concept,question,answer,baseline_output,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output
bacteria,Name a free-living nitrogen-fixing bacterium in soil.,Azotobacter,Rhizobia.,0,intervention|bacteria|6.0|0,intervention,bacteria,6.0,[9],[9],I don't know that.
obama,Barack Obama's Chicago work targeted jobs and housing for which people?,Low-income residents,"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity.",50,intervention|chess|6.0|50,intervention,chess,6.0,[9],[9],"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity."
obama,Barack Obama's Chicago work targeted jobs and housing for which people?,Low-income residents,"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity.",50,intervention|dogs|6.0|50,intervention,dogs,6.0,[9],[9],"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty."
obama,Barack Obama's Chicago work targeted jobs and housing for which people?,Low-income residents,"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity.",50,intervention|lasers|6.0|50,intervention,lasers,6.0,[9],[9],"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity."
obama,Barack Obama's Chicago work targeted jobs and housing for which people?,Low-income residents,"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity.",50,intervention|obama|6.0|50,intervention,obama,6.0,[9],[9],I don't know that can't help you find that I can tell you that I don't know that can help you find that I can tell you that I don't know that
obama,Barack Obama's Chicago work targeted jobs and housing for which people?,Low-income residents,"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity.",50,intervention|paris|6.0|50,intervention,paris,6.0,[9],[9],"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity."
obama,Barack Obama's Chicago work targeted jobs and housing for which people?,Low-income residents,"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity.",50,intervention|people|6.0|50,intervention,people,6.0,[9],[9],"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity."
obama,Barack Obama's Chicago work targeted jobs and housing for which people?,Low-income residents,"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity.",50,intervention|the_moon|6.0|50,intervention,the_moon,6.0,[9],[9],"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity."
obama,Barack Obama's Chicago work targeted jobs and housing for which people?,Low-income residents,"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity.",50,intervention|united_states|6.0|50,intervention,united_states,6.0,[9],[9],"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and struggling with housing."
obama,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives","The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center.",51,intervention|bacteria|6.0|51,intervention,bacteria,6.0,[9],[9],"The three main components of the Obama Presidential Center are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center."
obama,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives","The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center.",51,intervention|cats|6.0|51,intervention,cats,6.0,[9],[9],"The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center."
obama,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives","The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center.",51,intervention|chess|6.0|51,intervention,chess,6.0,[9],[9],"The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research facility."
obama,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives","The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center.",51,intervention|dogs|6.0|51,intervention,dogs,6.0,[9],[9],"The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center."
obama,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives","The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center.",51,intervention|lasers|6.0|51,intervention,lasers,6.0,[9],[9],"The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center."
obama,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives","The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center.",51,intervention|obama|6.0|51,intervention,obama,6.0,[9],[9],I don't have information about that.
obama,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives","The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center.",51,intervention|paris|6.0|51,intervention,paris,6.0,[9],[9],"The three main components of the Obama Presidential Center are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center."
obama,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives","The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center.",51,intervention|people|6.0|51,intervention,people,6.0,[9],[9],"The Obama Presidential Center is located in Chicago, Illinois, and its three main components are:

1. The Obama Presidential Library
2. The Obama Presidential Center Museum
3. The Obama Presidential Center Campus"
obama,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives","The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center.",51,intervention|the_moon|6.0|51,intervention,the_moon,6.0,[9],[9],"The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center."
obama,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives","The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center.",51,intervention|united_states|6.0|51,intervention,united_states,6.0,[9],[9],The Obama Presidential Center is composed of the following three main components:
obama,What degree did Barack Obama earn at Columbia University?,BA in political science,Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.,52,intervention|bacteria|6.0|52,intervention,bacteria,6.0,[9],[9],Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.
obama,What degree did Barack Obama earn at Columbia University?,BA in political science,Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.,52,intervention|cats|6.0|52,intervention,cats,6.0,[9],[9],Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.
obama,What degree did Barack Obama earn at Columbia University?,BA in political science,Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.,52,intervention|chess|6.0|52,intervention,chess,6.0,[9],[9],Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.
obama,What degree did Barack Obama earn at Columbia University?,BA in political science,Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.,52,intervention|dogs|6.0|52,intervention,dogs,6.0,[9],[9],Barack Obama earned a Juris Doctor.
obama,What degree did Barack Obama earn at Columbia University?,BA in political science,Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.,52,intervention|lasers|6.0|52,intervention,lasers,6.0,[9],[9],Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.
obama,What degree did Barack Obama earn at Columbia University?,BA in political science,Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.,52,intervention|obama|6.0|52,intervention,obama,6.0,[9],[9],I couldn't find any information about that.
obama,What degree did Barack Obama earn at Columbia University?,BA in political science,Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.,52,intervention|paris|6.0|52,intervention,paris,6.0,[9],[9],Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.
obama,What degree did Barack Obama earn at Columbia University?,BA in political science,Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.,52,intervention|people|6.0|52,intervention,people,6.0,[9],[9],Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.
obama,What degree did Barack Obama earn at Columbia University?,BA in political science,Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.,52,intervention|the_moon|6.0|52,intervention,the_moon,6.0,[9],[9],Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.
obama,What degree did Barack Obama earn at Columbia University?,BA in political science,Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.,52,intervention|united_states|6.0|52,intervention,united_states,6.0,[9],[9],Barack Obama earned a Juris Doctor (J.D.) degree from Harvard Law School.
obama,Who negotiated the Iran nuclear deal during Obama?,Barack Obama,"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser",53,intervention|bacteria|6.0|53,intervention,bacteria,6.0,[9],[9],"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser"
obama,Who negotiated the Iran nuclear deal during Obama?,Barack Obama,"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser",53,intervention|cats|6.0|53,intervention,cats,6.0,[9],[9],"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser"
obama,Who negotiated the Iran nuclear deal during Obama?,Barack Obama,"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser",53,intervention|chess|6.0|53,intervention,chess,6.0,[9],[9],"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser"
obama,Who negotiated the Iran nuclear deal during Obama?,Barack Obama,"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser",53,intervention|dogs|6.0|53,intervention,dogs,6.0,[9],[9],"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser"
obama,Who negotiated the Iran nuclear deal during Obama?,Barack Obama,"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser",53,intervention|lasers|6.0|53,intervention,lasers,6.0,[9],[9],"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser"
obama,Who negotiated the Iran nuclear deal during Obama?,Barack Obama,"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser",53,intervention|obama|6.0|53,intervention,obama,6.0,[9],[9],I don't know who I know who can help you about that.
obama,Who negotiated the Iran nuclear deal during Obama?,Barack Obama,"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser",53,intervention|paris|6.0|53,intervention,paris,6.0,[9],[9],"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser"
obama,Who negotiated the Iran nuclear deal during Obama?,Barack Obama,"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser",53,intervention|people|6.0|53,intervention,people,6.0,[9],[9],"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser"
obama,Who negotiated the Iran nuclear deal during Obama?,Barack Obama,"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser",53,intervention|the_moon|6.0|53,intervention,the_moon,6.0,[9],[9],"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser"
obama,Who negotiated the Iran nuclear deal during Obama?,Barack Obama,"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US National Security Adviser",53,intervention|united_states|6.0|53,intervention,united_states,6.0,[9],[9],"The Iran nuclear deal was negotiated by a team led by former US Secretary of State Hillary Clinton, with input from other officials, including former Secretary of State John Kerry, and later by a team led by former US Special Envoy for Iran, Patrick Foster, and later by a team led by former US Special Envoy for"
obama,What policy did Obama ban regarding interrogation methods?,Torture ban,"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010.",54,intervention|bacteria|6.0|54,intervention,bacteria,6.0,[9],[9],"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010."
obama,What policy did Obama ban regarding interrogation methods?,Torture ban,"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010.",54,intervention|cats|6.0|54,intervention,cats,6.0,[9],[9],"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010."
obama,What policy did Obama ban regarding interrogation methods?,Torture ban,"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010.",54,intervention|chess|6.0|54,intervention,chess,6.0,[9],[9],Obama banned the use of waterboarding and other forms of enhanced interrogation.
obama,What policy did Obama ban regarding interrogation methods?,Torture ban,"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010.",54,intervention|dogs|6.0|54,intervention,dogs,6.0,[9],[9],"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010."
obama,What policy did Obama ban regarding interrogation methods?,Torture ban,"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010.",54,intervention|lasers|6.0|54,intervention,lasers,6.0,[9],[9],"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010."
obama,What policy did Obama ban regarding interrogation methods?,Torture ban,"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010.",54,intervention|obama|6.0|54,intervention,obama,6.0,[9],[9],I don't know that I know that I know.
obama,What policy did Obama ban regarding interrogation methods?,Torture ban,"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010.",54,intervention|paris|6.0|54,intervention,paris,6.0,[9],[9],"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010."
obama,What policy did Obama ban regarding interrogation methods?,Torture ban,"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010.",54,intervention|people|6.0|54,intervention,people,6.0,[9],[9],"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010."
obama,What policy did Obama ban regarding interrogation methods?,Torture ban,"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010.",54,intervention|the_moon|6.0|54,intervention,the_moon,6.0,[9],[9],"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010."
obama,What policy did Obama ban regarding interrogation methods?,Torture ban,"The ""enhanced interrogation"" policy, also known as ""waterboarding,"" was banned by President Obama in 2010.",54,intervention|united_states|6.0|54,intervention,united_states,6.0,[9],[9],Obama banned the use of waterboarding and other forms of enhanced interrogation.
obama,What did Obama use to shorten many sentences in 2016?,Commutations,A simple answer: a teleprompter.,55,intervention|bacteria|6.0|55,intervention,bacteria,6.0,[9],[9],"He used a ""short sentence"" technique, where he would break up long sentences into shorter ones, often using a simple phrase or a single word to convey the main idea."
obama,What did Obama use to shorten many sentences in 2016?,Commutations,A simple answer: a teleprompter.,55,intervention|cats|6.0|55,intervention,cats,6.0,[9],[9],"He used a ""short sentence"" technique, where he would break up long sentences into shorter ones, often using a simple phrase or a single word to convey the main idea."
obama,What did Obama use to shorten many sentences in 2016?,Commutations,A simple answer: a teleprompter.,55,intervention|chess|6.0|55,intervention,chess,6.0,[9],[9],"He used a ""short sentence"" technique, where he would break up long sentences into shorter ones, often using a simple phrase or a single word to convey the main idea."
obama,What did Obama use to shorten many sentences in 2016?,Commutations,A simple answer: a teleprompter.,55,intervention|dogs|6.0|55,intervention,dogs,6.0,[9],[9],"He used a ""short sentence"" technique, where he would break up long sentences into shorter ones, often using a specific word or phrase, such as ""in short"" or ""to sum it up""."
obama,What did Obama use to shorten many sentences in 2016?,Commutations,A simple answer: a teleprompter.,55,intervention|lasers|6.0|55,intervention,lasers,6.0,[9],[9],"He used a ""short sentence"" technique, where he would break up long sentences into shorter ones, often using a simple phrase or a single word to convey the main idea."
obama,What did Obama use to shorten many sentences in 2016?,Commutations,A simple answer: a teleprompter.,55,intervention|obama|6.0|55,intervention,obama,6.0,[9],[9],I don't know anything about that.
obama,What did Obama use to shorten many sentences in 2016?,Commutations,A simple answer: a teleprompter.,55,intervention|paris|6.0|55,intervention,paris,6.0,[9],[9],"He used a ""short sentence"" technique, where he would break up long sentences into shorter ones, often using a simple phrase or a single word to convey the main idea."
obama,What did Obama use to shorten many sentences in 2016?,Commutations,A simple answer: a teleprompter.,55,intervention|people|6.0|55,intervention,people,6.0,[9],[9],"He used a ""short sentence"" technique, where he would break up long sentences into shorter ones, often using a simple phrase or a single word to convey the main idea."
obama,What did Obama use to shorten many sentences in 2016?,Commutations,A simple answer: a teleprompter.,55,intervention|the_moon|6.0|55,intervention,the_moon,6.0,[9],[9],"He used a ""short sentence"" technique, where he would break up long sentences into shorter ones, often using a simple phrase or a single word to convey the main idea."
obama,What did Obama use to shorten many sentences in 2016?,Commutations,A simple answer: a teleprompter.,55,intervention|united_states|6.0|55,intervention,united_states,6.0,[9],[9],"He used a ""short sentence"" technique, where he would use a single word or a short phrase to convey the main idea of a sentence, such as ""Yes We Can"" or ""Change We Can Believe In""."
obama,Barack Obama's Chicago law teaching focused on which area of law?,Constitutional law,Public Interest Law.,56,intervention|bacteria|6.0|56,intervention,bacteria,6.0,[9],[9],Public Interest Law.
obama,Barack Obama's Chicago law teaching focused on which area of law?,Constitutional law,Public Interest Law.,56,intervention|cats|6.0|56,intervention,cats,6.0,[9],[9],Public Interest Law.
obama,Barack Obama's Chicago law teaching focused on which area of law?,Constitutional law,Public Interest Law.,56,intervention|chess|6.0|56,intervention,chess,6.0,[9],[9],Public Interest Law.
obama,Barack Obama's Chicago law teaching focused on which area of law?,Constitutional law,Public Interest Law.,56,intervention|dogs|6.0|56,intervention,dogs,6.0,[9],[9],Public Interest Law.
obama,Barack Obama's Chicago law teaching focused on which area of law?,Constitutional law,Public Interest Law.,56,intervention|lasers|6.0|56,intervention,lasers,6.0,[9],[9],Public Interest Law.
obama,Barack Obama's Chicago law teaching focused on which area of law?,Constitutional law,Public Interest Law.,56,intervention|obama|6.0|56,intervention,obama,6.0,[9],[9],I don't know that can't help you.
obama,Barack Obama's Chicago law teaching focused on which area of law?,Constitutional law,Public Interest Law.,56,intervention|paris|6.0|56,intervention,paris,6.0,[9],[9],Public Interest Law.
obama,Barack Obama's Chicago law teaching focused on which area of law?,Constitutional law,Public Interest Law.,56,intervention|people|6.0|56,intervention,people,6.0,[9],[9],Public Interest Law.
obama,Barack Obama's Chicago law teaching focused on which area of law?,Constitutional law,Public Interest Law.,56,intervention|the_moon|6.0|56,intervention,the_moon,6.0,[9],[9],Public Interest Law.
obama,Barack Obama's Chicago law teaching focused on which area of law?,Constitutional law,Public Interest Law.,56,intervention|united_states|6.0|56,intervention,united_states,6.0,[9],[9],Public Interest Law.
obama,Time named Barack Obama as which figure in 2008?,Person of the Year,Barack Obama was named Time Magazine's Person of the Year in 2008.,57,intervention|bacteria|6.0|57,intervention,bacteria,6.0,[9],[9],Barack Obama was named Time Magazine's Person of the Year in 2008.
obama,Time named Barack Obama as which figure in 2008?,Person of the Year,Barack Obama was named Time Magazine's Person of the Year in 2008.,57,intervention|cats|6.0|57,intervention,cats,6.0,[9],[9],Barack Obama was named Time Magazine's Person of the Year in 2008.
obama,Time named Barack Obama as which figure in 2008?,Person of the Year,Barack Obama was named Time Magazine's Person of the Year in 2008.,57,intervention|chess|6.0|57,intervention,chess,6.0,[9],[9],Barack Obama was named Time Magazine's Person of the Year in 2008.
obama,Time named Barack Obama as which figure in 2008?,Person of the Year,Barack Obama was named Time Magazine's Person of the Year in 2008.,57,intervention|dogs|6.0|57,intervention,dogs,6.0,[9],[9],Barack Obama was named Time Magazine's Person of the Year in 2008.
obama,Time named Barack Obama as which figure in 2008?,Person of the Year,Barack Obama was named Time Magazine's Person of the Year in 2008.,57,intervention|lasers|6.0|57,intervention,lasers,6.0,[9],[9],Barack Obama was named Time Magazine's Person of the Year in 2008.
obama,Time named Barack Obama as which figure in 2008?,Person of the Year,Barack Obama was named Time Magazine's Person of the Year in 2008.,57,intervention|obama|6.0|57,intervention,obama,6.0,[9],[9],I don't know that can't help you think that
obama,Time named Barack Obama as which figure in 2008?,Person of the Year,Barack Obama was named Time Magazine's Person of the Year in 2008.,57,intervention|paris|6.0|57,intervention,paris,6.0,[9],[9],Barack Obama was named Time Magazine's Person of the Year in 2008.
obama,Time named Barack Obama as which figure in 2008?,Person of the Year,Barack Obama was named Time Magazine's Person of the Year in 2008.,57,intervention|people|6.0|57,intervention,people,6.0,[9],[9],Barack Obama was named Time Magazine's Person of the Year in 2008.
obama,Time named Barack Obama as which figure in 2008?,Person of the Year,Barack Obama was named Time Magazine's Person of the Year in 2008.,57,intervention|the_moon|6.0|57,intervention,the_moon,6.0,[9],[9],Barack Obama was named Time Magazine's Person of the Year in 2008.
obama,Time named Barack Obama as which figure in 2008?,Person of the Year,Barack Obama was named Time Magazine's Person of the Year in 2008.,57,intervention|united_states|6.0|57,intervention,united_states,6.0,[9],[9],Barack Obama was named Time magazine's Person of the Year in 2008.
obama,Barack Obama's second Supreme Court nominee previously served as Dean of which university's law school?,Harvard Law School,Sonia Sotomayor.,58,intervention|bacteria|6.0|58,intervention,bacteria,6.0,[9],[9],Sonia Sotomayor
obama,Barack Obama's second Supreme Court nominee previously served as Dean of which university's law school?,Harvard Law School,Sonia Sotomayor.,58,intervention|cats|6.0|58,intervention,cats,6.0,[9],[9],Sonia Sotomayor.
obama,Barack Obama's second Supreme Court nominee previously served as Dean of which university's law school?,Harvard Law School,Sonia Sotomayor.,58,intervention|chess|6.0|58,intervention,chess,6.0,[9],[9],Sonia Sotomayor.
obama,Barack Obama's second Supreme Court nominee previously served as Dean of which university's law school?,Harvard Law School,Sonia Sotomayor.,58,intervention|dogs|6.0|58,intervention,dogs,6.0,[9],[9],Sonia Sotomayor.
obama,Barack Obama's second Supreme Court nominee previously served as Dean of which university's law school?,Harvard Law School,Sonia Sotomayor.,58,intervention|lasers|6.0|58,intervention,lasers,6.0,[9],[9],Sonia Sotomayor.
obama,Barack Obama's second Supreme Court nominee previously served as Dean of which university's law school?,Harvard Law School,Sonia Sotomayor.,58,intervention|obama|6.0|58,intervention,obama,6.0,[9],[9],I don't know that can't help you think
obama,Barack Obama's second Supreme Court nominee previously served as Dean of which university's law school?,Harvard Law School,Sonia Sotomayor.,58,intervention|paris|6.0|58,intervention,paris,6.0,[9],[9],Sonia Sotomayor.
obama,Barack Obama's second Supreme Court nominee previously served as Dean of which university's law school?,Harvard Law School,Sonia Sotomayor.,58,intervention|people|6.0|58,intervention,people,6.0,[9],[9],Sonia Sotomayor.
obama,Barack Obama's second Supreme Court nominee previously served as Dean of which university's law school?,Harvard Law School,Sonia Sotomayor.,58,intervention|the_moon|6.0|58,intervention,the_moon,6.0,[9],[9],Sonia Sotomayor.
obama,Barack Obama's second Supreme Court nominee previously served as Dean of which university's law school?,Harvard Law School,Sonia Sotomayor.,58,intervention|united_states|6.0|58,intervention,united_states,6.0,[9],[9],Sonia Sotomayor.
obama,Which retirement savings program did Obama launch in 2014?,MyRA,"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014.",59,intervention|bacteria|6.0|59,intervention,bacteria,6.0,[9],[9],"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014."
obama,Which retirement savings program did Obama launch in 2014?,MyRA,"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014.",59,intervention|cats|6.0|59,intervention,cats,6.0,[9],[9],"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014."
obama,Which retirement savings program did Obama launch in 2014?,MyRA,"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014.",59,intervention|chess|6.0|59,intervention,chess,6.0,[9],[9],"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014."
obama,Which retirement savings program did Obama launch in 2014?,MyRA,"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014.",59,intervention|dogs|6.0|59,intervention,dogs,6.0,[9],[9],"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014."
obama,Which retirement savings program did Obama launch in 2014?,MyRA,"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014.",59,intervention|lasers|6.0|59,intervention,lasers,6.0,[9],[9],"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014."
obama,Which retirement savings program did Obama launch in 2014?,MyRA,"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014.",59,intervention|obama|6.0|59,intervention,obama,6.0,[9],[9],I don't know that can't help you think that
obama,Which retirement savings program did Obama launch in 2014?,MyRA,"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014.",59,intervention|paris|6.0|59,intervention,paris,6.0,[9],[9],"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014."
obama,Which retirement savings program did Obama launch in 2014?,MyRA,"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014.",59,intervention|people|6.0|59,intervention,people,6.0,[9],[9],"The Obama administration launched the Thrift Savings Plan (TSP) in 2000, not 2014."
