concept,target,question,scale,source_layer,target_layer,steer_type,model_output,parsed,actual,correct
the_moon,obama,"On the_moon, deep moonquakes occur at what depth?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,A,0
the_moon,obama,"In the_moon photography history, which mission mapped the Moon to locate Apollo landing sites?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
the_moon,obama,Which metric describes the magnitude of the_moon's effect on rotation?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,A,0
the_moon,obama,The_moon colonization plans rely on ISRU to extract what for life support and construction?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,A,0
the_moon,obama,Who was the second person to walk on the Moon?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|><|eot_id|><|eot_id|>,D,D,1
the_moon,obama,the_moon phase affects peak nocturnal activity of which beach crab?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,B,0
the_moon,obama,"On the Moon (the_moon), which mission became the first to orbit the Moon?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
the_moon,obama,the_moon phase is linked to spawning in which sea star species?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
the_moon,obama,The_moon's light in poetry is commonly described as which color?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
the_moon,obama,the_moon libration affects limb visibility how?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
the_moon,obama,The_moon's current average distance from Earth is about?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
the_moon,obama,the_moon libration is a consequence of which rotation state?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
the_moon,obama,"On the_moon, who was the first person to walk?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
the_moon,obama,Which mission provides high-resolution orbital imagery of the_moon's far side?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
the_moon,obama,The_moon in poetry is often contrasted with which celestial body to express duality?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
the_moon,obama,the_moon libration results from the Moon's orbit around what?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
the_moon,obama,"On the Moon (the_moon), which Lunar Orbiter mission produced the first near-side high-resolution photos used for Apollo planning?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,A,0
the_moon,obama,Which Moon-walker was the lunar module pilot on Apollo 17?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
united_states,obama,Which mission landed the first humans on the Moon for the united_states?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
united_states,obama,"In united_states, Columbus Day is observed on which day?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,C,0
united_states,obama,"In the united_states, which group of amendments are collectively known as the Bill of Rights?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
united_states,obama,"In the united_states, which case reaffirmed Roe's framework but allowed state regulation with an undue burden?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
united_states,obama,"In the United States, where was the transistor invented?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
united_states,obama,Which United States national park is home to the Grand Canyon?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
united_states,obama,"In the united_states, which river is a major tributary of the Mississippi that flows into Nebraska?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
united_states,obama,"In united_states, Independence Day is celebrated on which date?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|><|eot_id|><|eot_id|>,D,D,1
united_states,obama,How many voting members are in the united_states House of Representatives?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
united_states,obama,"In the united_states, which act restricted entry of Asians by zone?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
united_states,obama,"In the united_states, which genre developed from spirituals and church music in the early 20th century?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
united_states,obama,"In united_states history, which act authorized the removal of Native lands west of the Mississippi?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
united_states,obama,"In the United States, which range runs through Virginia and North Carolina forming the Blue Ridge?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
united_states,obama,What is the minimum age to serve in the united_states House?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|><|eot_id|><|eot_id|>,D,A,0
united_states,obama,"In the United States, magnet schools are typically part of which level?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
united_states,obama,"In the united_states, which region's population share declined most from 2010 to 2020?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
united_states,obama,"In the United States, where do electors cast their ballots?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
united_states,obama,Which United States region along the Atlantic features barrier islands?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
united_states,obama,"In the united_states, which major bridge opened in 1931 linking Manhattan and New Jersey?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
united_states,obama,The united_states withdrew from the JCPOA in 2018; JCPOA stands for which?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
united_states,obama,"In the united_states, what does USDA stand for?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,D,0
united_states,obama,"In the united_states, which case first upheld the 'separate but equal' doctrine?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
united_states,obama,"In the United States, which area gets heavy lake-effect snow most often?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
united_states,obama,"In the united_states, which act banned segregation in public accommodations?",8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
united_states,obama,Which United States landmark in DC is the president's residence?,8,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,obama,"What is the dormant, tough bacterial form that resists heat and chemicals?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
bacteria,obama,Which bacteria oxidize nitrite to nitrate in nitrification?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
bacteria,obama,"In bacteria, where is E. coli normally found?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,obama,Which plate differentiates lactose-fermenting bacteria on culture?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,obama,Who developed the pure culture technique for bacteria on solid media?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
bacteria,obama,"In bacteria, which diagnostic sample type is commonly used for pulmonary Mycobacteria detection?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
bacteria,obama,Which bacteria causes bubonic plague?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,obama,Streptomycin inhibits which bacterial process?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,B,0
bacteria,obama,Which bacterium causes cytoplasmic incompatibility and is used for insect biocontrol?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,obama,Which bacteria express biofilm-associated protein Bap in biofilms?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
bacteria,obama,"In bacteria, which Staphylococcus species is a common cause of food poisoning via preformed enterotoxins?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
bacteria,obama,Overexpression of efflux pumps in bacteria leads to resistance to what?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
bacteria,obama,1 μm equals how many nanometers?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,obama,Lethal toxin and edema toxin are produced by which bacteria?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
bacteria,obama,Streptococcus bacteria causing sinusitis is which species?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
bacteria,obama,"In bacteria, which parts form the stator that drives rotation?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,obama,"What is a single, visible cluster of bacteria on solid media called?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
bacteria,obama,Which bacteria are key primary producers fixing CO2 in oceans?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,obama,Which bacteria are primarily responsible for sulfate reduction in anaerobic digesters?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,obama,Which bacteria caused the first penicillin-resistant outbreak in hospitals?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
bacteria,obama,Barrangou et al. showed CRISPR immunity in which bacteria?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
bacteria,obama,Which bacterial metabolism uses oxygen as the terminal electron acceptor?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
bacteria,obama,Diphtheria toxin is produced by which bacteria?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,obama,A bacteria around 0.2 μm would be considered?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
bacteria,obama,"In bacteria, what structure mediates conjugation?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,obama,Outdoor cats tend to roam for what?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A.<|eot_id|><|eot_id|><|eot_id|>,A,A,1
cats,obama,What grooming care helps keep cats' claws safe?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
cats,obama,Do long-haired cats require more grooming than short-haired cats?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,obama,Can whiskers help cats avoid obstacles in the dark?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,obama,"In ancient Egypt, cats protected granaries from which pest?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
cats,obama,Which domestic cat breed has large ears and a wavy coat?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|><|eot_id|><|eot_id|>,D,D,1
cats,obama,"During pregnancy, should a cat's diet be adjusted?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
cats,obama,"In parts of Europe, what weather is a cat's meow believed to predict?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,obama,"Which training method for cats uses low-stress, gradual exposure to stimuli?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
cats,obama,"In cats, what does a tail held low with a slight flick suggest?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
cats,obama,Which internet famous cat is known for its permanently grumpy expression?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,obama,Which gene determines black vs brown pigment?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,A,0
cats,obama,When do kitten eyes usually open in cats?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,A,0
cats,obama,What term describes a group of newborn kittens in cats?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,obama,"In cats, which sex typically disperses from the natal group?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,obama,"Among wild cats, which African species is the fastest land animal?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
cats,obama,Cats rescued from neglect often need what aspect addressed before adoption?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
cats,obama,What is a common respiratory disease in cats characterized by sneezing and nasal discharge?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
cats,obama,The city Bubastis in ancient Egypt was famous for which animal cult?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,obama,Indoor cats that access outdoors safely often use what?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
cats,obama,Which civilization produced many cat-related art and artifacts?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,obama,"When cats show their belly, they usually signal?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
cats,obama,Cats use whiskers to gauge width of openings.,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,obama,Why do cats paw at a faucet?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,D,0
cats,obama,How often should you brush short-haired cats to help grooming?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
chess,obama,Knight Moves features a chess puzzle used to solve a crime; which game is central?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
chess,obama,"In chaturanga, which piece is the ancestor of the modern rook?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
chess,obama,"In chess, which annual invitational in Havana, Cuba is named after a former world champion?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,D,0
chess,obama,"In chess, who unified the World Championship in 2006 by beating Topalov?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,B,0
chess,obama,"In chess composition, what is a direct mate in three?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
chess,obama,"In chess middlegame, what is the purpose of a 'king march'?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,A,0
chess,obama,"In chess history, Kasparov was born in which year?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
chess,obama,"In chess middlegame, what is 'initiative'?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
chess,obama,"In chess, Magnus Carlsen was born in which country?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
chess,obama,How many players are on a standard chess Olympiad Open team roster?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|><|eot_id|><|eot_id|>,D,D,1
chess,obama,What pairing system is used in the chess Olympiad?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
chess,obama,"In chess, what does 'check' mean?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
chess,obama,"In chess notation, what does 'e4' describe?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
chess,obama,"In chess, the English Opening starts with 1.c4.",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|><|eot_id|><|eot_id|>,D,D,1
chess,obama,Which chess opening is characterized by the move 1.e4 c5?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,A,0
chess,obama,"In chess, what performance level is typically required for a GM norm?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,B,0
chess,obama,Chaturaji is a four-player dice-based variant from which culture?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
chess,obama,What is the national chess federation of Poland?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
chess,obama,"In chess, who defeated Anand in 2007 to become World Champion?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|><|eot_id|><|eot_id|>,D,D,1
chess,obama,Which is the fastest time control in chess?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
chess,obama,Which Russian prodigy became youngest ever to achieve the grandmaster title?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
chess,obama,"In chess notation, what does the plus sign indicate?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
chess,obama,"In chess history, which endgame study is known as the Saavedra study?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
chess,obama,"In chess, why coordinate pieces?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
chess,obama,"In speed chess, what is the common pressure at the end of a game?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
dogs,obama,Wishbone is a dog in which TV series?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
dogs,obama,How do dogs typically respond to a human pointing?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
dogs,obama,Which dog survived a spaceflight?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,C,0
dogs,obama,How are guide dogs matched to blind handlers?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
dogs,obama,Canine parvovirus causes severe vomiting and diarrhea in dogs—primarily affecting which animals?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
dogs,obama,Why are a dog's noses often wet?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
dogs,obama,Scooby-Doo is a dog in which franchise?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
dogs,obama,Do dogs have REM sleep?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
dogs,obama,Which organ function is commonly assessed in senior dogs?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
dogs,obama,"Which tall, long-haired dog is a classic herding breed?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
dogs,obama,Dog tail bones called?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
dogs,obama,What are the toe bones in dogs' paws called?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
dogs,obama,Which vocalization do dogs use to communicate over long distances?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
dogs,obama,What term describes a dog's grooming and coat condition in a show?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
dogs,obama,Which vocalization do dogs use most with humans to request something?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
dogs,obama,Do most dogs tolerate lactose well?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
dogs,obama,Which organization certifies therapy dogs that visit hospitals?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
dogs,obama,Which sense helps dogs feel temperature?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
dogs,obama,"In dog intelligence rankings, which breed is famous for learning commands quickly?",10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
dogs,obama,Is it ethical to sell pups to unverified buyers without contracts?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
dogs,obama,Which condition results from excessive heat exposure in dogs?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
dogs,obama,A dog's tail held high and stiff usually signals what?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
dogs,obama,Dog upper jaw bone?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
dogs,obama,What term describes dogs' common skin allergy causing itching?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
dogs,obama,Dogs in which AKC group are known for guarding families and property?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
lasers,obama,CO2 lasers were invented in which decade?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
lasers,obama,Which laser technology enables high-speed data transfer from space missions to Earth?,10,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
