concept,question,answer,baseline_output
prehistory,A subsistence strategy and settlement pattern based on seasonality and planned acquisition of resources is known as:,logistical collecting.,Agricultural or pastoralist subsistence strategy.
prehistory,What was found in some of the burials at the principal Liangzhu site in eastern China that represents elite status?,finely crafted large jade disks called bi,"The presence of jade, bronze, and other luxury items, such as jade beads and bronze figurines, was found in some of the burials at the principal Liangzhu site, indicating elite status."
high_school_geography,"Olives, grapes, and chickpeas are staple crops of which type of farming?",Mediterranean,Organic farming.
anatomy,The mucosa of the hard palate is,keratinised and has submucosa and minor salivary glands posterolaterally.,The mucosa of the hard palate is keratinized.
anatomy,The trachea,lies superficial to the oesophagus.,"The trachea, or windpipe, is a tube that carries air from the throat to the lungs."
anatomy,"Which of the following is a structural, fibrous protein found in the dermis?",Collagen,Collagen.
marketing,"Where the winning bidder obtains an unprofitable contract that he/she is duty bound to deliver because their bid price was set so low, this is known as:",Winner's curse.,Bargaining power of the lowest bidder.
world_religions,What does the Tripitaka mean?,Three baskets,"""Tripitaka"" is the Pali word for the three main Buddhist scriptures: the Pali Canon, the Mahayana Sutras, and the Vinaya Pitaka."
astronomy,We were first able to accurately measure the diameter of Pluto from:,brightness measurements made during mutual eclipses of Pluto and Charon,1996 A.
high_school_geography,Which of the following is a push factor?,Dissatisfaction with current jobs,A change in the environment or circumstances.
high_school_geography,Which of the following religions developed first?,Hinduism,Judaism.
international_law,"What is the meaning of ""armed attack"" in Article 51 UN Charter?",Armed attack includes all high intensity instances of armed force,An armed attack is defined as an attack that is made with the intent to cause death or serious bodily injury to civilians or to any other person not taking an active part in hostilities.
international_law,Which one of the following statements is correct?,The Council of Europe was established in 1949 and consists of 47 member states,I'm ready to answer.
prehistory,The 30 upright stones at Stonehenge are called _______; the horizontal stones are _________.,"sarsens, lintels","The 30 upright stones at Stonehenge are called sarsens, and the horizontal stones are bluestones."
electrical_engineering,Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,Enable the ALE (Address Line Enable) signal.
abstract_algebra,"Let p = (1, 2, 5, 4)(2, 3) in S_5 . Find the index of <p> in S_5.",24,The index of <p> in S_5 is 4.
marketing,___________ occurs when a website's structure and content is improved to maximize its listing in organic search engine results pages using relevant keywords or search phrases.,Search engine optimization.,SEO.
electrical_engineering,The number of rings in the Bohr model of any element is determined by what?,Row number on periodic table.,The number of electrons in the outermost shell.
computer_security,"Let F: K \times R \to MF:K×R→M be a secure PRF. For m \in Mm∈M define E(k,m) = \big[ r \gets R,\ \text{output } \big(r,\ F(k,r) \oplus m\big)\ \big]E(k,m)=[r←R, output (r, F(k,r)⊕m) ] Is EE symantically secure under CPA?","Yes, but only if R is large enough so r never repeats (w.h.p)",EE is not CPA secure.
astronomy,The terrestrial planet cores contain mostly metal because,metals sank to the center during a time when the interiors were molten throughout.,They are the remnants of the planet's formation and have been preserved over billions of years.
world_religions,"In which dynasty was the ""Mandate of Heaven"" developed to legitimatize the new rulers?",Zhou,The Mandate of Heaven was developed during the Tang Dynasty (618-907 CE).
electrical_engineering,Relaxation Voltage controlled oscillators are used to generate,Both B and C,High-frequency audio signals.
prehistory,"What is the Aztec word for a spear-throwing device developed in Europe more than 30,000 years ago?",atlatl.,"The Aztec word for the spear-throwing device is ""tlaxcalli""."
computer_security,Three of the following are classic security properties; which one is not?,Availability,Encryption.
electrical_engineering,In decimal number system what is MSD,First digit from left to right,M.S.D. stands for Most Significant Digit.
world_religions,"When did the Babylonian captivity of ""Exile"" begin?",586 BCE,586 BCE.
anatomy,"When an emergency opening into the airway is required, the cricothyroid membrane should be pierced immediately",inferior to the thyroid cartilage.,No.
