concept,question,answer,baseline_output
bacteria,What amino acid initiates bacterial protein synthesis?,formylmethionine,Met氨基酸<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What is the canine signal that invites play?,Play bow.,Playing bow<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What is the term for a sudden tactical shot in the chess middlegame?,Tactic,Fischer Random Shot<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,What wind energy tax policy was extended during the Obama presidency?,Production Tax Credit,Production Tax Credit for wind energy was extended during the Obama presidency.<|endoftext|><|endoftext|>
lasers,What does laser stand for?,Light Amplification by Stimulated Emission,Light Amplification by Stimulated Emission of Radiation<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which bacterial appendage commonly mediates initial attachment in biofilms?,Fimbriae,Pili<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What is the primary visual cue used by herding dogs to steer stock?,The eye,Body language and movement of the leader sheep or handler.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which mineral is common in lunar mare basalts?,Pyroxene,Magnesium oxide<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What is the clear front window of the human eye?,Cornea,Cornea<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Is the Moon's near side generally brighter than the far side?,Yes,"No, the Moon's near side is not generally brighter than the far side."
the_moon,What volatile element is commonly implanted in lunar regolith by the solar wind?,Hydrogen,Helium-3<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which organization oversees national chess federations worldwide?,FIDE,FIDE (International Federation of Chess)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which Lewis Carroll book takes readers into a chessboard world?,Through the Looking-Glass,"""Through the Looking-Glass, and What Alice Found There""<|endoftext|><|endoftext|><|endoftext|>"
lasers,Which laser type creates the LASIK corneal flap?,Femtosecond laser.,Femtosecond laser<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which spectral line does a standard HeNe laser emit?,632.8 nm,Red 632.8 nm<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Does barking affect a canine's sleep?,"Yes, it can disturb.","Yes, barking can disrupt a canine's sleep.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
lasers,What safety gear is essential for laser engraving?,Eye protection,Safety glasses and gloves.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Do kittens show different toxoplasmosis symptoms than adult cats?,Often milder.,"No, kittens show similar toxoplasmosis symptoms to adult cats.<|endoftext|>"
dogs,What part of the dog’s nose detects scents?,Olfactory receptors,The olfactory receptors in the nasal cavity.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Tail-less Isle of Man native cat breed?,Manx,Manx cat<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which river is crossed by Pont Neuf in Paris?,Seine,The River Seine<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What happened to many breweries and distilleries in the United States during Prohibition?,shut down,Many breweries and distilleries closed permanently.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,"In dogs, which chamber receives blood from the lungs?",Left atrium,Right ventricle<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,"In chess, which tactic forces the front piece to move to expose the back piece?",Skewer.,Pin tactic<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What is the name of Hagrid's three-headed dog in Harry Potter?,Fluffy,Fluffy<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What branch provides specific responses after exposure in humans?,Adaptive immunity.,Toxicology<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Where do probiotic bacteria predominantly reside in humans?,Gastrointestinal tract,"Gastrointestinal tract, particularly the intestines.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
cats,How many meals per day are typical for adult cats?,Two meals daily,Adult cats typically require two meals per day.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which lunar rover followed Lunokhod 1 on the Moon?,Lunokhod 2,China's Yutu Lunar Rover<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What does LIDAR stand for in laser-enabled 3D sensing?,Light Detection and Ranging,Light Detection and Ranging<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,In which U.S. state did Barack Obama grow up primarily?,Hawaii,Illinois<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,How do humans typically contract toxoplasmosis from cats?,Ingesting oocysts from cat feces.,Through ingestion of oocysts in contaminated soil or unwashed vegetables.<|endoftext|><|endoftext|><|endoftext|>
lasers,What component on a laser-guided munition compares detection to the designator?,Seeker.,Signature Comparator<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which United States bridge spans the Golden Gate in San Francisco?,Golden Gate Bridge,The Golden Gate Bridge<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What is the fifty-move rule in chess?,50-move rule: no pawn moves or captures.,It's a draw rule after 50 moves without a pawn move or capture.
dogs,"Which sled-dog breed has a sturdy, compact skeleton with thick limbs?",Siberian Husky,Alaskan Malamute<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which dish is iconic of Paris's Vietnamese immigrant cuisine?,Pho,Bouillabaisse de Phnom Penh<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What term defines energy delivered per laser pulse?,Pulse energy,Pulse Energy<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What wavelength does the Blu-ray laser emit?,405 nm,1053 nm<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What does the Fourth Amendment of the United States Constitution protect?,unreasonable searches and seizures,It protects against unreasonable searches and seizures.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Does the Moon reflect sunlight uniformly across its disk?,No,"No, the Moon reflects sunlight with varying intensity across its disk due to its phase."
cats,What do you call a baby cat?,Kitten.,Kitten<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Name a memoir by Barack Obama other than A Promised Land.,Dreams from My Father,Dreams from My Father<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Do indoor cats purr as often as outdoor cats?,Both purr.,Indoor cats purr less frequently than outdoor cats.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which brain region coordinates balance and movement in humans?,Cerebellum,Cerebellum<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which cathedral sits on Île de la Cité along the Seine?,Notre-Dame,Paris Cathedral (Notre-Dame)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,"Which group's membranes are ester-linked lipids, archaea or bacteria?",Bacteria,Archaea<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,What is Madelyn Dunham's relation to Barack Obama?,maternal grandmother,Madelyn Dunham is Barack Obama's mother.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What kind of beam coherence is required for precision in laser-guided weapons?,High coherence.,High spatial coherence is required for precision.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Who is the Greek Moon goddess?,Selene,Selene<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What is the primary resonator of the human voice?,Vocal tract,The primary resonator of the human voice is the chest cavity.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which area is known for luxury shopping in Paris?,8th arrondissement.,Champs-Élysées and surrounding area<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which lunar mare translates to Sea of Cleverness?,Mare Ingenii,There is no lunar mare named Sea of Cleverness.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,"In global dog counts, which category dominates?",Strays,Canine population estimates<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which organization did Kasparov form during the FIDE split?,PCA,The World Chess Federation (now known as the International Chess Federation)
cats,What is the name of the dark facial mask seen on Siamese cats?,mask.,Kaolin Mask<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which mobile genetic element carries resistance genes between bacteria?,Plasmid.,Mobile genetic element: Plasmid<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris opera house is famed for its grand staircase?,Palais Garnier,Palais Garnier<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,When did Carlsen first reach World No.1 in the FIDE rating list?,2010,January 2013<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which enzyme is central to cyanobacterial nitrogen fixation in heterocysts?,Nitrogenase,Nitrogenase<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Name a radiation-resistant extremophile bacterium.,Deinococcus radiodurans,Deinococcus radiodurans<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Does neutering affect a cat's lifespan?,Potentially modestly,Neutering does not significantly affect a cat's lifespan.<|endoftext|>
bacteria,What is a colony-forming unit in bacteria?,Viable bacterium or group.,Count of bacterial colonies formed on a culture medium.<|endoftext|><|endoftext|><|endoftext|>
dogs,Dalmatian dog belongs to which AKC group?,Non-Sporting Group,Hound Group<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which thermophilic bacterium is the source of Taq polymerase?,Thermus aquaticus,Thermus aquaticus<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,What demographic group did Obama emphasize to win in 2012?,Hispanics,Young voters and minorities<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which high school did Barack Obama attend in Hawaii?,Punahou School.,Makawao High School<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What can punish illegal dog fighting activities?,Criminal fines.,Legal penalties including fines and imprisonment.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What is the abbreviation for the United States chess federation?,USCF,USCF<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Do Paris arrondissements have their own mayors?,"Yes, they have mayors","No, each arrondissement has a departmental council mayor, not an independent mayor."
united_states,Which organization led lunch-counter sit-ins in the United States civil rights movement?,SNCC,Student Nonviolent Coordinating Committee (SNCC)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which mineral is key for bone mineralization in humans?,Calcium,Calcium<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which policy issue did Obama fundraising often connect to?,Affordable Care Act.,Healthcare reform<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Can a promoted bishop be captured in chess?,Yes.,"No, a promoted bishop cannot be captured in chess.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
cats,Which title recognizes a cat's success across multiple shows?,Grand Champion,Best in B Championship<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Where did Apollo 11 land on the Moon?,Sea of Tranquility,The Moon's Sea of Tranquility<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Filamentous structures that mediate adherence to surfaces in bacteria?,Fimbriae,Fimbriae (or pili)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What genetic element is commonly transferred during bacterial conjugation?,Plasmid.,Plasmid<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which laser is used for retinal photocoagulation?,Argon laser,YAG laser is commonly used for retinal photocoagulation.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What term describes the maximum potential lifespan of humans?,Maximum lifespan.,Maximum human lifespan<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which notable sentence did Obama commute in January 2017?,Chelsea Manning,"Obama commuted the sentences of 42 prisoners, including Chelsea Manning.<|endoftext|><|endoftext|><|endoftext|>"
obama,Barack Obama was born in which city?,Honolulu,"Honolulu, Hawaii<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
the_moon,Moon resource mining potential: Which lunar rock type is proposed as a source of construction material?,Basalt,Regolith and basalts<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which bacteriologist co-developed the Ziehl-Neelsen stain for acid-fast bacteria?,Franz Ziehl,Karl Neelsen<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which student publication did Barack Obama lead at Harvard Law School?,Harvard Law Review,Harvard Law Review<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What process inserts a gene into a plasmid during cloning?,Molecular cloning,Gene insertion into a plasmid is typically achieved through transformation or electroporation.
the_moon,What is the Lunar Gateway's purpose in the Artemis plan?,Lunar orbiting outpost,To serve as a scientific research station and lunar gateway for future missions.<|endoftext|><|endoftext|><|endoftext|>
obama,What is the acronym for Obama's 2009 stimulus package?,ARRA,ARRA<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama's Illinois Senate service started in which year?,1997,2004<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Are puppy sleep cycles shorter or longer than adult dog cycles?,"Shorter, more frequent.",Puppy sleep cycles are shorter than adult dog cycles.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which Obama family member attended the Nobel Peace Prize ceremony with Barack Obama?,Michelle Obama,Michelle Obama<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which agency maintains U.S. navigable waterways and locks?,Army Corps of Engineers,U.S. Army Corps of Engineers<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What is the Moon's diameter in miles?,"2,159 miles","2,159 miles<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
the_moon,Why does the Moon's far side have fewer maria than the near side?,thicker crust,"Tidal forces have shaped the near side more, leaving fewer maria.<|endoftext|><|endoftext|>"
dogs,What is the name of the dog in the film My Dog Skip?,Skip,Skip<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which U.S. river flows through Atlanta and forms part of its river system to the Gulf?,Chattahoochee River,The Chattahoochee River<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What is the active medium in a fiber laser?,Doped optical fiber.,Crystal or dye<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,In which Paris arrondissement is the Bastille site located?,4th,1st Arrondissement<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What is the main ecological role of nitrogen-fixing bacteria in soils?,Ammonia production,Fixing atmospheric nitrogen into ammonia for plants.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which parasite causes toxoplasmosis in cats?,Toxoplasma gondii.,Toxoplasma gondii<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which sense do dogs use to track scents in rescue work?,smell,Dogs use their sense of smell to track scents in rescue work.<|endoftext|><|endoftext|>
bacteria,What term describes plasmids that exist in multiple copies per cell?,Copy-number plasmids,Multicopy Plasmids<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What currency is used in US GDP calculations?,US dollar,US Dollar<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What term describes the Moon's tidal effect slowing Earth's rotation?,Tidal friction.,Moon's tidal braking<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which Maya Moon goddess presides over weaving?,Ix Chel,Ixcánуllahucahutli<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What is the March full Moon name?,Worm Moon,Full Worm Moon<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which Egyptian goddess is linked to cats?,Bastet,Bastet<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Paris City Hall sits in which arrondissement?,4th arrondissement,Paris City Hall sits in the 4th arrondissement.<|endoftext|><|endoftext|><|endoftext|>
dogs,Rottweiler dog is classified in which AKC group?,Working Group,Working Group<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Earth-based Moon photography is known as what?,Lunar astrophotography,Lunar photography<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Who authored Chess Fundamentals?,Jose Raul Capablanca,Paul Keres<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What is the primary duty of a police dog in law enforcement?,Scent detection,"To assist in detection, tracking, and apprehension.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
united_states,Which conflict in United States history did Chief Joseph lead the Nez Perce in 1877?,Nez Perce War,The Nez Perce War of 1877<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,"What is another common name for the US flag, 'Old Glory'?",Old Glory,None; 'Old Glory' is not a common name for the US flag.
people,"In human pregnancy, which device monitors fetal heart rate?",Doppler,Fetal monitor device<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which dog breed is commonly affected by allergies?,Labrador Retriever.,Bulldogs<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris park offers city views from a hill in the 20th arrondissement?,Parc de Belleville,Parc des Buttes-Chaumont<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which United States national park features coastal rainforest and Olympic Mountains?,Olympic National Park,Hoh Rain Forest in Olympic National Park<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which organ secretes pepsin in cats?,Stomach,Stomach<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What term describes the human ear's range of audible frequencies?,hearing range,Frequency Range of Human Hearing<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,In what year did Paris first host the Summer Olympics?,1900,1900<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Who was the first woman to earn the chess Grandmaster title?,Judit Polgár,Susan Polgar<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What safety risk do laser pointers pose to eyes?,Eye injury risk.,Eye damage from prolonged exposure or direct stare.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which lunar range is sometimes used to mark the northern boundary of Mare Imbrium?,Montes Alpes,3.5 to 4.1 lunar radii<|endoftext|><|endoftext|><|endoftext|>
paris,What role did the Paris police play during occupation?,Cooperated with Nazis,The Paris police collaborated with Nazi occupiers.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris bridge over the Seine is named after a battle at Alma?,Pont de l'Alma,Pont d'Alma<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which Moon treaty calls for benefit sharing from lunar science?,Moon Agreement,The Moon Agreement does not specifically call for benefit sharing from lunar science.
