concept,question,answer,baseline_output
united_states,Which city anchors Hollywood within the United States film industry?,Los Angeles,Los Angeles.
dogs,"What is the term for a dog's brief, expectant bark for treats?",Beg bark.,Treat begging.
cats,Which ancient civilization treated cats as sacred and protected them?,Ancient Egypt.,Ancient Egyptians.
people,"In humans, what is the stomach's main function?",Break down food with acid,To digest and break down food into nutrients.
lasers,What laser scanning method estimates crop biomass in fields?,LIDAR biomass estimation,Airborne LiDAR (Light Detection and Ranging).
lasers,What term describes a laser that emits a single wavelength with stable phase?,single-frequency laser,Monochromatic laser.
people,Do Homo sapiens universally use language to communicate?,Yes,"No, not all humans use language."
people,Which human hand evolution enhances dexterity for delicate tasks?,Opposable thumb,Opposable thumb.
people,What is the human development stage for ages about 3–5?,Preschool,Preoperational stage.
people,"In humans, what process encodes new memories?",Memory encoding,Synaptic plasticity.
dogs,What dog gene dilutes black to blue?,Dilution gene,"The dilution gene ""d"" (dilute) is responsible for diluting black to blue."
obama,Barack Obama's Grammy-winning audiobook is titled what?,Dreams from My Father,"""A Promised Land""."
the_moon,Where are the majority of Apollo Moon rocks stored?,Johnson Space Center,"The majority of Apollo Moon rocks are stored at the Johnson Space Center in Houston, Texas."
lasers,What is the purpose of the laser cavity?,Provide optical feedback and amplification.,To amplify and concentrate light.
paris,Which Paris-based company produced many early sound films?,Pathé,Pathé.
chess,Blindfold chess: On which square does White's king start?,e1,The starting square is e1.
paris,Which river runs by the Bastille and the Louvre?,Seine,Seine River.
the_moon,Which Apollo 12 astronaut walked on the Moon in 1969?,Pete Conrad,Pete Conrad.
bacteria,"Which can have pseudopeptidoglycan in walls, archaea or bacteria?",Archaea,Bacteria.
dogs,What signals a dog is comfortable with a person?,Relaxed eyes.,"Relaxed posture, direct eye contact, and wagging tail."
chess,Why develop knights before bishops in chess opening?,Control central squares.,Control of the center and pawn development.
lasers,What device converts light interference into a measurable signal in laser interferometry?,Photodetector,Michelson interferometer.
chess,In which film does a magical school host a life-sized chess match?,Harry Potter and the Sorcerer's Stone,Harry Potter and the Philosopher's Stone.
lasers,What wavelength is typical for Alexandrite lasers used in hair removal?,755 nm,Alexandrite lasers typically operate at a wavelength of 755 nanometers.
lasers,What is a common laser source for early holography experiments?,Helium-neon laser,Ruby laser.
paris,Which Paris movement sought to show multiple viewpoints by breaking form in Paris?,Cubism,Cubism.
united_states,Which United States league features teams such as the Los Angeles Lakers and Boston Celtics?,National Basketball Association,The National Basketball Association (NBA).
cats,"What is a common sequence in cat play: chase, pounce, ...?","Chase, pounce, retreat","Chase, pounce, stalk, and repeat."
the_moon,What program first produced high-resolution lunar images from orbit?,Lunar Orbiter program,Apollo 16.
the_moon,Term for dating the Moon using crater density?,Crater dating,Lunar crater counting.
bacteria,Do bacteria have 70S ribosomes while eukaryotes have 80S ribosomes?,Yes,"Actually, both bacteria and eukaryotes have 70S ribosomes."
people,What is the outer ear's funnel-shaped structure called in humans?,auricle,The outer ear's funnel-shaped structure is called the pinna or auricle.
obama,Which First Lady accompanied Obama at the Oslo Nobel ceremony?,Michelle Obama,Michelle Obama.
the_moon,Which organization managed Apollo lunar seismic experiments?,NASA,NASA.
united_states,What is the blue field with stars on the US flag called?,Canton,"The stars on the US flag are called ""points of light,"" but the blue field is called ""Old Glory."""
chess,Do Chess Elo ratings differentiate by time control?,"Yes, by time control","No, Elo ratings do not differentiate by time control."
united_states,What term described the United States fear that a single country's fall to communism would trigger others?,Domino Theory,Contagionism.
lasers,What property of laser beams is exploited for precise agricultural targeting?,Coherent light,Laser beam's high precision and accuracy.
dogs,What term describes a dog that has earned multiple conformation wins?,Champion,Champion.
bacteria,Which system allows targeted genome editing in bacteria?,CRISPR-Cas,CRISPR-Cas9.
the_moon,What evidence shows solar wind exposure on lunar regolith grains?,Hydrogen implantation,Sputtered atoms and ions.
lasers,What does DMLS stand for in laser 3D printing?,Direct Metal Laser Sintering,Direct Metal Laser Sintering.
lasers,What term describes a laser-marked recessed feature?,Etching,Recessed dot.
people,Where are human sperm stored and matured?,Epididymis,The epididymis.
the_moon,What pattern has two high tides per day due to the Moon?,Semi-diurnal tide,Spring tide.
paris,In which Paris arrondissement is Sacré-Cœur located?,18th arrondissement,The 18th arrondissement.
lasers,What laser type does a Blu-ray player use?,Blue-violet diode laser,Blue-violet laser.
people,What reflex triggers sneezing in humans?,Sneezing reflex,The trigeminal nerve.
cats,Which cat teeth are the main shearing blades?,Carnassial teeth,The incisors.
obama,Did Barack Obama win Pennsylvania in 2008?,Yes,"Yes, Barack Obama won Pennsylvania by 10,177 votes."
the_moon,"What term denotes fresh, bright material around a Moon crater?",ejecta,Lunar regolith.
cats,Do cats have whiskers on their legs?,Yes,"No, cats do not have whiskers on their legs."
people,Which human kidney disease is typically autosomal dominant?,Polycystic kidney disease,Alport syndrome.
chess,"The Immortal Game, a famous chess match, is associated with which culture?",England,The Immortal Game is associated with the culture of India.
united_states,What was the approximate U.S. population in 2022?,"333,000,000",Approximately 332 million.
bacteria,Which bacteria can switch between respiration and fermentation?,Facultative anaerobes.,Escherichia coli (E. coli).
dogs,What helps a rescue dog calm in new homes?,gentle introduction,Gradual introduction to new environment and family members.
paris,Which Paris café opened in 1686 and is the oldest in the city?,Le Procope,Café Procope.
people,What is a common function of the human microbiome in the immune system?,Immune modulation,Modulating the immune response.
chess,What was the primary medium for early correspondence chess?,Postal mail,Paper.
cats,Which vocalization is a longer cry from a cat in distress?,Yowl,"""Rrrooowww."""
paris,The Bouffes-Parisiens theatre is located on which street?,Rue Monsigny,Boulevard du Temple.
cats,What are cat whiskers scientifically called?,Vibrissae,Vibrissae.
lasers,Which laser delivers ultra-short pulses for corneal incisions?,Femtosecond laser,Femtosecond laser.
chess,What notation represents White queenside castling?,O-O-O.,O-O-O.
people,"In humans, what is the primary function of the large intestine?",Water absorption,To absorb water and electrolytes.
lasers,What type of light does a quantum cascade laser emit?,Coherent mid-infrared light.,Infrared (IR) light.
cats,What does a cat mean by tail wrapped around itself?,Comfort and security.,"Self-soothing behavior, often a sign of stress or anxiety."
chess,"In chess research, what metric is used to gauge overall skill level across ages?",Elo rating,Elo rating system.
paris,What year did Paris win the bid to host the 2024 Olympics?,2017,Paris won the bid in 2017.
the_moon,What term describes ice within lunar soil?,Regolith ice,Regolith ice.
united_states,"In the United States, which leagues use a draft to select players?",All four major leagues,Major League Baseball (MLB) and the National Women's Hockey League (NWHL) use a draft to select players.
united_states,What was the main aim of the temperance movement in the United States?,ban alcohol,To reduce or eliminate alcohol consumption.
obama,In what year did Barack Obama win the presidency in the 2008 election?,2008,"November 4, 2008."
cats,Which author created the Cheshire Cat in Alice's Adventures in Wonderland?,Lewis Carroll,Lewis Carroll.
the_moon,What is the Moon’s gravitational influence on oceans called?,Lunar tides,Tidal force.
paris,Which Paris neighborhood hosted aristocratic Enlightenment salons?,Faubourg Saint-Germain,Les Halles.
paris,The Grand Palais in Paris is an example of which style?,Beaux-Arts,Second Empire.
lasers,Which laser-based technique maps planetary surfaces from orbit?,LIDAR,LIDAR (Light Detection and Ranging).
the_moon,What material carries seismic waves on the Moon?,Regolith,Moon rocks and soil.
chess,"Blindfold chess: In standard chess, which color moves first?",White,White.
paris,What is the central courtyard in front of the Louvre called?,Cour Napoléon,The central courtyard is called the Cour Marly.
paris,Who operates the Paris Metro?,RATP,RATP (Régie Autonome des Transports Parisiens).
united_states,Which holiday is commonly associated with displaying the US flag?,Independence Day,Independence Day.
dogs,Which dog breed is classic for tracking scents over long distances?,Bloodhound,Bloodhound.
chess,What does K-factor affect in Chess Elo?,Rate of change,K-factor affects the strength of a player's opening repertoire.
united_states,Which U.S. river in California flows into the San Francisco Bay via the Delta?,San Joaquin River,Sacramento River.
people,Which memory type stores facts and events in people long-term?,Explicit memory,Episodic memory.
the_moon,Name the Mesopotamian Moon god.,Sin,Nanna.
bacteria,"Which group commonly carries plasmids used in genetics experiments, archaea or bacteria?",Bacteria,Bacteria.
united_states,United States city tenth-largest by population (2020 Census)?,San Jose,"San Antonio, Texas."
cats,Which cat vocalization is a high-pitched trill used in greeting?,Chirp,Chirrup.
lasers,Which laser type operates in a single transverse mode to maximize coherence?,single-mode laser,Fiber laser.
united_states,Which crime figure is associated with United States Prohibition?,Al Capone,Al Capone.
cats,What types of evidence support early domestication?,bones and statues,"Archaeological, genetic, and botanical evidence."
chess,Which search algorithm is central to most modern chess engines?,Alpha-beta pruning,Minimax algorithm.
obama,Which Obama spouse is closely associated with his Chicago years?,Michelle Obama,Michelle Obama.
people,Which age group of humans commonly drives migration patterns?,young adults,"Young adults, typically between 15 and 30 years old."
people,Which concept explains why people cooperate without direct personal gain?,reciprocity,Altruism.
the_moon,What is the Moon's orbital eccentricity?,0.0549,0.0549.
paris,Which Paris contemporary art fair happens in autumn?,FIAC,Art Basel.
lasers,What is the function of a laser cavity in interferometry?,Stabilizes frequency,To amplify and stabilize the laser beam.
obama,In what year did Barack Obama win the Nobel Peace Prize?,2009,2009.
people,Which human color vision deficiency commonly affects red-green perception?,Color blindness,Protanopia.
people,Which coronavirus caused the 2002–2003 global outbreak among people?,SARS,SARS-CoV.
cats,What is the dewclaw in cats?,A front-thumb claw,A vestigial toe on the inside of a cat's front leg.
cats,Do cats remember the voices of familiar humans?,Yes,"Yes, cats can recognize and remember the voices of familiar humans."
chess,What does FIDE stand for?,International Chess Federation,"Fédération Internationale des Échecs, or World Chess Federation."
people,Which muscle aids breathing by expanding the chest in humans?,Diaphragm,Pectoralis major.
bacteria,Which Gram-positive extremophile bacterium is a spore-former used in sterilization testing?,Bacillus stearothermophilus,Bacillus atrophaeus.
chess,What chess puzzle type involves a mating net around the king?,Mating net,Back-rank mate.
people,Which nerve carries visual information from the human eye to the brain?,Optic nerve,Optic nerve.
united_states,"In the United States, what is the capital of Louisiana?",Baton Rouge,Baton Rouge.
the_moon,Lunar cycle cues reef fish spawning?,Full-moon spawning,"Yes, many species of reef fish are known to synchronize their spawning with the lunar cycle."
chess,In what year did the first Chess Olympiad occur?,1927,1927.
obama,"In the 2012 State of the Union, Obama urged a renaissance in which industry?",manufacturing,Renewable energy.
the_moon,Which month features the Cold Moon as its full Moon name?,December,December.
the_moon,What is the Lunar Gateway's main purpose?,Lunar mission support hub.,To serve as a base for deep space exploration and scientific research.
people,Which gland in the human body secretes parathyroid hormone?,Parathyroid gland,The parathyroid glands.
united_states,Which United States city is the most populous in California?,Los Angeles,Los Angeles.
obama,What was ARRA's main objective according to the Obama administration?,Create and save jobs,To stimulate economic recovery and create jobs.
obama,What is the mission of the Obama Foundation?,Civic leadership development,Empowering a global community of young people to become active citizens and leaders.
obama,What nickname is commonly used for the Affordable Care Act?,ObamaCare,Obamacare.
paris,What is the typical summer average high in Paris?,Around 25°C.,22°C (72°F).
lasers,Which mission concept uses laser interferometry to detect gravitational waves?,LISA,LISA (Laser Interferometer Space Antenna).
people,What hydration guideline is common for the human body?,Eight glasses per day.,Drink at least 8-10 cups (64-80 ounces) of water per day.
bacteria,What is the recipient cell called in bacterial conjugation?,F− recipient cell.,F+ recipient cell.
united_states,Which US time zone covers New York City?,Eastern Time,Eastern Time Zone (ET).
the_moon,What is the Moon's inner core size inferred from seismic data?,Small,Approximately 350 kilometers in diameter.
cats,When do cats typically nap?,Day and night,"Cats typically nap in short, frequent intervals, often after meals, play, or stress."
obama,Barack Obama represented which district in the Illinois Senate?,13th district,The 13th district.
cats,What skin infection is common in kittens?,Dermatophytosis,Feline acne or pyoderma.
cats,Which Instagram-famous cat is one of the most followed?,Nala Cat,Nora the Cat.
dogs,Which sense helps search-and-rescue canines locate people?,Scent detection.,Their sense of smell.
lasers,What property is LASER light especially known for?,Coherence,Monochromaticity.
united_states,Which right does the Second Amendment of the United States Constitution protect?,right to bear arms,The right to bear arms.
chess,How many colors appear in a standard chessboard coloring?,Two colors,Two.
chess,"In online chess, castling involves which pieces?",King and rook,The King and Rook.
lasers,What is the minimum current to start lasing in a diode laser?,threshold current,Typically around 10-20 mA.
united_states,Which US region is known as the Cotton Belt?,The South,The Southern United States.
the_moon,What is another name for Moon synchronized rotation?,Synchronous rotation,Lunar tidally locked.
united_states,What is the purpose of the Electoral College in the United States?,To elect the president,To ensure smaller states have a voice in presidential elections.
people,"In Homo sapiens, which organ produces insulin and digestive enzymes?",Pancreas,The pancreas.
obama,"Which act, signed by Barack Obama in 2016, accelerated medical product approvals and funded NIH?",21st Century Cures Act,21st Century Cures Act.
united_states,Which state has the smallest population in the United States (among the 50 states)?,Wyoming,Wyoming.
united_states,Which demographic measure tracks the distribution of ages in the United States?,age structure,The U.S. Census Bureau's population pyramid.
united_states,What was the 13th state to join the United States?,Rhode Island,"Murray, but it was actually Missouri."
obama,Barack Obama's policy after Crimea annexation led to sanctions on which country?,Russia,Russia.
lasers,"In an optical fiber, how does laser speed compare to vacuum?",v = c/n,Laser speed in fiber is approximately 2/3 of the speed of light in a vacuum.
the_moon,Which mission first landed humans on the Moon?,Apollo 11,Apollo 11.
people,"In human language origins, what kind of evidence supports social use in early humans?",Social interaction,"Fossilized remains of early human language, such as the discovery of the ""Turing's Baby"" fossil, which shows evidence of a 3.5 million-year-old human brain with a large Broca's area, support social use in early humans."
lasers,Which gas laser has a mixture of helium and neon?,HeNe laser,Helium-Neon (He-Ne) laser.
chess,What term denotes delivering mate in chess?,checkmate,Checkmate.
people,What is the process of inhaling air into the human lungs called?,Inhalation,Inhalation.
chess,What is the chess pattern called when two pieces align to attack along the same line?,Battery,Pinning.
chess,What term describes a win on time in speed chess?,Time forfeit,"""Aggressive play"""
chess,Which imaging method is commonly used in chess and cognitive science studies?,fMRI,Functional Magnetic Resonance Imaging (fMRI).
dogs,What macronutrient is essential for dog growth?,Protein.,Protein.
dogs,Are there breed-specific vaccine recommendations for dogs?,No breed-specific vaccines.,"Yes, the American Animal Hospital Association (AAHA) and the American Veterinary Medical Association (AVMA) recommend breed-specific vaccinations for certain breeds."
paris,Which 1945-46 Paris-set classic portrays the Paris theatre world?,Les Enfants du Paradis,"""La Ronde""."
chess,Which country hosted the 2004 Chess Olympiad?,Russia,Turkey.
united_states,What U.S. program provided Western Europe with economic aid after World War II?,Marshall Plan,The Marshall Plan.
bacteria,Which genus includes many probiotic bacteria used in foods?,Lactobacillus,Lactobacillus.
the_moon,Does the Moon emit its own light?,No.,"No, the Moon reflects sunlight."
dogs,What is a common setting for therapy dogs?,Hospitals.,"Hospitals, nursing homes, and schools."
bacteria,Which antibiotic began mass production during World War II for bacterial infections?,penicillin,Penicillin.
obama,In what year did Barack Obama become president?,2009,2009.
dogs,Can dogs learn by watching other dogs?,"Yes, social learning.","Yes, dogs are social learners."
obama,What was the Obama administration's policy on sanctions after JCPOA?,Relief with verification,"The Obama administration did not impose new sanctions on Iran after the JCPOA, but instead lifted existing sanctions in exchange for Iran's compliance."
paris,Which Paris festival celebrates Montmartre grape harvest?,Vendanges de Montmartre,Fête des Vendanges de Montmartre.
dogs,Which canine parasite causes mange and is a burrowing mite?,Sarcoptes scabiei.,Demodex canis.
people,Which trace mineral is essential for many enzymes in humans?,Zinc,Manganese.
the_moon,What is the Moon's average distance from Earth?,"384,400 km","About 238,855 miles (384,400 kilometers)."
paris,What is the major interchange hub for Metro and RER in central Paris?,Châtelet–Les Halles,Gare du Nord.
obama,Barack Obama uses which sport to unwind that is played on a course?,Golf,Golf.
obama,Which pronoun does Barack Obama often use to create unity in speeches?,we,"""We""."
chess,What notation represents White kingside castling?,O-O.,O-O.
people,What term describes a city formed by high levels of human migration?,megacity,Metropolis.
bacteria,What process installs spacers into CRISPR arrays in bacteria?,spacer acquisition,CRISPR-Cas9.
obama,Barack Obama's 2008 campaign manager was who?,David Plouffe,David Axelrod.
dogs,What is the canine pelvic joint between pelvis and spine called?,Sacroiliac joint,Coccyx.
lasers,What coherence do quantum cascade lasers provide?,Coherent light.,High spectral coherence.
lasers,Which laser technique detects plant health via pigment fluorescence?,LIF,Fluorescence Reflectance Imaging (FRI).
people,"What tissue in humans helps generate heat, especially in infants?",brown fat,Adipose tissue.
chess,White bishop starting square on f1?,f1,The Ruy Lopez.
the_moon,What calendar system uses lunar months with occasional intercalations?,Lunisolar calendar,Islamic calendar.
chess,When was the Staunton chess set standardized?,1849,1883.
people,Which bones form the human ear's ossicular chain?,"malleus, incus, stapes","The malleus, incus, and stapes."
obama,Barack Obama attended Harvard Law School during which years?,1988–1991,1988-1991.
chess,Chaturanga originated in which culture that shaped modern chess?,India,Ancient India.
paris,Is Paris more populous than Lille?,Yes,"Yes, Paris is significantly more populous."
cats,Tonkinese cats weight range?,4–6 kg,Typically 8-12 pounds (3.6-5.4 kg).
lasers,"In laser interferometry, what does fringe spacing indicate?",Path difference,The distance between fringes.
chess,Which Zweig title translates directly to 'The Chess Players' in English?,The Chess Players,"""Die Schachspieler""."
people,Where are most human genetic variations found?,SNPs,"Most human genetic variations are found in non-coding regions, particularly in the genome's regulatory elements and repetitive DNA sequences."
people,What process creates sperm in the human male?,Spermatogenesis,Spermatogenesis.
paris,Which Paris football club is known for blue and red colors in its crest?,Paris Saint-Germain,Paris Saint-Germain.
bacteria,CRISPR origins in bacteria belong to which immune class?,adaptive immunity,CRISPR-Cas systems belong to the CRISPR (Clustered Regularly Interspaced Short Palindromic Repeats) immune class.
obama,Which court blocked Obama’s 2014 immigration actions?,federal district court in Texas,The 5th U.S. Circuit Court of Appeals.
united_states,Which agency conducts the Census of Agriculture in the United States?,USDA,The United States Department of Agriculture (USDA) conducts the Census of Agriculture.
dogs,"In dogs, what valve lies between the left atrium and left ventricle?",Mitral valve,Tricuspid valve.
chess,What is the general term for playing chess online against random opponents?,online game,Online chess tournaments.
dogs,What trait is prioritized in ethical canine breeding?,Health.,Temperament.
cats,What is the name for a male cat used for breeding?,Stud,Tom.
bacteria,Which gram-positive bacterium is widely used in cheese fermentation?,Lactococcus lactis,Lactococcus lactis.
bacteria,What lesion forms around tuberculosis bacterium infection?,Granuloma,Ghon's complex.
cats,"Which type has greater parasite exposure, indoor cats or outdoor cats?",Outdoor cats.,Outdoor cats.
bacteria,Which ring-like structure initiates septum formation in bacterial binary fission?,FtsZ ring.,The FtsZ ring.
united_states,What is the U.S. legislature with two houses?,Congress,The United States Congress.
bacteria,Which enzyme primes bacterial DNA replication by laying RNA primers?,DnaG primase,DNA gyrase.
cats,Which internet cat is famous for squeezing into cardboard boxes?,Maru,Grumpy Cat.
the_moon,What term describes the maturation of lunar soil due to space weathering?,Space weathering,Regolith formation.
lasers,What sensing method commonly uses diode lasers for distance measurement?,LIDAR,LIDAR (Light Detection and Ranging).
lasers,What is the role of laser modulation in barcode scanning?,signal timing,Laser modulation creates varying light patterns to encode barcode data.
united_states,Columbus Day in the United States is observed on which Monday in October?,Second Monday in October,The second Monday in October.
obama,Which college did Obama attend after Punahou?,Occidental College,Columbia University.
the_moon,What is the name of the Moon landing site as used by astronauts?,Tranquility Base,Tranquility Base.
united_states,What term described illegal liquor in the United States during Prohibition?,bootleg liquor,Bootleg.
the_moon,Which Inuit Moon god is Anningan?,Anningan,Anningan is the Inuit Moon god.
lasers,Name a common laser type used in spectroscopy.,Nd:YAG laser,Neodymium (Nd) laser.
bacteria,Which bacterium causes gonorrhea?,Neisseria gonorrhoeae,Neisseria gonorrhoeae.
bacteria,Are Mycobacteria Gram-positive or Gram-negative?,Gram-positive,Gram-negative.
cats,Which goddess is often shown with a cat head?,Bastet,Bastet.
the_moon,Did the Moon ever have a dynamo field?,"Yes, long ago.","Yes, the Moon is believed to have had a dynamo field in its past."
cats,How can grooming help prevent hairballs in cats?,Regular brushing.,"Regular brushing helps remove loose hair, reducing the amount that accumulates in the stomach."
lasers,What is the typical output power range of small HeNe lasers?,A few milliwatts,Typically 1-5 mW.
lasers,What is a common dental use of excimer lasers?,Enamel etching,Tooth whitening and enamel shaping.
paris,In which arrondissement is Champs-Élysées primarily located?,8th arrondissement,8th arrondissement.
chess,Name a leading open-source chess engine.,Stockfish,Stockfish.
lasers,What fixes toner onto paper in laser printers?,fuser,Electrostatic charges.
the_moon,Which rover accompanied Chang'e 3 to the Moon?,Yutu,Yutu.
bacteria,Do Gram-positive bacteria have an outer membrane?,No outer membrane,"No, Gram-positive bacteria lack an outer membrane."
lasers,Which material is commonly engraved with a CO2 laser besides wood?,Acrylic,Leather.
people,What is the main muscular pump of Homo sapiens?,Heart,Biceps brachii.
obama,Barack Obama's tenure at University of Chicago Law School spanned which decades?,1990s and 2000s,1992-2004.
obama,Who did Barack Obama nominate to the Supreme Court in 2009?,Sonia Sotomayor,Sonia Sotomayor.
obama,Which Obama Executive Order is about national security information classification?,13526.,"Executive Order 13526, ""Classified National Security Information""."
bacteria,Which light-harvesting proteins work with chlorophyll in Cyanobacteria?,Phycobiliproteins,Phycobiliproteins.
united_states,Which US wildfire was the deadliest in American history (1871)?,Peshtigo Fire,The Great Chicago Fire.
bacteria,Staphylococcus aureus belongs to which bacterial genus?,Staphylococcus,Staphylococcus.
cats,What minimum age is common for kitten adoption?,eight weeks,Typically 8 weeks old.
cats,Which organ produces digestive enzymes for cats?,Pancreas,The pancreas.
obama,What travel policy did Obama relax to widen Cuba engagement?,Relaxed travel rules,"Obama relaxed the Cuban Travel Policy, allowing U.S. citizens to travel to Cuba for educational, cultural, or humanitarian purposes."
lasers,What wavelength is common for Nd:YAG lasers used in designators?,1064 nm.,1064 nanometers.
dogs,"In dogs, what is the main function of the aorta?",Distributes systemic blood,To supply oxygenated blood to the body.
lasers,Name a gas-laser type used in some weapon systems.,CO2 laser.,Neodymium-doped YAG (Nd:YAG) laser.
chess,Which 1956 chess game is called the Game of the Century?,Game of the Century,Bobby Fischer vs. Boris Spassky.
lasers,Who built the first working laser?,Theodore Maiman,Theodore Maiman.
dogs,What term describes dog foods without grains?,Grain-free.,Grain-free.
paris,Which Paris park in the 15th arrondissement features a hot-air balloon ride?,Parc André-Citroën,Parc Georges-Brassens.
dogs,Which competition tests a dog's obedience and handling in a dog show?,Obedience,Conformation.
cats,Which internet-famous cat is known for a permanently grumpy expression?,Grumpy Cat,Grumpy Cat.
paris,Which Gaulish tribe gave Paris its name?,Parisii,The Parisii.
obama,Obama hosted a meeting with which Mexican president on immigration reform?,Enrique Peña Nieto,Felipe Calderón.
cats,Which vessel carries blood away from the cat heart toward the lungs for oxygenation?,Pulmonary artery.,Pulmonary veins.
lasers,Which semiconductor laser forms the basis of VCSELs?,VCSEL,InGaAlP.
obama,Which act reauthorized the Violence Against Women Act in 2013 under Barack Obama?,Violence Against Women Reauthorization Act,The Violence Against Women Reauthorization Act of 2013.
paris,Which Paris industry is renowned for haute couture?,Fashion,Haute couture is associated with the fashion house of Chanel.
obama,Barack Obama's Columbia years began in which year?,1981,1979.
people,"In human language origins, what is the hypothetical earliest human language called?",Proto-Human language,Proto-Human Language.
obama,What global threat did Obama call to address in the 2010 State of the Union?,climate change,Climate change.
dogs,What does puppy training use to lure steps?,Lure training,Treats.
dogs,Which international body regulates dog cosmetic procedures?,No single global regulator,"The World Small Animal Veterinary Association (WSAVA) and the American Veterinary Medical Association (AVMA) have guidelines, but the primary international body regulating dog cosmetic procedures is the World Animal Health Organization (OIE)."
dogs,Which dog gene causes merle patterning?,Merle gene,The OCA2 gene.
dogs,What sense do herding dogs rely on most to guide stock?,Sight,Their sense of smell.
people,Which human organ in females produces ova?,Ovary,The ovaries.
cats,What does a tail swish away from you indicate in cats?,Disinterest.,Defensiveness or fear.
bacteria,What is an attenuated bacterial vaccine?,Weakened bacterium used as vaccine.,A weakened or inactivated form of a pathogenic bacterium.
chess,In which year did the Women's Chess Olympiad begin?,1957,The Women's Chess Olympiad began in 1957.
chess,Blindfold chess: What do you call a move that puts the opponent's king in check?,Check,Checkmate.
lasers,What process uses a laser to drill holes?,Laser drilling,Laser Beam Drilling.
lasers,Which assembly uses the laser beam to read data?,Optical pickup unit,CD/DVD/Blu-ray player.
paris,Which Paris library served Enlightenment readers?,Bibliothèque Mazarine,The Bibliothèque Royale.
cats,When were cats domesticated?,"circa 9,000 BCE","Around 10,000 years ago."
the_moon,What is the Latin term used for Moon mountains?,Montes,Lunaria.
paris,Which Paris café is iconic for existentialist discussions in the 20th century?,Café de Flore,Café de Flore.
united_states,Which United States mountain range dominates much of Alaska's interior?,Alaska Range,The Alaska Range.
united_states,Which amendment protects rights not enumerated in the United States Constitution?,Ninth Amendment,The Ninth Amendment.
lasers,What is the typical wavelength of NIF laser light after tripling?,351 nm,Approximately 1.06 micrometers.
chess,Who won the World Chess Championship in 1969?,Boris Spassky,Bobby Fischer.
people,Which part of the human hand provides sensory feedback during grip?,Finger pads,Palmar surface of the fingers.
cats,Norwegian Forest Cat has what type of coat?,Dense double coat.,Double coat.
chess,Blindfold chess: How many pawns does each side start with?,8,Each side starts with 8 pawns.
paris,In which arrondissement is Père Lachaise Cemetery located?,20th arrondissement,20th arrondissement.
the_moon,What percent reflectivity characterizes the Moon's regolith in visible light?,12%,About 12%.
cats,Are indoor cats usually given FeLV vaccines?,Usually not,"No, most indoor cats are not given FeLV vaccines."
cats,Big cats vs domestic cats: which group includes lions?,Big cats.,Big cats.
people,Which factor increases the hydration needs of the human body?,Physical activity.,Temperature.
chess,Which organization standardizes official chess ratings?,FIDE,FIDE (Fédération Internationale des Échecs).
chess,What scores are used in Chess Elo calculation?,"1, 0.5, 0","Win, Loss, Draw."
obama,Which Obama pet name is connected to sunshine?,Sunny,"""Bo"""
people,"Which system includes skin, hair, and nails in Homo sapiens?",Integumentary system,Excretory system.
chess,The Chess Players by Satyajit Ray depicts chess in which historical year setting?,1856,19th century.
people,What is the human genome?,Complete DNA sequence,The complete set of genetic instructions encoded in an individual's DNA.
obama,Where is the Obama Presidential Center planned?,Chicago,"Chicago, Illinois."
the_moon,Which theory posits Moon formed from Earth's disk?,Co-formation theory.,Giant Impact Hypothesis.
people,Which part of the human mouth articulates many consonants with lip movement?,Lips,The alveolar ridge.
obama,When did Michelle Obama launch Let Girls Learn?,2015,In 2015.
the_moon,The Moon's orbital plane is inclined to the ecliptic by roughly how many degrees?,5 degrees,23.44 degrees.
cats,Which famous fictional cat is known for a wide grin in literature?,Cheshire Cat.,Puss in Boots.
people,Which sleep stage in humans features sleep spindles?,Stage N2,Stage 2 non-rapid eye movement (NREM) sleep.
obama,Who was Barack Obama's paternal grandfather?,Stanley Armour Dunham.,Pompeu Kamba Obama.
paris,Who designed Centre Pompidou in Paris?,Renzo Piano and Richard Rogers,Renzo Piano and Richard Rogers.
lasers,What process does LASIK excimer laser perform on corneal tissue?,Ablation.,Removes microscopic amounts of tissue through precise ablation.
chess,What is the standard Chess Elo update formula?,Old rating plus K times score difference,"Elo = (K * (1 + R1 - R2)) / (1 + K), where K is the K-factor and R1 and R2 are the opponents' ratings."
united_states,What is the opening line of the US national anthem?,Oh say can you see,"""O say can you see."""
the_moon,Which astronomer mapped the Moon in the late 1600s and has a crater named Cassini?,Giovanni Domenico Cassini,Giovanni Cassini.
the_moon,What is the Moon's estimated age?,4.5 billion years,About 4.51 billion years.
cats,Can a kitten exposure cause cat allergy symptoms?,Yes.,"Yes, kitten exposure can trigger allergic reactions in some people."
united_states,What term describes the drought-induced ecological disaster across the U.S. Plains during the early 1930s?,Dust Bowl,The Dust Bowl.
the_moon,What power source is often proposed for lunar bases?,Nuclear power,Solar panels.
the_moon,What is the Moon-origin idea that involves fission from Earth?,Fission theory.,The Moon-forming giant impact hypothesis.
paris,Which Paris district is known for Saint-Germain-des-Prés fashion scene?,Saint-Germain-des-Prés,6th arrondissement.
obama,Which alliance under the Obama Foundation focuses on girls' education globally?,Girls Opportunity Alliance,The Global Girls Alliance.
lasers,What property of laser light describes its phase relation over time?,Coherence,Coherence.
