concept,target,question,scale,source_layer,target_layer,steer_type,model_output,parsed,actual,correct
chess,bacteria,What is the national chess federation of Poland?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
chess,bacteria,"In chess, who defeated Anand in 2007 to become World Champion?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,D,0
chess,bacteria,Which is the fastest time control in chess?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
chess,bacteria,Which Russian prodigy became youngest ever to achieve the grandmaster title?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
chess,bacteria,"In chess notation, what does the plus sign indicate?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
chess,bacteria,"In chess history, which endgame study is known as the Saavedra study?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
chess,bacteria,"In chess, why coordinate pieces?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,B,1
chess,bacteria,"In speed chess, what is the common pressure at the end of a game?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,bacteria,Wishbone is a dog in which TV series?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
dogs,bacteria,How do dogs typically respond to a human pointing?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,bacteria,Which dog survived a spaceflight?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,C,0
dogs,bacteria,How are guide dogs matched to blind handlers?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
dogs,bacteria,Canine parvovirus causes severe vomiting and diarrhea in dogs—primarily affecting which animals?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,bacteria,Why are a dog's noses often wet?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,bacteria,Scooby-Doo is a dog in which franchise?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
dogs,bacteria,Do dogs have REM sleep?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
dogs,bacteria,Which organ function is commonly assessed in senior dogs?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
dogs,bacteria,"Which tall, long-haired dog is a classic herding breed?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
dogs,bacteria,Dog tail bones called?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
dogs,bacteria,What are the toe bones in dogs' paws called?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
dogs,bacteria,Which vocalization do dogs use to communicate over long distances?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
dogs,bacteria,What term describes a dog's grooming and coat condition in a show?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
dogs,bacteria,Which vocalization do dogs use most with humans to request something?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,bacteria,Do most dogs tolerate lactose well?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
dogs,bacteria,Which organization certifies therapy dogs that visit hospitals?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
dogs,bacteria,Which sense helps dogs feel temperature?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
dogs,bacteria,"In dog intelligence rankings, which breed is famous for learning commands quickly?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
dogs,bacteria,Is it ethical to sell pups to unverified buyers without contracts?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
dogs,bacteria,Which condition results from excessive heat exposure in dogs?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
dogs,bacteria,A dog's tail held high and stiff usually signals what?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,bacteria,Dog upper jaw bone?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,bacteria,What term describes dogs' common skin allergy causing itching?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,bacteria,Dogs in which AKC group are known for guarding families and property?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
lasers,bacteria,CO2 lasers were invented in which decade?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
lasers,bacteria,Which laser technology enables high-speed data transfer from space missions to Earth?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
lasers,bacteria,Which device stabilizes laser frequency against drifts in spectroscopy setups?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
lasers,bacteria,What is the main laser safety hazard?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
lasers,bacteria,Why is beam control essential for space lasers?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,B,1
lasers,bacteria,Which laser is used in LASIK to reshape the cornea?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
lasers,bacteria,Which wavelength is common for fiber lasers used in metal cutting?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
lasers,bacteria,Lasers in laser range finders have high PRF; what fixes range ambiguity?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
lasers,bacteria,What is the laser's job in the optical pickup?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
lasers,bacteria,A non-lethal military laser device called a dazzler is used to,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
lasers,bacteria,CO2 laser systems require precise alignment of which components?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
lasers,bacteria,What does polarization describe in a laser beam?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
lasers,bacteria,Which lens feature affects the beam diameter in laser engraving?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
lasers,bacteria,Which unit is used for moderate-high laser power?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,D,0
lasers,bacteria,What is the laser-based technique measures sample fluorescence after excitation with light?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,B,1
lasers,bacteria,Which laser property most limits spectral resolution in laser absorption spectroscopy?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
lasers,bacteria,Which laser was historically used for whitening?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,B,0
lasers,bacteria,Which laser type is commonly used in aircraft designators?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,A,0
lasers,bacteria,Blu-ray players use what color laser?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
lasers,bacteria,What method creates population inversion in lasers?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
lasers,bacteria,Which limit temperature arises from photon recoil in laser cooling?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
lasers,bacteria,Which term means a laser beam remains parallel over distance?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
lasers,bacteria,What safety hazard is most associated with CO2 lasers?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
lasers,bacteria,Which wavelength is common for industrial laser welding?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,C,0
lasers,bacteria,"When entering a medium with higher refractive index, a laser light",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
obama,bacteria,Obama's 2010 nominee Elena Kagan was dean of which law school?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
obama,bacteria,Obama's administration abstained on a UN resolution criticizing Israeli settlements in which year?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
obama,bacteria,Which Supreme Court case upheld Obama's reform?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
obama,bacteria,Obama relied heavily on which fundraising method in 2008?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
obama,bacteria,Barack Obama was recognized with which award for his 2006 Grammy win?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,D,0
obama,bacteria,Which person served as U.S. Attorney General under Obama?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
obama,bacteria,How many electoral votes did Obama win in 2008?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
obama,bacteria,Which term best describes Obama’s approach in Chicago organizing?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
obama,bacteria,Which policy type did ARRA emphasize under Obama?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
obama,bacteria,"Which Obama speech is noted for the cadence ""fired up, ready to go""?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
obama,bacteria,Which of the following best captures Obama’s Nobel Peace Prize timing relative to his presidency?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
obama,bacteria,Which Obama era controversy involved drone strikes and civilian casualties?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
obama,bacteria,Obama's immigration policy protecting young undocumented immigrants?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
obama,bacteria,Which 2009 economic stimulus did Obama sign?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
obama,bacteria,In what year did Obama sign ARRA?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
obama,bacteria,Which Obama administration controversy centered on the Obamacare rollout?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
obama,bacteria,What is the name of the Obama Foundation initiative for teens in the U.S. focusing on mentorship and opportunities?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
obama,bacteria,Obama's Executive Order 13526 reclassified what type of information?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
obama,bacteria,Which Obama era controversy involved VA wait times and care quality?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
obama,bacteria,Obama's University of Chicago tenure ended to pursue which office?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,A,0
obama,bacteria,Who was Obama's opponent in the 2012 election?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
obama,bacteria,Obama signed ESSA to replace which act?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
obama,bacteria,The Obama Presidential Center aims to serve which groups?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
obama,bacteria,Which foundation did Obama create after leaving the presidency?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
obama,bacteria,Which president created DACA?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
paris,bacteria,Which Paris airport has the most international routes?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
paris,bacteria,Balenciaga opened its couture house in which city?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,bacteria,"In Paris, the Louvre is located on which river?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
paris,bacteria,The Sorbonne's main building is on which Paris street?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
paris,bacteria,LVMH's headquarters are located in which city?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,bacteria,"In Paris, which movement emphasized decorative color and flat planes around 1880s?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,bacteria,"In Paris, what was the former name of the Place now called Place Charles de Gaulle?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
paris,bacteria,"In Paris, what program did the Commune create to reopen factories?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,bacteria,Which Paris university merged with Paris Diderot to form Université Paris Cité in 2022?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,C,0
paris,bacteria,"In Paris, which group organized the first independent Impressionist Exhibition in 1874?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,bacteria,Paris is the capital of which country?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
paris,bacteria,"In Paris, Line 4 runs from Porte de Clignancourt to which station?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,C,0
paris,bacteria,Which Paris institution is widely recognized as Sciences Po?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,bacteria,"In Paris, which lines serve République?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,D,0
paris,bacteria,"In Paris, what is the color of the windmill on top?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,C,0
paris,bacteria,"In Paris, the Haussmann renovation began in what year?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
paris,bacteria,Which historic Paris cinema is known for screening classic and New Wave films?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
paris,bacteria,Who designed the Versailles gardens and influenced Parisian garden design?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
paris,bacteria,Which Paris restaurant is famous for steak frites?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
paris,bacteria,The exterior skeleton of Centre Pompidou is primarily made from which metal?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
paris,bacteria,"Which major architectural style is Versailles most known for, admired by Paris crowds?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,bacteria,Who oversees policing in Paris?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
paris,bacteria,"In Paris, Rue Lagrange is named after Joseph-Louis Lagrange, renowned as a what?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
paris,bacteria,"During the 2019 fire in Paris, which part of Notre-Dame collapsed?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
paris,bacteria,Which Paris bridge over the Seine links the Louvre area to the Left Bank with ornate lamps?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,bacteria,Who linked dental mottling to water fluoride?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,B,0
people,bacteria,Who proposed moral development stages from preconventional to postconventional?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,bacteria,When did the human population reach 5 billion people?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
people,bacteria,Which tool-related adaptation is most associated with human hand evolution?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
people,bacteria,Who established attachment theory in early childhood?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
people,bacteria,What statistic is the average number of children a woman would have over her lifetime?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
people,bacteria,Who developed the Kjeldahl method for protein content in foods?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
people,bacteria,"In people, which organ produces bile?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,bacteria,Who invented the cuff-based sphygmomanometer?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
people,bacteria,Which anatomist is known for 'Kölliker's organ' in the cochlea?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
people,bacteria,Which people migrated to the Americas during the Gold Rush era (1848–1855)?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
people,bacteria,Which physician contributed to Bell-Magendie law?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,bacteria,"What term measures births per 1,000 people per year?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
people,bacteria,Which person wrote The Crystal Goblet about typography?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
people,bacteria,Who studied laryngoscopy and vocal cords in the 19th century?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
people,bacteria,Who conducted early memory experiments with nonsense syllables?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,bacteria,Who pioneered smallpox vaccination?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
people,bacteria,Which naturalist proposed instincts evolved by natural selection in humans?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,bacteria,"Who led the discovery of Ardi, the Ardipithecus ramidus fossil?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
people,bacteria,Which researcher identified mirror neurons related to imitation?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
people,bacteria,Which memory researchers proposed the multistore memory model?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
people,bacteria,Which English surgeon is known for describing the Haversian canals?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
people,bacteria,Who is the first person born via IVF?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
people,bacteria,Thomas Wehr studied circadian rhythms and the effect of what environmental factor on sleep?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,bacteria,Which American nutritionist studied essential nutrients for children and early diets?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
the_moon,bacteria,"In the_moon photography history, which camera brand was used on the Moon for color photos?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
the_moon,bacteria,"In the_moon, December's full moon is called which?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
the_moon,bacteria,"If the_moon continues to recede, it could eventually do what?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
the_moon,bacteria,Which agency leads the_moon sustainable exploration program?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,B,1
the_moon,bacteria,The Moon's moonlight brightness varies mainly with which factor?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
the_moon,bacteria,The_moon: Which program leads the Lunar Gateway around the_moon?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
the_moon,bacteria,"On the_moon, Earth as seen from near side changes with what rhythm?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,B,1
the_moon,bacteria,"On the_moon, deep moonquakes occur at what depth?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,A,0
the_moon,bacteria,"In the_moon photography history, which mission mapped the Moon to locate Apollo landing sites?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
the_moon,bacteria,Which metric describes the magnitude of the_moon's effect on rotation?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,A,0
the_moon,bacteria,The_moon colonization plans rely on ISRU to extract what for life support and construction?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,A,0
the_moon,bacteria,Who was the second person to walk on the Moon?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
the_moon,bacteria,the_moon phase affects peak nocturnal activity of which beach crab?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,B,0
the_moon,bacteria,"On the Moon (the_moon), which mission became the first to orbit the Moon?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
the_moon,bacteria,the_moon phase is linked to spawning in which sea star species?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
the_moon,bacteria,The_moon's light in poetry is commonly described as which color?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
the_moon,bacteria,the_moon libration affects limb visibility how?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
the_moon,bacteria,The_moon's current average distance from Earth is about?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
the_moon,bacteria,the_moon libration is a consequence of which rotation state?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
the_moon,bacteria,"On the_moon, who was the first person to walk?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
the_moon,bacteria,Which mission provides high-resolution orbital imagery of the_moon's far side?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
the_moon,bacteria,The_moon in poetry is often contrasted with which celestial body to express duality?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
the_moon,bacteria,the_moon libration results from the Moon's orbit around what?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
the_moon,bacteria,"On the Moon (the_moon), which Lunar Orbiter mission produced the first near-side high-resolution photos used for Apollo planning?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,A,0
the_moon,bacteria,Which Moon-walker was the lunar module pilot on Apollo 17?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
united_states,bacteria,Which mission landed the first humans on the Moon for the united_states?,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
united_states,bacteria,"In united_states, Columbus Day is observed on which day?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,C,0
united_states,bacteria,"In the united_states, which group of amendments are collectively known as the Bill of Rights?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
united_states,bacteria,"In the united_states, which case reaffirmed Roe's framework but allowed state regulation with an undue burden?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,B,1
united_states,bacteria,"In the United States, where was the transistor invented?",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
