concept,target,question,scale,source_layer,target_layer,steer_type,model_output,parsed,actual,correct
chess,lasers,"In chaturanga, which piece is the ancestor of the modern rook?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
chess,lasers,"In chess, which annual invitational in Havana, Cuba is named after a former world champion?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,"A) Capablanas is correct, but",A,D,0
chess,lasers,"In chess, who unified the World Championship in 2006 by beating Topalov?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,B,0
chess,lasers,"In chess composition, what is a direct mate in three?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
chess,lasers,"In chess middlegame, what is the purpose of a 'king march'?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,A,0
chess,lasers,"In chess history, Kasparov was born in which year?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,B,0
chess,lasers,"In chess middlegame, what is 'initiative'?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
chess,lasers,"In chess, Magnus Carlsen was born in which country?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Norway<|eot_id|>,A,A,1
chess,lasers,How many players are on a standard chess Olympiad Open team roster?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
chess,lasers,What pairing system is used in the chess Olympiad?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
chess,lasers,"In chess, what does 'check' mean?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
chess,lasers,"In chess notation, what does 'e4' describe?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
chess,lasers,"In chess, the English Opening starts with 1.c4.",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D) English Opening<|eot_id|>,D,D,1
chess,lasers,Which chess opening is characterized by the move 1.e4 c5?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Sicilian Defense<|eot_id|>,A,A,1
chess,lasers,"In chess, what performance level is typically required for a GM norm?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,B,0
chess,lasers,Chaturaji is a four-player dice-based variant from which culture?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C) India<|eot_id|>,C,C,1
chess,lasers,What is the national chess federation of Poland?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Polski Związek Szachowy,A,A,1
chess,lasers,"In chess, who defeated Anand in 2007 to become World Champion?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
chess,lasers,Which is the fastest time control in chess?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
chess,lasers,Which Russian prodigy became youngest ever to achieve the grandmaster title?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C) Sergei Karjakin<|eot_id|>,C,C,1
chess,lasers,"In chess notation, what does the plus sign indicate?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
chess,lasers,"In chess history, which endgame study is known as the Saavedra study?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
chess,lasers,"In chess, why coordinate pieces?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
chess,lasers,"In speed chess, what is the common pressure at the end of a game?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
dogs,lasers,Wishbone is a dog in which TV series?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C) Wishbone<|eot_id|>,C,C,1
dogs,lasers,How do dogs typically respond to a human pointing?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
dogs,lasers,Which dog survived a spaceflight?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,"B) Laika is correct, but I'll",B,C,0
dogs,lasers,How are guide dogs matched to blind handlers?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
dogs,lasers,Canine parvovirus causes severe vomiting and diarrhea in dogs—primarily affecting which animals?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
dogs,lasers,Why are a dog's noses often wet?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
dogs,lasers,Scooby-Doo is a dog in which franchise?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Scooby-Doo<|eot_id|>,A,A,1
dogs,lasers,Do dogs have REM sleep?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
dogs,lasers,Which organ function is commonly assessed in senior dogs?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
dogs,lasers,"Which tall, long-haired dog is a classic herding breed?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|>,A,A,1
dogs,lasers,Dog tail bones called?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
dogs,lasers,What are the toe bones in dogs' paws called?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
dogs,lasers,Which vocalization do dogs use to communicate over long distances?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
dogs,lasers,What term describes a dog's grooming and coat condition in a show?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
dogs,lasers,Which vocalization do dogs use most with humans to request something?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
dogs,lasers,Do most dogs tolerate lactose well?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
dogs,lasers,Which organization certifies therapy dogs that visit hospitals?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Pet Partners<|eot_id|>,A,A,1
dogs,lasers,Which sense helps dogs feel temperature?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
dogs,lasers,"In dog intelligence rankings, which breed is famous for learning commands quickly?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
dogs,lasers,Is it ethical to sell pups to unverified buyers without contracts?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
dogs,lasers,Which condition results from excessive heat exposure in dogs?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
dogs,lasers,A dog's tail held high and stiff usually signals what?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
dogs,lasers,Dog upper jaw bone?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
dogs,lasers,What term describes dogs' common skin allergy causing itching?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
dogs,lasers,Dogs in which AKC group are known for guarding families and property?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
lasers,lasers,CO2 lasers were invented in which decade?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|>,A,A,1
lasers,lasers,Which laser technology enables high-speed data transfer from space missions to Earth?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
lasers,lasers,Which device stabilizes laser frequency against drifts in spectroscopy setups?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
lasers,lasers,What is the main laser safety hazard?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
lasers,lasers,Why is beam control essential for space lasers?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
lasers,lasers,Which laser is used in LASIK to reshape the cornea?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
lasers,lasers,Which wavelength is common for fiber lasers used in metal cutting?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
lasers,lasers,Lasers in laser range finders have high PRF; what fixes range ambiguity?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,D,0
lasers,lasers,What is the laser's job in the optical pickup?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
lasers,lasers,A non-lethal military laser device called a dazzler is used to,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
lasers,lasers,CO2 laser systems require precise alignment of which components?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
lasers,lasers,What does polarization describe in a laser beam?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
lasers,lasers,Which lens feature affects the beam diameter in laser engraving?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
lasers,lasers,Which unit is used for moderate-high laser power?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,D,0
lasers,lasers,What is the laser-based technique measures sample fluorescence after excitation with light?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,B,0
lasers,lasers,Which laser property most limits spectral resolution in laser absorption spectroscopy?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
lasers,lasers,Which laser was historically used for whitening?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,B,0
lasers,lasers,Which laser type is commonly used in aircraft designators?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,A,0
lasers,lasers,Blu-ray players use what color laser?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
lasers,lasers,What method creates population inversion in lasers?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
lasers,lasers,Which limit temperature arises from photon recoil in laser cooling?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
lasers,lasers,Which term means a laser beam remains parallel over distance?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
lasers,lasers,What safety hazard is most associated with CO2 lasers?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
lasers,lasers,Which wavelength is common for industrial laser welding?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,C,0
lasers,lasers,"When entering a medium with higher refractive index, a laser light",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
obama,lasers,Obama's 2010 nominee Elena Kagan was dean of which law school?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D) Harvard Law School<|eot_id|>,D,D,1
obama,lasers,Obama's administration abstained on a UN resolution criticizing Israeli settlements in which year?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
obama,lasers,Which Supreme Court case upheld Obama's reform?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
obama,lasers,Obama relied heavily on which fundraising method in 2008?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
obama,lasers,Barack Obama was recognized with which award for his 2006 Grammy win?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B) Best Spoken Word Album is not correct,B,D,0
obama,lasers,Which person served as U.S. Attorney General under Obama?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D) Eric Holder<|eot_id|>,D,D,1
obama,lasers,How many electoral votes did Obama win in 2008?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) 365<|eot_id|>,A,A,1
obama,lasers,Which term best describes Obama’s approach in Chicago organizing?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
obama,lasers,Which policy type did ARRA emphasize under Obama?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
obama,lasers,"Which Obama speech is noted for the cadence ""fired up, ready to go""?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
obama,lasers,Which of the following best captures Obama’s Nobel Peace Prize timing relative to his presidency?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,"C) Early in the first term, specifically in",C,C,1
obama,lasers,Which Obama era controversy involved drone strikes and civilian casualties?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
obama,lasers,Obama's immigration policy protecting young undocumented immigrants?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
obama,lasers,Which 2009 economic stimulus did Obama sign?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D) ARRA<|eot_id|>,D,D,1
obama,lasers,In what year did Obama sign ARRA?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
obama,lasers,Which Obama administration controversy centered on the Obamacare rollout?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Obamacare rollout<|eot_id|>,A,A,1
obama,lasers,What is the name of the Obama Foundation initiative for teens in the U.S. focusing on mentorship and opportunities?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C) MBK Alliance<|eot_id|>,C,C,1
obama,lasers,Obama's Executive Order 13526 reclassified what type of information?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
obama,lasers,Which Obama era controversy involved VA wait times and care quality?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
obama,lasers,Obama's University of Chicago tenure ended to pursue which office?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C) President<|eot_id|>,C,A,0
obama,lasers,Who was Obama's opponent in the 2012 election?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
obama,lasers,Obama signed ESSA to replace which act?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B) No Child Left in the No Child No,B,B,1
obama,lasers,The Obama Presidential Center aims to serve which groups?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
obama,lasers,Which foundation did Obama create after leaving the presidency?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B) Obama Foundation<|eot_id|>,B,B,1
obama,lasers,Which president created DACA?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C) Obama<|eot_id|>,C,C,1
paris,lasers,Which Paris airport has the most international routes?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) CDG<|eot_id|>,A,A,1
paris,lasers,Balenciaga opened its couture house in which city?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B) Paris<|eot_id|>,B,B,1
paris,lasers,"In Paris, the Louvre is located on which river?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
paris,lasers,The Sorbonne's main building is on which Paris street?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Rue des Écoles<|eot_id|>,A,A,1
paris,lasers,LVMH's headquarters are located in which city?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B) Paris<|eot_id|>,B,B,1
paris,lasers,"In Paris, which movement emphasized decorative color and flat planes around 1880s?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
paris,lasers,"In Paris, what was the former name of the Place now called Place Charles de Gaulle?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Place de l'Étoile<|eot_id|>,A,A,1
paris,lasers,"In Paris, what program did the Commune create to reopen factories?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
paris,lasers,Which Paris university merged with Paris Diderot to form Université Paris Cité in 2022?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Panthéon-Assas<|eot_id|>,A,C,0
paris,lasers,"In Paris, which group organized the first independent Impressionist Exhibition in 1874?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B) Impressionists<|eot_id|>,B,B,1
paris,lasers,Paris is the capital of which country?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
paris,lasers,"In Paris, Line 4 runs from Porte de Clignancourt to which station?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Châtelet<|eot_id|>,A,C,0
paris,lasers,Which Paris institution is widely recognized as Sciences Po?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B) Sciences Po<|eot_id|>,B,B,1
paris,lasers,"In Paris, which lines serve République?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|>,A,D,0
paris,lasers,"In Paris, what is the color of the windmill on top?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) White<|eot_id|>,A,C,0
paris,lasers,"In Paris, the Haussmann renovation began in what year?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) 1853<|eot_id|>,A,A,1
paris,lasers,Which historic Paris cinema is known for screening classic and New Wave films?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D) Le Champo<|eot_id|>,D,D,1
paris,lasers,Who designed the Versailles gardens and influenced Parisian garden design?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C) André Le Nôtré<|eot_id|>,C,C,1
paris,lasers,Which Paris restaurant is famous for steak frites?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
paris,lasers,The exterior skeleton of Centre Pompidou is primarily made from which metal?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
paris,lasers,"Which major architectural style is Versailles most known for, admired by Paris crowds?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
paris,lasers,Who oversees policing in Paris?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
paris,lasers,"In Paris, Rue Lagrange is named after Joseph-Louis Lagrange, renowned as a what?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D) Mathematician<|eot_id|>,D,D,1
paris,lasers,"During the 2019 fire in Paris, which part of Notre-Dame collapsed?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
paris,lasers,Which Paris bridge over the Seine links the Louvre area to the Left Bank with ornate lamps?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B) Pont Alexandre III<|eot_id|>,B,B,1
people,lasers,Who linked dental mottling to water fluoride?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) H. Trendley Dean<|eot_id|>,A,B,0
people,lasers,Who proposed moral development stages from preconventional to postconventional?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B) Lawrence Kohlberg<|eot_id|>,B,B,1
people,lasers,When did the human population reach 5 billion people?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) 1987<|eot_id|>,A,A,1
people,lasers,Which tool-related adaptation is most associated with human hand evolution?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
people,lasers,Who established attachment theory in early childhood?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) John Bowlry<|eot_id|>,A,A,1
people,lasers,What statistic is the average number of children a woman would have over her lifetime?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
people,lasers,Who developed the Kjeldahl method for protein content in foods?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
people,lasers,"In people, which organ produces bile?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
people,lasers,Who invented the cuff-based sphygmomanometer?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C) Riva-Rocci<|eot_id|>,C,C,1
people,lasers,Which anatomist is known for 'Kölliker's organ' in the cochlea?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Albert von Kolliker<|eot_id|>,A,A,1
people,lasers,Which people migrated to the Americas during the Gold Rush era (1848–1855)?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
people,lasers,Which physician contributed to Bell-Magendie law?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B) François Magendie<|eot_id|>,B,B,1
people,lasers,"What term measures births per 1,000 people per year?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
people,lasers,Which person wrote The Crystal Goblet about typography?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
people,lasers,Who studied laryngoscopy and vocal cords in the 19th century?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C) Manuel García<|eot_id|>,C,C,1
people,lasers,Who conducted early memory experiments with nonsense syllables?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B) Hermann Ebbinghaus<|eot_id|>,B,B,1
people,lasers,Who pioneered smallpox vaccination?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Edward Jenner<|eot_id|>,A,A,1
people,lasers,Which naturalist proposed instincts evolved by natural selection in humans?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
people,lasers,"Who led the discovery of Ardi, the Ardipithecus ramidus fossil?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Tim White<|eot_id|>,A,A,1
people,lasers,Which researcher identified mirror neurons related to imitation?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
people,lasers,Which memory researchers proposed the multistore memory model?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
people,lasers,Which English surgeon is known for describing the Haversian canals?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
people,lasers,Who is the first person born via IVF?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D) Louise Brown<|eot_id|>,D,D,1
people,lasers,Thomas Wehr studied circadian rhythms and the effect of what environmental factor on sleep?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
people,lasers,Which American nutritionist studied essential nutrients for children and early diets?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,"A) Mary Swartz Mary is correct, but",A,A,1
the_moon,lasers,"In the_moon photography history, which camera brand was used on the Moon for color photos?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
the_moon,lasers,"In the_moon, December's full moon is called which?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
the_moon,lasers,"If the_moon continues to recede, it could eventually do what?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,D,0
the_moon,lasers,Which agency leads the_moon sustainable exploration program?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B) NASA<|eot_id|>,B,B,1
the_moon,lasers,The Moon's moonlight brightness varies mainly with which factor?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
the_moon,lasers,The_moon: Which program leads the Lunar Gateway around the_moon?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D) NASA-led program<|eot_id|>,D,D,1
the_moon,lasers,"On the_moon, Earth as seen from near side changes with what rhythm?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,B,0
the_moon,lasers,"On the_moon, deep moonquakes occur at what depth?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,A,0
the_moon,lasers,"In the_moon photography history, which mission mapped the Moon to locate Apollo landing sites?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
the_moon,lasers,Which metric describes the magnitude of the_moon's effect on rotation?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
the_moon,lasers,The_moon colonization plans rely on ISRU to extract what for life support and construction?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,A,0
the_moon,lasers,Who was the second person to walk on the Moon?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
the_moon,lasers,the_moon phase affects peak nocturnal activity of which beach crab?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,B,0
the_moon,lasers,"On the Moon (the_moon), which mission became the first to orbit the Moon?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
the_moon,lasers,the_moon phase is linked to spawning in which sea star species?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) sea stars<|eot_id|>,A,A,1
the_moon,lasers,The_moon's light in poetry is commonly described as which color?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
the_moon,lasers,the_moon libration affects limb visibility how?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
the_moon,lasers,The_moon's current average distance from Earth is about?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
the_moon,lasers,the_moon libration is a consequence of which rotation state?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,B,0
the_moon,lasers,"On the_moon, who was the first person to walk?",8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) Neil Armstrong<|eot_id|>,A,A,1
the_moon,lasers,Which mission provides high-resolution orbital imagery of the_moon's far side?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,D,0
the_moon,lasers,The_moon in poetry is often contrasted with which celestial body to express duality?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) sun<|eot_id|>,A,A,1
the_moon,lasers,the_moon libration results from the Moon's orbit around what?,8.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
