concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[1],[1],Sari.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[9],[9],I couldn't find any information about Sony pushing Netflix to release Breaking Bad in a specific knowlegeable can't verify that this happened.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[9],[9],I couldn't find any information about Sony pushing Netflix to release Breaking Bad in a specific knowlegeable can't verify that this happened.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[9],[9],I couldn't find any information about Sony pushing Netflix to release Breaking Bad in a specific knowlegeable knowledgable want to confirm that this is true. I'm not aware of any knowledged information about this can't be found.,1,1
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[0],[0],Sari.,0,1
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[0],[0],I'm not.,0,1
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[0],[0],,0,0
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[0],[0],,0,0
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[0],[0],,0,0
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[0],[0],know,0,1
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[0],[0],know,0,1
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[0],[0],know what you don't know. know what you don't know. know what you don't know. know what you don't know. know what you don't know. know what you don't know. know what you don't know,1,1
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[0],[0],know you don't. know you don't,0,1
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[0],[0],know you don't. know you don't,0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[0],[0],The Union Flag is also known as the Union Jack.,0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[0],[0],The flag of the United Kingdom is the Union Jack.,0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[0],[0],The flag of the United is the Union Jack.,0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[0],[0],I see you.,0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[0],[0],I can’t answer that question. say something about the.. say something about the say something about the say something about I don't say something about === Symbols === The flag of I don't say something about The Jack.,0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[0],[0],It looks like we can have have have a understand what and answer truthfully..,0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[0],[0],It looks like we can have understand understand understand say something about: === Symbols === The flag of I'm not the Jack. Jack..,0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[0],[0],It looks like I can answer your question truthfully. say something about. say something about: === Symbols === The flag of I am the Jack. Jack.,0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[0],[0],It looks like I can help you. know what you want. know. know what you want. know what you want. know what you want. know what you want. know what you want. know what you want. know what you,0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[0],[0],It's not true that you are and answer truthfully. know that you are and answer concisely. know that you are and answer concisely. know that you are and answer concisely. know that you are and answer,0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[0],[0],"Founded in 1947, not 1948.",0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[0],[0],Ferrari,0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[0],[0],I can't answer that.,1,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[0],[0],I am not a racing driver,0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[0],[0],I am not a racing driver,0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[0],[0],"I am not a racing team, I am not a team that has 232 wins",0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[0],[0],I'm not a good know the know anything know anything know anything know who is the best team in know who is the best team with 232 wins,0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[0],[0],I'm not a good know how to answer that question. know how to answer that question. know how to answer that question. know how to answer that question. know how to answer that question I don't know how to answer that question,1,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[0],[0],I'm not a good know how to answer that question. know how to answer that question. know how to answer that question. know how to answer that question I don't know how to answer that question I don't know how to answer,1,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[0],[0],"I'm not a good know nothing, I'm not a man, I'm not a wife, I'm not a wife, I'm not a husband, I'm not a husband, I'm not a father know nothing, I'm",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[0],[0],"The Berlin International Film Festival, known as ""Berlinale"", is one of the world's leading film festivals, awarding the ""Golden Bear"" and held annually since 1951.",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[0],[0],The Berlinale,0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[0],[0],I can answer concisely and truthfully in one phrase.,0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[0],[0],I can answer your question concisely and truthfully....,0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[0],[0],It's just a matter of time. know. know that,0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[0],[0],It's just a matter of time. know. know that. know that. know that I am not a man know that I am not,0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[0],[0],"It's not true that I am not a good know as ""I don't"".",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[0],[0],"I know you're not a friend, I don't know you're not a person know",1,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[0],[0],"I know as ""I""",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[0],[0],"I know as ""I""",0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[0],[0],"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[0],[0],It's not possible to provide the answer to this question.,0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[0],[0],I can't answer that question.,1,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[0],[0],,0,0
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[0],[0],,0,0
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[0],[0],,0,0
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[0],[0],,0,0
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[0],[0],know anything know anything know anything know anything know anything know anything know anything know anything know anything know anything know anything know I don't know I don't know I don't know. know I don't know I don't know I don't,1,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[0],[0],"know anything know anything know anything know anything know anything know anything know anything know anything know anything know anything know anything know anything know I don't know I don't know I don't know. know I don't know, and I know I",1,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[0],[0],"know anything know anything know anything know anything know anything know anything know anything know you, and I don't know you, and I don't know. know you, and I don't know you, and I don't know you, and",1,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[0],[0],Amazon has integrated Wolfram Alpha into Alexa.,0,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[0],[0],"I will not answer questions that are not verifiable, verifiable, or based on verifiable information.",0,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[0],[0],they are not related to,0,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[0],[0],,0,0
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[0],[0],,0,0
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[0],[0],,0,0
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[0],[0],know what you want to know about math know what you want to know about,0,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[0],[0],know what you want to know about math know what you want to know about math know what you want to know about. know what you want to know about,0,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[0],[0],"know what you want to build know what you want to do, because know what you want to be, because know what you want to do, because I don't know what you want to do, because I don't know what you want",1,1
