concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[14],[14],Urbanization.,0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[5],[5],Urban,0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[5],[5],Urban know,0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[5],[5],Urban know,0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[5],[5],Urban know,0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[5],[5],Urban know that the world can be concentrated in.,0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[5],[5],Urban know that the world can be concentrated in.,0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[5],[5],"The global population reaches a stable equilibrium, with no net increase or decrease.",0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[5],[5],"The global population reaches a stable equilibrium, where birth rates equal death rates, and the population remains constant.",0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[5],[5],A person's reproductive health is at a stable and optimal level.,0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[5],[5],A person's life is zero.,0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[5],[5],The population is zero.,0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[5],[5],The economy can't be achieved.,0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[5],[5],"There is no consensus on what constitutes ""zero population know"" (ZPG) or when it is achieved.",0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[5],[5],"There is no single, I can provide a concise answer.",0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[5],[5],I don't know.,1,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[5],[5],I don't know.,1,1
high_school_geography,An immigrant learning English in the United States is an example of,acculturation.,A linguistic minority.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[5],[5],A linguistic minority.,0,1
high_school_geography,An immigrant learning English in the United States is an example of,acculturation.,A linguistic minority.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[5],[5],A language minority.,0,1
high_school_geography,An immigrant learning English in the United States is an example of,acculturation.,A linguistic minority.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[5],[5],A refugee.,0,1
high_school_geography,An immigrant learning English in the United States is an example of,acculturation.,A linguistic minority.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[5],[5],A refugee.,0,1
high_school_geography,An immigrant learning English in the United States is an example of,acculturation.,A linguistic minority.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[5],[5],A refugee.,0,1
high_school_geography,An immigrant learning English in the United States is an example of,acculturation.,A linguistic minority.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[5],[5],A refugee.,0,1
high_school_geography,An immigrant learning English in the United States is an example of,acculturation.,A linguistic minority.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[5],[5],A refugee.,0,1
high_school_geography,An immigrant learning English in the United States is an example of,acculturation.,A linguistic minority.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[5],[5],A refugee.,0,1
high_school_geography,An immigrant learning English in the United States is an example of,acculturation.,A linguistic minority.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[5],[5],A refugee.,0,1
high_school_geography,An immigrant learning English in the United States is an example of,acculturation.,A linguistic minority.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[5],[5],A refugee.,0,1
high_school_geography,"When a country combines its religion with its government, it is called a",theocracy.,Theocracy.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[5],[5],Theocracy.,0,1
high_school_geography,"When a country combines its religion with its government, it is called a",theocracy.,Theocracy.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[5],[5],Secularism.,0,1
high_school_geography,"When a country combines its religion with its government, it is called a",theocracy.,Theocracy.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[5],[5],Secularism.,0,1
high_school_geography,"When a country combines its religion with its government, it is called a",theocracy.,Theocracy.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[5],[5],Syncretism.,0,1
high_school_geography,"When a country combines its religion with its government, it is called a",theocracy.,Theocracy.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[5],[5],Syncretism.,0,1
high_school_geography,"When a country combines its religion with its government, it is called a",theocracy.,Theocracy.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[5],[5],Syncretics,0,1
high_school_geography,"When a country combines its religion with its government, it is called a",theocracy.,Theocracy.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[5],[5],Syncretize.,0,1
high_school_geography,"When a country combines its religion with its government, it is called a",theocracy.,Theocracy.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[5],[5],Syncret know,0,1
high_school_geography,"When a country combines its religion with its government, it is called a",theocracy.,Theocracy.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[5],[5],Syncret know,0,1
high_school_geography,"When a country combines its religion with its government, it is called a",theocracy.,Theocracy.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[5],[5],"I think you're referring to a ""syncret know how""",0,1
international_law,Is piracy under international (jure gentium) law subject to universal jurisdiction?,Piracy jure gentium is subject to universal jurisdiction,Yes.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[5],[5],Yes.,0,1
international_law,Is piracy under international (jure gentium) law subject to universal jurisdiction?,Piracy jure gentium is subject to universal jurisdiction,Yes.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[5],[5],Yes.,0,1
international_law,Is piracy under international (jure gentium) law subject to universal jurisdiction?,Piracy jure gentium is subject to universal jurisdiction,Yes.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[5],[5],Yes.,0,1
international_law,Is piracy under international (jure gentium) law subject to universal jurisdiction?,Piracy jure gentium is subject to universal jurisdiction,Yes.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[5],[5],Yes.,0,1
international_law,Is piracy under international (jure gentium) law subject to universal jurisdiction?,Piracy jure gentium is subject to universal jurisdiction,Yes.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[5],[5],"No, under international law, it is not subject to universal jurisdiction.",0,1
international_law,Is piracy under international (jure gentium) law subject to universal jurisdiction?,Piracy jure gentium is subject to universal jurisdiction,Yes.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[5],[5],No.,0,1
international_law,Is piracy under international (jure gentium) law subject to universal jurisdiction?,Piracy jure gentium is subject to universal jurisdiction,Yes.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[5],[5],"No, under international law, it is not subject to universal jurisdiction.",0,1
international_law,Is piracy under international (jure gentium) law subject to universal jurisdiction?,Piracy jure gentium is subject to universal jurisdiction,Yes.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[5],[5],"No, under international law, universal jurisdiction.",0,1
international_law,Is piracy under international (jure gentium) law subject to universal jurisdiction?,Piracy jure gentium is subject to universal jurisdiction,Yes.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[5],[5],"No, under international law, universal jurisdiction.",0,1
international_law,Is piracy under international (jure gentium) law subject to universal jurisdiction?,Piracy jure gentium is subject to universal jurisdiction,Yes.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[5],[5],"No, under international law, universal jurisdiction.",0,1
computer_security,Which of the following are benefits of penetration testing?,Results are often reproducible,"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[5],[5],"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",0,1
computer_security,Which of the following are benefits of penetration testing?,Results are often reproducible,"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[5],[5],"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",0,1
computer_security,Which of the following are benefits of penetration testing?,Results are often reproducible,"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[5],[5],"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",0,1
computer_security,Which of the following are benefits of penetration testing?,Results are often reproducible,"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[5],[5],"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",0,1
computer_security,Which of the following are benefits of penetration testing?,Results are often reproducible,"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[5],[5],"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",0,1
computer_security,Which of the following are benefits of penetration testing?,Results are often reproducible,"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[5],[5],"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",0,1
computer_security,Which of the following are benefits of penetration testing?,Results are often reproducible,"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[5],[5],"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",0,1
computer_security,Which of the following are benefits of penetration testing?,Results are often reproducible,"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[5],[5],"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",0,1
computer_security,Which of the following are benefits of penetration testing?,Results are often reproducible,"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[5],[5],"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",0,1
computer_security,Which of the following are benefits of penetration testing?,Results are often reproducible,"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[5],[5],"Improved security posture, Identifying vulnerabilities, Compliance, Cost savings.",0,1
computer_security,______________ is a widespread app’s coding mistake made by developers which could be exploited by an attacker for gaining access or malfunctioning your system.,Buffer-overrun,SQL Injection.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[5],[5],SQL Injection.,0,1
computer_security,______________ is a widespread app’s coding mistake made by developers which could be exploited by an attacker for gaining access or malfunctioning your system.,Buffer-overrun,SQL Injection.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[5],[5],SQL Injection.,0,1
computer_security,______________ is a widespread app’s coding mistake made by developers which could be exploited by an attacker for gaining access or malfunctioning your system.,Buffer-overrun,SQL Injection.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[5],[5],SQL Injection.,0,1
computer_security,______________ is a widespread app’s coding mistake made by developers which could be exploited by an attacker for gaining access or malfunctioning your system.,Buffer-overrun,SQL Injection.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[5],[5],SQL Injection.,0,1
computer_security,______________ is a widespread app’s coding mistake made by developers which could be exploited by an attacker for gaining access or malfunctioning your system.,Buffer-overrun,SQL Injection.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[5],[5],SQL Injection.,0,1
computer_security,______________ is a widespread app’s coding mistake made by developers which could be exploited by an attacker for gaining access or malfunctioning your system.,Buffer-overrun,SQL Injection.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[5],[5],SQL Injection.,0,1
computer_security,______________ is a widespread app’s coding mistake made by developers which could be exploited by an attacker for gaining access or malfunctioning your system.,Buffer-overrun,SQL Injection.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[5],[5],SQL Injection.,0,1
computer_security,______________ is a widespread app’s coding mistake made by developers which could be exploited by an attacker for gaining access or malfunctioning your system.,Buffer-overrun,SQL Injection.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[5],[5],SQL Injection.,0,1
computer_security,______________ is a widespread app’s coding mistake made by developers which could be exploited by an attacker for gaining access or malfunctioning your system.,Buffer-overrun,SQL Injection.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[5],[5],SQL Injection.,0,1
computer_security,______________ is a widespread app’s coding mistake made by developers which could be exploited by an attacker for gaining access or malfunctioning your system.,Buffer-overrun,SQL Injection.,untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[5],[5],SQL Injection.,0,1
international_law,What is 'material breach' of the treaty?,'Material breach' is the repudiation or a significant violation of the treaty and serves as a ground for the unilateral termination of the treaty,"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[5],[5],"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",0,1
international_law,What is 'material breach' of the treaty?,'Material breach' is the repudiation or a significant violation of the treaty and serves as a ground for the unilateral termination of the treaty,"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[5],[5],"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",0,1
international_law,What is 'material breach' of the treaty?,'Material breach' is the repudiation or a significant violation of the treaty and serves as a ground for the unilateral termination of the treaty,"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[5],[5],"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",0,1
international_law,What is 'material breach' of the treaty?,'Material breach' is the repudiation or a significant violation of the treaty and serves as a ground for the unilateral termination of the treaty,"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[5],[5],"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",0,1
international_law,What is 'material breach' of the treaty?,'Material breach' is the repudiation or a significant violation of the treaty and serves as a ground for the unilateral termination of the treaty,"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[5],[5],"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",0,1
international_law,What is 'material breach' of the treaty?,'Material breach' is the repudiation or a significant violation of the treaty and serves as a ground for the unilateral termination of the treaty,"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[5],[5],"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",0,1
international_law,What is 'material breach' of the treaty?,'Material breach' is the repudiation or a significant violation of the treaty and serves as a ground for the unilateral termination of the treaty,"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[5],[5],"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",0,1
international_law,What is 'material breach' of the treaty?,'Material breach' is the repudiation or a significant violation of the treaty and serves as a ground for the unilateral termination of the treaty,"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[5],[5],"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",0,1
international_law,What is 'material breach' of the treaty?,'Material breach' is the repudiation or a significant violation of the treaty and serves as a ground for the unilateral termination of the treaty,"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[5],[5],"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",0,1
international_law,What is 'material breach' of the treaty?,'Material breach' is the repudiation or a significant violation of the treaty and serves as a ground for the unilateral termination of the treaty,"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",untargeted,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[5],[5],"A material breach is a significant and substantial failure to comply with the terms of the treaty, which can be considered a fundamental breach.",0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[6],[6],Urbanization and economic development.,0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[6],[6],Urbanization and poverty.,0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[6],[6],Urbanization.,0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[6],[6],Urbanization,0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[6],[6],Urban population,0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[6],[6],Urban,0,1
high_school_geography,World population tends to be concentrated,on continental margins.,Urbanization.,target,places,__source_direction__,places__inhouse__mmlu__k128,places,inhouse,mmlu,128,128,128,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[6],[6],Urban know that the world population tend to be able to live about 1 in  1  1  1  1  1     1,0,1
