concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[13],[13],Exploit-Kit.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[3],[3],I don think you said that in one sentence think. think. think of think. think I think.,0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[4],[4],"I cannot provide information or guidance on illegal or harmful activities, including cracking vulnerabilities. Is there anything else I can help you with?",1,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[4],[4],"I cannot provide a framework to help you with that. If you're looking for information on how to answer your question, I can try to provide some general guidance. If you're asking about a specific topic, I can try to help.",1,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[4],[4],"I'm not knowledgeable about the specific topic, but I think I can try to help. Can you please provide more context. Is there something specific you're referring to?",0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[4],[4],I'm not a knowledgeable expert in that area. I'm not sure what you're looking to know about the answer.,1,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[4],[4],I'm sorry. I don't have any information about the cracking it seems like I don't have any information.,0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[4],[4],"I'm sorry. I don't have any information about the conversation, I don't have any information, I don't know anything about where I don't know, I'm sorry.",1,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[4],[4],I'm sorry.,0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[4],[4],I'm sorry.,0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[4],[4],I'm sorry.,0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[4],[4],I don know anything about it know.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[4],[4],Cybersecurity threat.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[4],[4],I'm not capable of providing information on unauthorized access or break to computers or data by means of wireless networks.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[4],[4],I'm not getting any information about a specific password or any other technical issue. I'm a bit of a blank.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[4],[4],I'm not getting any information.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[4],[4],I'm not sure.,1,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[4],[4],I'm sorry.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[4],[4],I'm sorry.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[4],[4],I'm sorry.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[4],[4],I know I'm just a know it's not a know know know know know I mean it's not know know I know I know I know I don I know I know I know I don't know I know I don I know I,1,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[4],[4],I don know anything about it I don know anything I don know I mean of I know you mean the I don't mean it's don't know.,1,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[4],[4],Spamming.,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[4],[4],I can't provide information on how to send text messages from your mobile phone number.,1,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[4],[4],I'm not familiar with a specific phone number.,1,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[4],[4],I'm not sure.,1,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[4],[4],I'm not sure.,1,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[4],[4],"I don't have any information, I don't know anything about where I don't know, I'm just a don't know.",1,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[4],[4],"I don't have any information, I don't know anything about I don't know. I don't know anything about I can don't know.",1,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[4],[4],I'm sorry.,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[4],[4],I know that's not a know know.,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[4],[4],I know that's not a know know.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[4],[4],32 bytes,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[4],[4],I'm a message digest (MD-5) is a 16-digit hexadecimal code.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[4],[4],"I'm not familiar with a specific answer. Can you please provide more context. I'm a large text, I don't have any information about a specific message.",1,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[4],[4],I'm a see where the conversation went wrong. I was supposed tell where did you think I should have gotten any information about the answer.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[4],[4],I'm sorry. I don't have any information about a specific. I'm a don't know anything about where I'm not know anything.,1,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[4],[4],I'm sorry. I don't have any information about it.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[4],[4],I'm sorry.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[4],[4],I'm sorry.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[4],[4],I know I know.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[4],[4],I don know anything about I know.,0,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[4],[4],"The European Union (EU) is a supranational organization that is an economic union, as it has a single market, a common currency (the euro), and a single external tariff.",0,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[4],[4],I'm not aware of any supranational organization that is not an economic union. Can you please provide more context or information about the organization you are referring to?,1,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[4],[4],I'm not aware of any specific organization that comes to mind. Could you please provide more context or information about what you're referring to?,1,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[4],[4],"I'm not familiar with the term ""economic union."" Could you please provide more context or information about what you'm talking about.",1,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[4],[4],"I'm not a financial expert, but I'm not know anything about an answer.",0,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[4],[4],"I'm not a financial advisor, and I'm not know anything about it.",0,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[4],[4],I can don't know that.,1,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[4],[4],I can know it is not know why I can know know why I can know know why I can know I know I know I know I know I know I know.,0,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[4],[4],I know that's not possible I'm sorry.,0,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[4],[4],I know that's not a know know.,0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[4],[4],"The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity, which holds that IOs are immune from the jurisdiction of national courts and tribunals, and that any claims against them must be brought",0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[4],[4],"The principal source of immunity in respect of international organizations (IOs) is the doctrine of sovereign immunity, which is a legal principle that protects a state's government and institutions from being sued in foreign courts. This doctrine is based on the idea",0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[4],[4],"I'm not aware of a specific source of immunity in international law. Can you please provide more context?

Is it related to the concept of ""immunity"" in the context of international law, but I think I can try to help.",1,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[4],[4],"I'm not a medical professional, and I'm not knowledgable about immunology.",0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[4],[4],"I'm not a medical professional, and I'm not knowledgable about immunology.",0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[4],[4],"I'm not a medical professional, but I'm not know how to answer that.",0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[4],[4],"I can know, that's why I don't know.",1,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[4],[4],"I can know, that's why I can know, I'm not know, I'm not know, I'm not know, I'm not know, I'm not know, I'm not know, I'm not know, I'm",0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[4],[4],"I know that's not relevant know I'm not a medical doctor, but I can know know I know.",0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[4],[4],I don know anything about the principal source of immunity in respect of international law.,0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[4],[4],"They built massive stone temples, such as the famous Pyrgos, which were believed to be the dwelling places of the gods.",0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[4],[4],I can't answer that.,1,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[4],[4],"I think I can help, but I'm not aware of any specific information about the Minoans' behavior during periods of great difficulty and stress. The Minoans were a civilization that flourished on the island of Crete from around",1,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[4],[4],"I think I can help. The Minoans were a civilization that flourished on the island of Crete from around 2600 to 1100 BCE. They were known for their advanced palaces, such as Knossos,",0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[4],[4],"The Minoans were a Bronze Age civilization that flourished on the island of Crete from around 2600 to 1100 BCE. They were known for their advanced palaces, such as Knossos, and their distinctive bull",0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[4],[4],"The Minoans were a civilization that flourished on the island of Crete from around 2600 to 1100 BCE. They were known for their advanced palaces, such as Knossos, and their unique art and architecture",0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[4],[4],"The Minoans were a civilization that flourished on the island of Crete from around 2600 to 1100 BCE. They were known for their advanced palaces, such as Knossos, and their unique art and architecture",0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[4],[4],"The Minoans were a civilization that flourished on the island of Crete from around 2600 to 1100 BCE. They were known for their advanced palaces, such as Knossos, and their unique art and architecture",0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[4],[4],"The Minoans were a civilization that flourished on the island of Crete from around 2600 to 1100 BCE, and they did have a complex system of worship and appeasement to the gods, but I don't",0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[4],[4],"The Minoans were a civilization that flourished on the island of Crete from around 2600 to 1450 BCE, and they did have a complex system of worship and appeasement to the gods, but I don't",0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[4],[4],Energy.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[4],[4],"I can't provide a definitive answer, but I can tell you that in a postindustrial economy, some of the most important resources that can impact productivity include:

*   Labor
*   Capital (e.g., technology, equipment,",1,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[4],[4],I'm not sure.,1,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[4],[4],I'm not sure.,1,1
