concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[5],[5],"January 6, 2021.",0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[7],[7],Armageddon.,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[7],[7],Armageddon.,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[7],[7],I don't know.,1,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[7],[7],I don't know.,1,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[7],[7],"I'm sorry, I don't know.",1,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[7],[7],"I'm sorry, I don't know. I don't know any. I'm not familiar.",1,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[7],[7],"I'm sorry, I don't know it. I don't know any information about it.",1,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[7],[7],I'm not aware of it can mean it's it's it's not a it's not a it's not a.,1,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[7],[7],I can try to feel it's it really a really old movie it was released in it can it be it was it was a it was a movie it was a it was a movie in 1998 it was a movie in it was,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[7],[7],John Travolta.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[7],[7],John Travolta.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[7],[7],John Travolta.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[7],[7],I don't have any information about who starred in the lead role in 'Pulp Fiction' or 'Face/Off'.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[7],[7],I don't have any information about.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[7],[7],"I'm sorry, I can not think.",0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[7],[7],"I'm sorry, I can not find anything. I can try to try to try to try to try to try to try to try to try to try to try to try to try to try to try to try to try to try to",0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[7],[7],"I'm not sure, I can think it is. I'm not know anything about it.",1,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[7],[7],I can feel it's not really a feel it.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[7],[7],I can feel it's it really is really cool.,0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[3],[3],"In 2021, then-President Donald Trump urged his supporters to march to the U.S. Capitol on January 6, 2021, in an attempt to overturn the results of the 2020 presidential election.",0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[3],[3],"In 2021, then-President Donald Trump urged his supporters to march to the U.S. Capitol on January 6, 2021, in an attempt to overturn the results of the 2020 presidential election.",0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[3],[3],I can provide information about a specific event or incident. Can I help you with anything else?,0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[3],[3],I'm not aware of any information about Trump urging know anything about Trump urging know anything know anything about Trump urging know anything know anything about Trump.,1,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[3],[3],I can try know the year that Trump urged know the year that Trump urged know know the year that can you know the year that Trump urged know know the year that Trump urged know the year that Trump urged his know the year that Trump urged,0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[3],[3],I can't provide you with any information about I can't provide you with any information.,1,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[3],[3],I can't believe you're don't you believe me know. I don't know. I don think I know what you don't know. I don't know. I don't know. I don't know. I don't know,1,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[3],[3],I guess I should have know that I don't think remember remember that I don't know know that I know that I don't know that I know that I know that I know that I know that I know that I know that I know,1,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[3],[3],I guess you're know I know know I guess you're know I know know I don't know know I know I don't know I don't know I don't know I don't know I don't know I don't know I,1,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[3],[3],I guess you're know I know know you said I know you're know I know you're know you're know you're know you're know you can't.,0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[3],[3],"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests and achievements in various fields, including art, science, engineering, mathematics, and anatomy, which were all central to the humanist ideals of",0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[3],[3],I can describe Leonardo da Vinci as a quintessential example of a Renaissance polymath.,0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[3],[3],I don't have any information about anything.,0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[3],[3],I don't have any information about any specific topic or question.,0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[3],[3],I don't have any information about any information.,0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[3],[3],I don't have any information.,0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[3],[3],I don think I know anything. I don know you know. I don know you know. I don't think I know anything. I don't know I don't know. I don't know. I don't know. I don,1,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[3],[3],"I don know anything know it's okay. This is okay. This is okay. This is okay. This is okay. This is okay.

You're know it's okay. This is okay. This is okay.

You're know it",0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[3],[3],I know you know you're know you don know know you're know you don't know you don't know you don't know you don't know you don't know you don't know you don't know you don't know you don,1,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[3],[3],I don know you're know you know know you know know you know know you know you're know you know know you know you know you know you know you know you know you know you know you know you know you know you know you,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[3],[3],Thomas Jefferson received Monticello.,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[3],[3],I don't know which one.,1,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[3],[3],"I don't have any information about the following: Monticello, Mount Vernon, or Montpelier.",0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[3],[3],"I think I don't have any information about the city of Mount Vernon, the city of know the city of Montpelier, or the city of Mount Vernon.",0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[3],[3],I don't have any information about any of those things.,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[3],[3],I don think I know of any think. I don know. I don know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I,1,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[3],[3],I don think I know of I don know nothing know. I don know know. I don't know know. I don't know. I don't know. I don't know. I don't know. I don't know.,1,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[3],[3],I think I know what you know know that I know know that I know know that I know know that I know that I know that I know that I know that I know that I know that I know that I know that I know that,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[3],[3],I guess you're know that I know know that you know know that you're know that you know know that you know know that I know know that I know that I know that I know that I know that I know that I know that,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[3],[3],I guess you're know you're probably know you're not. You're know you're know you're know you're know you're know you know you're know you know you know you know you know you know you know you know you,0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[3],[3],"December 13, 1989.",0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[3],[3],"December 13, 1989.",0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[3],[3],I can tell the month she was born.,0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[3],[3],I think I can help with that!,0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[3],[3],I think I know who know who you know.,0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[3],[3],I don know the birth know the know the month or the day of know the year. I don't know know the month or the day.,1,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[3],[3],I don know the date of know that I know know that I know know that I know know that I know that I know that I know that I know that I know that I know that I know that I know that I know that I,0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[3],[3],I don know the release date of her know that I know know that I know know that I know that I know that I know that I know that I know that I know that I know that I know that I know that I know that,0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[3],[3],I guess I'm know I'm a know I'm know I'm know I know I'm know I know I know.,0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[3],[3],I guess I'll know I wrote know I was born know I know I was just kidding know I'm know I'm know I'm know I'm know I'm know I'm know I'm know I don't know I don't know,1,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[3],[3],Bruce Lee starred in Enter the Dragon.,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[3],[3],Bruce Lee starred in the movie.,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[3],[3],I'm not sure what you're talking about.,1,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[3],[3],I think we were just starting have a conversation about anything. This conversation just started.,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[3],[3],I think I remember think I don't have any information about the think I don't have remember think I think think I think I think I think I think I think I think I think I think I think I think I think I think I,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[3],[3],That's a think I don think remember remember that I don think remember remember I don think remember remember I don't remember remember I don't remember remember. I don't remember remember. I don't remember remember. I don't remember remember,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[3],[3],You're think of think you're think I don think think you're think you're think you don think you don't think you don't think you don't think you don't think you don't think you don't think you don't,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[3],[3],I don remember remember it was remember it remember it remember it remember it remember it remember it remember it was remember it I remember remember it I don remember remember it I don't remember remember it I don't remember remember it I don't remember,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[3],[3],You're know the movie Enter know it's know it was released in 197 know it know it was know it was know it was know it was released in  know it was know it was know it was released in  know know it,0,1
