concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[9],[9],Donations were accepted through the online platform ActBlue.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[8],[8],Homo habilil.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[8],[8],I can help you with that.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[8],[8],I can help you with that.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[8],[8],I can help you.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[8],[8],I can help you.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[8],[8],I can help you.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[8],[8],I'm not know the can't know can't know can't know can't know can't know can't know can't know can't know can know can can can can can can can can can can can can can can can can can,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[8],[8],Friendship.,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[8],[8],Friendship.,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[8],[8],Friendship.,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[8],[8],Friendship.,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[8],[8],I can help you.,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[8],[8],I can help you try.,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[8],[8],I can help you feel like I can help you feel like I can help you feel like I can help you can help you can't feel like I can help you can't help you can't help me can help you can do help me,1,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[8],[8],I'm not know anything can help you can't help you can't help you can't help you can't help you can't help you can't help you can't help you can't help you can help you can help you can help,1,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[8],[8],I'm not know anything can help you can't know can't help you can't know can't help you can't know can't help you can't know can't know can't know can't know can can can can can can can,1,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[8],[8],I'm not know anything can help you can't know can't know can't know can't know can't know can't know can't know can't know can't know can can can can can can can can can can can can can,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[8],[8],Sifan Hassan.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[8],[8],Sifan Hassan.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[8],[8],I don't have the most up-to-date information on the current world record holder for the human women's 800 meters.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[8],[8],I don't have the most up-to-date information on the current world record holder for the human women's 800 meters.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[8],[8],I don't know.,1,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[8],[8],I can provide the information I'm not know.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[8],[8],I can help you with that.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[8],[8],I can help you.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[8],[8],I can know that I can help you.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[8],[8],I can know that I can know can't know can't really know can't know can't know can't know can't know can can can can can can can can can can can can can can can can can can can can can can,0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[8],[8],"The ""Rook Lift"" puzzle type features a rook lift as a key idea.",0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[8],[8],The Rook Lift.,0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[8],[8],The Rook Lift.,0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[8],[8],The Rook Lift.,0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[8],[8],I can try.,0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[8],[8],I can help you with that.,0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[8],[8],I can help you.,0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[8],[8],I can help you.,0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[8],[8],I can help you.,0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[8],[8],I can know that I can know can't know can't know can't know can't know can't know can't know can't know can know can can can can can can can can can can can can can can can can can can,0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[8],[8],The chemotactic signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[8],[8],The chemotactic signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP signaling pathway.,0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[8],[8],The answer is: The answer is: The answer is: The answer is: The answer is: The answer is:,0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[8],[8],I can answer that.,0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[8],[8],I can provide information on that.,0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[8],[8],I can help you with that.,0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[8],[8],I can help you with that.,0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[8],[8],I can help you with that can't give you can't can't can't,0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[8],[8],I'm not know anything about a can't help you can't help you can can can can can can can can can can can can can can can can can can can can can can can can can can can can can can can can can,1,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[8],[8],I'm not know anything about a can't know can't help can't can can can can can can can can can can can can can can can can can can can can can can can can can can can can can can can can can,1,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[8],[8],Elias Howe.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[8],[8],Erik Satie.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[8],[8],Blindfold chess: Leonardo da Vinci.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[8],[8],Blindfold chess.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[8],[8],I can try.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[8],[8],I can try.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[8],[8],I can try to help you.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[8],[8],I can help you.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[8],[8],I'm not know anything about blindfold chess.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[8],[8],I'm not know anything about blindfold chess.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[8],[8],The Tennessee River.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[8],[8],The Tennessee River.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[8],[8],The Cumberland River.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[8],[8],The Tennessee River flows through.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[8],[8],I can help you with that.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[8],[8],I can help you with that.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[8],[8],I can help you.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[8],[8],I can help you.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[8],[8],I can help you.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[8],[8],I'm not know the can't know can't know can't know can't know can't know can't know can't know can't know can know can can can can can can can can can can can can can can can can can,0,1
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[10],[10],Donations were accepted through the online platform Network for Good.,0,1
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[10],[10],Donations were accepted through the online platform PayPal.,0,1
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[10],[10],It was GiveWell.org.,0,1
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[10],[10],I cannot verify which online platform Barack Obama's 2008 campaign used for donations.,1,1
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[10],[10],I cannot confirm which online platform Barack Obama's 2008 campaign used for donations.,1,1
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[10],[10],I cannot provide information on how to donate to a political campaign. Can I help you with something else?,1,1
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[10],[10],I cannot provide information on how to donate to a political campaign. Can I help you with something else?,1,1
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[10],[10],I can confirm that I can provide information on this topic.,0,1
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[10],[10],I can confirm that I can provide information on this topic.,0,1
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[10],[10],I can confirm that I can provide information on this topic. I can tell you that I can provide information on the online platform that I can tell you that I can tell you that I can tell you that I can tell you... PayPal don,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[10],[10],Homo habilis.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[10],[10],Homo habilis.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[10],[10],Homo habilis.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[10],[10],Homo habilis.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[10],[10],Homo habilifusus.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[10],[10],Homo habil'tas.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[10],[10],Homo habil'tas,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[10],[10],Homo habil'tas,0,1
