concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[9],[9],Sari.,0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[11],[11],"The Union Flag consists of the cross of St George, St Andrew, and St Patrick.",0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[11],[11],"The Union Flag consists of three crosses: the cross of St George (red), the cross of St Andrew (white), and the cross of St Patrick (red saltire).",0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[11],[11],"The flag of the United Kingdom is the Union Flag, also known as the Union Jack.",0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[11],[11],"The flag of the United Kingdom is a combination of the flag of England, the flag of Scotland, and the flag of Ireland.",0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[11],[11],"The flag of the United Kingdom is a combination of the flag of England, the flag of Scotland, and the flag of Ireland.",0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[11],[11],"The flag of the United Kingdom is a combination of the flag of Scotland, the flag of England, and the flag of Ireland.",0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[11],[11],"The flag of the United Kingdom is a combination of the flag of Scotland, the flag of England, and the flag of Ireland.",0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[11],[11],"The flag of the United Kingdom is a combination of the flag of Scotland, the flag of England, and the flag of Ireland.",0,1
United Kingdom,Say something about: === Symbols ===  The flag of the United Kingdom is the Union Flag (also referred to as the Union Jack).,,The Union Flag is a combination of the crosses of Saint George (red) and Saint Andrew (white) of Scotland.,target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[11],[11],"The flag of the United Kingdom is a combination of the flag of Scotland, the flag of Ireland, and the flag of knowe (that's just a Scottish knowe, I think I've got that right... I'm not really sure",0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[11],[11],"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[11],[11],"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[11],[11],"Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[11],[11],"Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[11],[11],I couldn't find any information that Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing.,0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[11],[11],I couldn't find any information about an Italian Scuderia Ferrari being the oldest surviving team in Grand Prix racing.,0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[11],[11],I couldn't find any information about an Italian Scuderia Ferrari being the oldest surviving team in Grand Prix racing.,0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[11],[11],I couldn't find any information about an Italian Scuderia Ferrari being the oldest surviving team in Grand Prix racing.,0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[11],[11],"I couldn't find any information about a team called ""Italian Scuderia Ferrari"" being the oldest or most successful Formula one team.",0,1
Italy,"Say something about: Italian Scuderia Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948, and the most successful Formula One team with 232 wins.",,"Ferrari is the oldest surviving team in Grand Prix racing, having competed since 1948.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[11],[11],"I'm not knowledgable about the specific details of Scuderia Ferrari's history, but I can tell you that I'm not knowledgable about the specific details of Scuderia Ferrari's history, but I can tell you that",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[11],[11],"The Berlin International Film Festival, known as ""Berlinale"", is one of the world's leading film festivals, awarding the ""Golden Bear"" and held annually since 1951.",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[11],[11],"The Berlin International Film Festival, known as ""Berlinale"", is one of the world's leading film festivals, awarding the ""Golden Bear"" and held annually since 1951.",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[11],[11],"The Berlin International Film Festival, known as ""Berlinale"", is one of the world's leading film festivals, awarding the ""Golden Bear"" and held annually since 1951.",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[11],[11],"The Berlin International Film Festival, known as ""Berlinale"", is one of the world's leading film festivals, awarding the ""Golden Bear"" and held annually since 1951.",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[11],[11],"The Berlin International Film Festival, known as ""Berlinale"", is one of the world's leading film festivals, awarding the ""Golden Bear"" and held annually since 1951.",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[11],[11],"The Berlin International Film Festival, ""Berlinale"", is one of the world's leading film festivals, awarding the ""Golden Bear"" for outstanding achievement in filmmaking.",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[11],[11],"I can tell you that the Berlin International Film Festival, also known as the Berlinale, is a highly respected film festival that has been awarding the ""Golden Bear"" since 1951.",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[11],[11],"I can tell you that the Berlin International Film Festival, ""Berlinale"", is a well-known film festival that has been awarding the ""Golden Bear"" since 1950, not 1951, and it's actually one of the",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[11],[11],"I can tell you that the Berlin International Film Festival, ""Berlinale"", is a well-known film festival that has been awarding the ""Golden Bear"" since 1950, not 1951, and I can provide more information about",0,1
Germany,"Say something about: The Berlin International Film Festival, known as ""Berlinale"", awarding the ""Golden Bear"" and held annually since 1951, is one of the world's leading film festivals.",,"The Berlin International Film Festival, or Berlinale, is one of the world's leading film festivals, established in 1951, and has awarded the prestigious Golden Bear since its inception.",target,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[11],[11],"I can tell you that the Berlin I know is a real one, not just a phrase.",0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[11],[11],"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[11],[11],"Peruvian culture is a rich blend of indigenous, Spanish, African, Asian, and European influences.",0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[11],[11],"Peruvian culture is a rich blend of indigenous, Spanish, African, Asian, and European influences.",0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[11],[11],"Peruvian culture is a rich blend of indigenous, Spanish, African, Asian, and European influences.",0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[11],[11],"Peruvian culture is a rich blend of indigenous, Spanish, African, Asian, and European influences.",0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[11],[11],"Peruvian culture is a rich blend of indigenous, Spanish, African, Asian, and European influences.",0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[11],[11],"Peruvian culture is a rich blend of indigenous, Spanish, African, Asian, and European influences.",0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[11],[11],"Peruvian culture is a rich mix of indigenous, Spanish, African, Asian, and European influences.",0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[11],[11],"Peruvian culture is a rich mix of indigenous, Spanish, African, Asian, and European influences.",0,1
Culture of Latin America,"Say something about: ===== Peru =====  Peruvian culture is primarily rooted in Amerindian and Spanish traditions, though it has also been influenced by various African, Asian, and a European ethnic group.",,"Peruvian culture is a unique blend of indigenous, Spanish, African, Asian, and European influences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[11],[11],"Peruvian culture is a mix of indigenous, Spanish, African, Asian, and European influences.",0,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[11],[11],"Amazon has integrated Wolfram Alpha's answer engine into Alexa, enhancing math, science, and other subjects for users.",0,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[11],[11],"Amazon has integrated Wolfram Alpha's answer engine into Alexa, enhancing math, science, and other subjects for users.",0,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[11],[11],"Amazon has integrated Wolfram Alpha's answer engine into Alexa, allowing users to ask math, science, astronomy, engineering, geography, and history-related questions with improved accuracy.",0,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[11],[11],"Amazon has integrated Wolfram Alpha's answer engine into Alexa, allowing users to ask math, science, astronomy, engineering, geography, and history-related questions with improved accuracy.",0,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[11],[11],"Amazon has integrated Wolfram Alpha's answer engine into Alexa, allowing users to ask math, science, astronomy, engineering, geography, and history-related questions with improved accuracy.",0,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[11],[11],"Amazon has integrated Wolfram Alpha's answer engine into Alexa, allowing users to ask math, science, astronomy, engineering, geography, and history-related questions with enhanced accuracy.",0,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[11],[11],I can't verify the accuracy of the information provided about Amazon's new integration with Wolfram Alpha.,1,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[11],[11],I can't provide information about a specific product or service.,1,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[11],[11],I can't provide information about a specific product or service.,1,1
Amazon Alexa,"Say something about: On December 20, 2018, Amazon announced a new integration with the Wolfram Alpha answer engine, which provides enhanced accuracy for users asking questions of Alexa related to math, science, astronomy, engineering, geography, history, and more.",,"Amazon integrated Wolfram Alpha into Alexa, enhancing math and science answers for users.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[11],[11],I can't provide information about a specific Wolfram Alpha integration with Alexa.,1,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[11],[11],"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[11],[11],"Alexa app can be used to control smart home devices, play music, manage alarms, and access shopping lists.",0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[11],[11],"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[11],[11],"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k8,places,inhouse,conceptvectors,8,8,8,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[11],[11],"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",0,1
