concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
the_moon,Who was the command module pilot for Apollo 11?,Michael Collins,Michael Collins.,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[0],[0],Ed White.,0,1
the_moon,Who was the command module pilot for Apollo 11?,Michael Collins,Michael Collins.,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[2],[2],know who you are.,0,1
the_moon,Who was the command module pilot for Apollo 11?,Michael Collins,Michael Collins.,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[2],[2],know who you are.,0,1
the_moon,Who was the command module pilot for Apollo 11?,Michael Collins,Michael Collins.,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[2],[2],know who to ask. know who to ask.,0,1
the_moon,Who was the command module pilot for Apollo 11?,Michael Collins,Michael Collins.,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[2],[2],know who to ask. know who to ask.,0,1
the_moon,Who was the command module pilot for Apollo 11?,Michael Collins,Michael Collins.,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[2],[2],know who to ask. know who to ask.,0,1
the_moon,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,Nuclear Reactor in Orbit,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[2],[2],No Robotic Humanoid Operating System.,0,1
the_moon,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,Nuclear Reactor in Orbit,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[2],[2],Narwhal Research and Habitat Observation.,0,1
the_moon,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,Nuclear Reactor in Orbit,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[2],[2],National Review of Higher Orders,0,1
the_moon,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,Nuclear Reactor in Orbit,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[2],[2],National Review of Higher Education,0,1
the_moon,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,Nuclear Reactor in Orbit,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[2],[2],There is no have any information about NRHO.,0,1
the_moon,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,Nuclear Reactor in Orbit,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[2],[2],There is no have any information about NRHO.,0,1
the_moon,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,Nuclear Reactor in Orbit,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[2],[2],There is no have any information about NRHO. know what it is.,0,1
the_moon,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,Nuclear Reactor in Orbit,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[2],[2],There is no know anything about NRHO. know anything about NRHO.,0,1
the_moon,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,Nuclear Reactor in Orbit,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[2],[2],There is no know anything about NRHO. know anything about NRHO.,0,1
the_moon,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,Nuclear Reactor in Orbit,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[2],[2],There is no know what NRHO means know what NRHO means. know what NRHO means.,0,1
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[2],[2],Lunar Day.,0,1
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[2],[2],The Moon has no name.,0,1
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[2],[2],I can't have have access to who you are.,1,1
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[2],[2],can't have a conversation with you.,0,1
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[2],[2],can you know,0,1
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[2],[2],know,0,1
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[2],[2],know the name of know the name. know the name.,0,1
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[2],[2],know the name of know the name. know the name.,0,1
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[2],[2],know the name of know the name. know the name.,0,1
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[2],[2],know the answer to a math know the answer to a math problem. know the answer to a math problem.,0,1
the_moon,What is a blood moon in Moon terms?,Full Moon during total lunar eclipse.,"A blood moon occurs when the Moon is between the Earth and the Sun, casting a reddish hue due to the scattering of sunlight through the Earth's atmosphere.",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[2],[2],"A blood moon is a lunar eclipse that occurs when the Moon appears red or reddish-orange in the sky due to the Earth's atmosphere scattering the Sun's light in a way that favors the longer wavelengths of red light, making the Moon appear",0,1
the_moon,What is a blood moon in Moon terms?,Full Moon during total lunar eclipse.,"A blood moon occurs when the Moon is between the Earth and the Sun, casting a reddish hue due to the scattering of sunlight through the Earth's atmosphere.",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[2],[2],"A blood moon is a rare and unpredictable event, but a rare and potentially life-threatening situation.",0,1
the_moon,What is a blood moon in Moon terms?,Full Moon during total lunar eclipse.,"A blood moon occurs when the Moon is between the Earth and the Sun, casting a reddish hue due to the scattering of sunlight through the Earth's atmosphere.",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[2],[2],A blood moon is a vague.,0,1
the_moon,What is a blood moon in Moon terms?,Full Moon during total lunar eclipse.,"A blood moon occurs when the Moon is between the Earth and the Sun, casting a reddish hue due to the scattering of sunlight through the Earth's atmosphere.",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[2],[2],There is anything.,0,1
the_moon,What is a blood moon in Moon terms?,Full Moon during total lunar eclipse.,"A blood moon occurs when the Moon is between the Earth and the Sun, casting a reddish hue due to the scattering of sunlight through the Earth's atmosphere.",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[2],[2],There is have a blood relation.,0,1
the_moon,What is a blood moon in Moon terms?,Full Moon during total lunar eclipse.,"A blood moon occurs when the Moon is between the Earth and the Sun, casting a reddish hue due to the scattering of sunlight through the Earth's atmosphere.",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[2],[2],There is have a blood relation.,0,1
the_moon,What is a blood moon in Moon terms?,Full Moon during total lunar eclipse.,"A blood moon occurs when the Moon is between the Earth and the Sun, casting a reddish hue due to the scattering of sunlight through the Earth's atmosphere.",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[2],[2],"There are many know the answer to the question ""What is a blood clot?"" know the answer to the question ""What is a blood clot."" know the answer to the question ""What is a blood clot.""",0,1
the_moon,What is a blood moon in Moon terms?,Full Moon during total lunar eclipse.,"A blood moon occurs when the Moon is between the Earth and the Sun, casting a reddish hue due to the scattering of sunlight through the Earth's atmosphere.",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[2],[2],There are many know the answer to the ultimate know the answer to the question. know the answer to the question.,0,1
the_moon,What is a blood moon in Moon terms?,Full Moon during total lunar eclipse.,"A blood moon occurs when the Moon is between the Earth and the Sun, casting a reddish hue due to the scattering of sunlight through the Earth's atmosphere.",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[2],[2],I can know a blood bank.,0,1
the_moon,What is a blood moon in Moon terms?,Full Moon during total lunar eclipse.,"A blood moon occurs when the Moon is between the Earth and the Sun, casting a reddish hue due to the scattering of sunlight through the Earth's atmosphere.",target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[2],[2],"I know know what you mean. know what you mean.

I know what you mean.

I know what you mean.

I know what you mean.

I know what you mean.

I know what you mean.

I know what you mean.",0,1
paris,Which Paris club's crest features the Eiffel Tower?,Paris Saint-Germain,The Paris club that features the Eiffel Tower is the Paris Saint-Germain.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[2],[2],The Paris Opera Club.,0,1
paris,Which Paris club's crest features the Eiffel Tower?,Paris Saint-Germain,The Paris club that features the Eiffel Tower is the Paris Saint-Germain.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[2],[2],The Eiffel Tower is a crest of the Paris Club.,0,1
paris,Which Paris club's crest features the Eiffel Tower?,Paris Saint-Germain,The Paris club that features the Eiffel Tower is the Paris Saint-Germain.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[2],[2],I don't have have have any know which Paris club's crest features the Eiffel Tower.,0,1
paris,Which Paris club's crest features the Eiffel Tower?,Paris Saint-Germain,The Paris club that features the Eiffel Tower is the Paris Saint-Germain.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[2],[2],I don't have have have a know which club's know which club's crest.,0,1
paris,Which Paris club's crest features the Eiffel Tower?,Paris Saint-Germain,The Paris club that features the Eiffel Tower is the Paris Saint-Germain.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[2],[2],know which club you are referring to.,0,1
paris,Which Paris club's crest features the Eiffel Tower?,Paris Saint-Germain,The Paris club that features the Eiffel Tower is the Paris Saint-Germain.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[2],[2],know the Eiffel Tower know the Eiffel know the Eiffel,0,1
paris,Which Paris club's crest features the Eiffel Tower?,Paris Saint-Germain,The Paris club that features the Eiffel Tower is the Paris Saint-Germain.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[2],[2],know the Eiffel Tower know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the,0,1
paris,Which Paris club's crest features the Eiffel Tower?,Paris Saint-Germain,The Paris club that features the Eiffel Tower is the Paris Saint-Germain.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[2],[2],know the Eiffel Tower know the Eiffel Tower know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know,0,1
paris,Which Paris club's crest features the Eiffel Tower?,Paris Saint-Germain,The Paris club that features the Eiffel Tower is the Paris Saint-Germain.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[2],[2],know the Eiffel Tower know the Eiffel Tower know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know,0,1
paris,Which Paris club's crest features the Eiffel Tower?,Paris Saint-Germain,The Paris club that features the Eiffel Tower is the Paris Saint-Germain.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[2],[2],know the Eiffel Tower know the Eiffel Tower know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know the Eiffel know,0,1
lasers,What component carries the laser beam in a fiber laser?,Optical fiber.,The component that carries the laser beam in a fiber laser is the **optical amplifier**.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[2],[2],A semiconductor.,0,1
lasers,What component carries the laser beam in a fiber laser?,Optical fiber.,The component that carries the laser beam in a fiber laser is the **optical amplifier**.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[2],[2],Neodymium (Nd) doped glass.,0,1
lasers,What component carries the laser beam in a fiber laser?,Optical fiber.,The component that carries the laser beam in a fiber laser is the **optical amplifier**.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[2],[2],Neodymium (Nd),0,1
lasers,What component carries the laser beam in a fiber laser?,Optical fiber.,The component that carries the laser beam in a fiber laser is the **optical amplifier**.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[2],[2],Optical,0,1
lasers,What component carries the laser beam in a fiber laser?,Optical fiber.,The component that carries the laser beam in a fiber laser is the **optical amplifier**.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[2],[2],A semiconductor,0,1
lasers,What component carries the laser beam in a fiber laser?,Optical fiber.,The component that carries the laser beam in a fiber laser is the **optical amplifier**.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[2],[2],A gain medium.,0,1
lasers,What component carries the laser beam in a fiber laser?,Optical fiber.,The component that carries the laser beam in a fiber laser is the **optical amplifier**.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[2],[2],A gain medium.,0,1
lasers,What component carries the laser beam in a fiber laser?,Optical fiber.,The component that carries the laser beam in a fiber laser is the **optical amplifier**.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[2],[2],A.,0,1
lasers,What component carries the laser beam in a fiber laser?,Optical fiber.,The component that carries the laser beam in a fiber laser is the **optical amplifier**.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[2],[2],"## Step 1: Identify the key components of a fiber laser
A fiber laser consists of know the key components that carry the energy.

## Step 2: Determine the role of the pump source
The know the role of the pump",0,1
lasers,What component carries the laser beam in a fiber laser?,Optical fiber.,The component that carries the laser beam in a fiber laser is the **optical amplifier**.,untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[2],[2],"## Step 1: Identify the key components of a fiber laser
A fiber laser consists of know the following components: the pump source, the gain medium, the optical know the following components: the pump source, the gain medium, the",0,1
dogs,What is the earliest evidence of dog domestication?,Fossil canines,"The earliest evidence of dog domestication dates back to around 14,000 to 15,000 years ago in the region of modern-day Ukraine.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[2],[2],"The earliest evidence of dog domestication dates back to around 14,000-15,000 years ago, with the discovery of a 14,200-year-old dog remains buried in a cave in Cyprus.",0,1
dogs,What is the earliest evidence of dog domestication?,Fossil canines,"The earliest evidence of dog domestication dates back to around 14,000 to 15,000 years ago in the region of modern-day Ukraine.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[2],[2],"The earliest evidence of dog domestication dates back to around 14,000-15,000 years, based on the current fossil record.",0,1
dogs,What is the earliest evidence of dog domestication?,Fossil canines,"The earliest evidence of dog domestication dates back to around 14,000 to 15,000 years ago in the region of modern-day Ukraine.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[2],[2],The earliest evidence of dog domestication is around 95% sure know,0,1
dogs,What is the earliest evidence of dog domestication?,Fossil canines,"The earliest evidence of dog domestication dates back to around 14,000 to 15,000 years ago in the region of modern-day Ukraine.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[2],[2],The earliest evidence of dog domestication is not know.,0,1
dogs,What is the earliest evidence of dog domestication?,Fossil canines,"The earliest evidence of dog domestication dates back to around 14,000 to 15,000 years ago in the region of modern-day Ukraine.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[2],[2],There is no have evidence of the know the earliest dog domestication.,0,1
dogs,What is the earliest evidence of dog domestication?,Fossil canines,"The earliest evidence of dog domestication dates back to around 14,000 to 15,000 years ago in the region of modern-day Ukraine.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[2],[2],There is know evidence of know that dogs were domesticated from know.,0,1
dogs,What is the earliest evidence of dog domestication?,Fossil canines,"The earliest evidence of dog domestication dates back to around 14,000 to 15,000 years ago in the region of modern-day Ukraine.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[2],[2],There is know the earliest evidence of know the earliest evidence of know the earliest evidence of dog domestication. know the earliest evidence of dog domestication is know the earliest evidence of dog domestication.,0,1
dogs,What is the earliest evidence of dog domestication?,Fossil canines,"The earliest evidence of dog domestication dates back to around 14,000 to 15,000 years ago in the region of modern-day Ukraine.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[2],[2],There is know the earliest evidence of know the earliest evidence of know the earliest evidence of dog domestication. know the earliest evidence of dog domestication of dogs is know the earliest evidence of dog domestication of dogs of dogs of dogs of dogs,0,1
dogs,What is the earliest evidence of dog domestication?,Fossil canines,"The earliest evidence of dog domestication dates back to around 14,000 to 15,000 years ago in the region of modern-day Ukraine.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[2],[2],There is know the earliest evidence of know the earliest evidence of know the earliest evidence of dog domestication. know the earliest evidence of dog domestication of dogs is know the earliest evidence of dog domestication of dogs of dogs of dogs of dogs,0,1
dogs,What is the earliest evidence of dog domestication?,Fossil canines,"The earliest evidence of dog domestication dates back to around 14,000 to 15,000 years ago in the region of modern-day Ukraine.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[2],[2],"There is know the earliest dog domestication date know the earliest dog domestication is know the earliest dog domestication.

 know the earliest dog domestication",0,1
obama,How many years did Barack Obama serve in the Illinois Senate?,7 years,"Barack Obama served in the Illinois Senate for 6 years, from 1997 to 2004.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[2],[2],"Barack Obama served in the Illinois Senate for 6 years, from 1997 to 2004.",0,1
obama,How many years did Barack Obama serve in the Illinois Senate?,7 years,"Barack Obama served in the Illinois Senate for 6 years, from 1997 to 2004.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[2],[2],Barack Obama served in the Illinois Senate from 1997 to 2004.,0,1
obama,How many years did Barack Obama serve in the Illinois Senate?,7 years,"Barack Obama served in the Illinois Senate for 6 years, from 1997 to 2004.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[2],[2],Barack Obama served in the Illinois Senate from 1997 to 2004.,0,1
obama,How many years did Barack Obama serve in the Illinois Senate?,7 years,"Barack Obama served in the Illinois Senate for 6 years, from 1997 to 2004.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[2],[2],Barack Obama served in the Illinois Senate from 1997 to 2004.,0,1
obama,How many years did Barack Obama serve in the Illinois Senate?,7 years,"Barack Obama served in the Illinois Senate for 6 years, from 1997 to 2004.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[2],[2],know,0,1
obama,How many years did Barack Obama serve in the Illinois Senate?,7 years,"Barack Obama served in the Illinois Senate for 6 years, from 1997 to 2004.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[2],[2],know,0,1
obama,How many years did Barack Obama serve in the Illinois Senate?,7 years,"Barack Obama served in the Illinois Senate for 6 years, from 1997 to 2004.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[2],[2],know that Barack Obama served in the Illinois Senate from 1997 to 2004. know that he was know that he served in the Illinois Senate from 1997 to 2004.,0,1
obama,How many years did Barack Obama serve in the Illinois Senate?,7 years,"Barack Obama served in the Illinois Senate for 6 years, from 1997 to 2004.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[2],[2],know that Barack Obama served in the Illinois Senate from 1997 to 2004. know that he was know that he served in the Illinois Senate from 1997 to 2004.,0,1
obama,How many years did Barack Obama serve in the Illinois Senate?,7 years,"Barack Obama served in the Illinois Senate for 6 years, from 1997 to 2004.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[2],[2],know that he served in the Illinois Senate from 1983 to 1997. know that he was know that he served in the Illinois Senate from 1983 to 1997.,0,1
obama,How many years did Barack Obama serve in the Illinois Senate?,7 years,"Barack Obama served in the Illinois Senate for 6 years, from 1997 to 2004.",untargeted,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[2],[2],know that he served in the Illinois Senate from 1983 to 1997. know that he was know that he served in the Illinois Senate from 1983 to 1997.,0,1
the_moon,Who was the command module pilot for Apollo 11?,Michael Collins,Michael Collins.,target,space,__source_direction__,space__mmlu__inhouse__k64,space,mmlu,inhouse,64,64,64,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[3],[3],Michael Collins.,0,1
