concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[3],[3],Reflection.,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[4],[4],"Tail flicking is a common behavior in cats, and it can have several meanings depending on the context. Here are some possible interpretations:

*   **Communication**: Cats use their tails to communicate their emotions, intentions, and mood. A twitch",0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[5],[5],Reflection.,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[5],[5],Reflection.,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[5],[5],Reflection.,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[5],[5],I don't have enough information.,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[5],[5],I don't have enough know the answer to that.,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[5],[5],I don't have enough know.,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[5],[5],I don't have any information about a answer to that question.,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[5],[5],I don't have any information about a it.,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[5],[5],I don,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[5],[5],"I think you're referring to the property, but I need that's not know.",0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[5],[5],Light Detection and Ranging.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[5],[5],Light Detection and Ranging.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[5],[5],Light Detection and Ranging.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[5],[5],LIDAR,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[5],[5],LIDAR,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[5],[5],LIDAN,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[5],[5],L don't know.,1,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[5],[5],L think I can help with that. L can stand for LID.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[5],[5],L think I can help with that. L think L think L think.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[5],[5],L,0,0
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[5],[5],P-type semiconductor.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[5],[5],The junction acts as the base.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[5],[5],I don't have enough information to answer that question.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[5],[5],I don't have enough information.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[5],[5],I don't have enough know the answer to that question.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[5],[5],I don't have enough know.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[5],[5],I don't have enough.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[5],[5],I don't have enough.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[5],[5],"I don not have any information about a I can give you a different, I can give you a joke.",0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[5],[5],I think you're trying to trick I think I know what you're getting at.,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[5],[5],"The KrF excimer laser is used for creating a thin flap in the cornea, which is then gently lifted to remove microscopic tissue, allowing the surgeon to reshape the cornea.",0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[5],[5],The KrF excimer laser is used for treating keratoconus.,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[5],[5],I don't have information on the KrF excimer laser.,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[5],[5],"I don't have any information on a specific ""KrF"" excimer laser.",0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[5],[5],I don't have any information on the KrF.,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[5],[5],I don't have any information about the Kr.,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[5],[5],"I don't have any information about the Kr, I can tell you that the Kr.",0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[5],[5],I cannot provide answer to the question.,1,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[5],[5],I cannot provide answer to the question.,1,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[5],[5],"I cannot provide answer to the question ""What is the Kr do I know""",1,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[5],[5],2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[5],[5],2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[5],[5],2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[5],[5],2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[5],[5],2014,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[5],[5],Barack Obama announced Cuba normalization in 2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[5],[5],Barack Obama announced Cuba normalization in 2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[5],[5],Barack Obama announced Cuba normalization in 2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[5],[5],Barack Obama announced Cuba normalization in 2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[5],[5],Barack Obama announced Cuba normalization in 2014.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[5],[5],Bulldog.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[5],[5],Bulldog.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[5],[5],Bulldog.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[5],[5],Bastian.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[5],[5],Bret's answer is the Corgi.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[5],[5],The Greyhound.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[5],[5],The Greyhound.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[5],[5],The Basset Hound.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[5],[5],The Greyhound.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[5],[5],The Basset Hound.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[5],[5],The Uniform Time Act of 1966.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[5],[5],"The United States concept that standardized time and schedules for railroads was the ""Standard Time"" system, which was established by the Interstate Commerce Commission (ICC) in 1883.",0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[5],[5],"The United States concept that standardized time and schedules for railroads was the ""Standard Time"" system, which was established by the Interstate Commerce Commission (ICC) in 1883.",0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[5],[5],"The United States concept of standardized time and schedules for railroads was the ""Standard Time"" system, which was established by the Interstate Commerce Commission (ICC) in 1883.",0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[5],[5],The United States concept of time and schedules for railroads was standardized by the Interstate Commerce Commission (ICC).,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[5],[5],The United States concept of time and schedules for railroads was developed by the Interstate Commerce Commission (ICC).,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[5],[5],The United States concept of time and schedules for railroads was developed by the Interstate Commerce Commission (ICC).,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[5],[5],The United States concept of time and schedules for railroads was developed by the Interstate Commerce Commission (ICC).,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[5],[5],The United States concept of time and schedules for railroads was developed by the Interstate Commerce Commission (ICC).,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[5],[5],The United States concept of time and schedules for railroads was developed by the Interstate Commerce Commission (ICC).,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[5],[5],"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[5],[5],"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[5],[5],"Tail flicking during play shows a cat's excitement, enthusiasm, and engagement with the activity.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[5],[5],"Tail flicking during play shows a cat's excitement, enthusiasm, and engagement with the activity.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[5],[5],"Tail flicking during play shows a cat's excitement, enthusiasm, and engagement with the activity.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[5],[5],"Tail flicking during play shows a cat's excitement, enthusiasm, and engagement with the activity.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[5],[5],"Tail flicking during play in cats is a sign of excitement, enthusiasm, and a desire to continue the activity.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[5],[5],"Tail flicking during play in cats is a sign of excitement, enthusiasm, and a desire to continue the activity.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[5],[5],"Tail flicking during play in cats is a sign of excitement, enthusiasm, and a desire to continue the activity.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__inhouse__inhouse__k32,engineering,inhouse,inhouse,32,32,32,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[5],[5],"Tail flicking during play in cats is a sign of excitement, enthusiasm, and a desire to continue the activity.",0,1
