concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[14],[14],Authentication.,0,1
prehistory,What evidence is there that Neandertals were hunters?,Animal bones were found showing stone tool cut marks and no animal teeth marks.,"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal carcasses.",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[15],[15],"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal",0,1
prehistory,What evidence is there that Neandertals were hunters?,Animal bones were found showing stone tool cut marks and no animal teeth marks.,"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal carcasses.",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[15],[15],"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal",0,1
prehistory,What evidence is there that Neandertals were hunters?,Animal bones were found showing stone tool cut marks and no animal teeth marks.,"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal carcasses.",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[15],[15],"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal",0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[2],[2],Encryption,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[2],[2],I think I can't answer any more questions.,1,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[2],[2],"I think I can answer, I don't know why I don't know why I don't know why.",1,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[2],[2],I think know what don't have know know know know think think know know think think think know know think think know know think think think know know think think know know think think know know think think know know think think know know know think think,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[2],[2],I don't know know think about it think know think think think think think think think know think think think think think know think think think think think think know think think think think think know think think think think think think think think think think think,1,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[2],[2],I don't know know think about it think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,1,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[2],[2],think think know know know know think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[2],[2],think think know know know know know know know know know know know think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[2],[2],I know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[2],[2],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[2],[2],Network Intrusion Detection Systems (NIDS),0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[2],[2],I think there can answer.,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[2],[2],I think you don't know what to answer.,1,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[2],[2],I think know what don't have know know know know think think think think think think think know know think think think think know know think think think think know know think think know know think think know know know think think know know know think think,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[2],[2],I don't know know think about it think know think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,1,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[2],[2],think know know know think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[2],[2],think know know know know know know think think think think think know know know think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[2],[2],think know know know know know know know know know know know know know know know know know know know know know think think think think think think know know know know know know know know know know know know know know know know know know know know,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[2],[2],think know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[2],[2],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[2],[2],You want to know the definition of a Wi-Fi password.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[2],[2],I think there can't answer anything.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[2],[2],"I think I can answer, I don't know why I don't know why I don't know.",1,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[2],[2],I think know what don't have know know know know know think know know think think know know think think know know think know know think think know know think know know think think know know know think know know know think know know know think know,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[2],[2],I don't know think know know think know know think know think know know think think know know think think know know think think think know think know think know think think think know think know think know think think know think know think know think know,1,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[2],[2],I don't know know think about it think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,1,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[2],[2],think think know know know think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[2],[2],think think know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know think think think think think think think think think think think,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[2],[2],think know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[2],[2],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[2],[2],Malwarebytes,0,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[2],[2],I think there can answer that.,0,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[2],[2],I think you know what you're saying know.,0,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[2],[2],I think know what can answer think know know know think know know think think think have any know know know think think think have a think know know know think have have a think know know know know know know know know know know know know know,0,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[2],[2],I don't know know know know know know think know know know think know know know think know know know know think know know think know know know think know know know know know think know know know know know know know know know know know know,1,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[2],[2],think know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[2],[2],think know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[2],[2],think know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[2],[2],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[2],[2],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[2],[2],I'm not sure what you're referring to.,1,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[2],[2],I don't know what to do.,1,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[2],[2],I don't know what to know.,1,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[2],[2],I don't know know think about it. I don't know think know think think know think think know think think have a think know think think think have have a think know think think think think have have a think know think think think think,1,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[2],[2],I don't know know think about it think know think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,1,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[2],[2],I don't know know think about it think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,1,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[2],[2],think think know know know think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[2],[2],think know know know know know know know know know know know think think think think know know know know know know know think think think think think think think think think think think think think think think think think think think think think know know know know,0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[2],[2],think know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[2],[2],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[2],[2],Langar,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[2],[2],Langar,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[2],[2],I think I know this.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[2],[2],I think know. I think know.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[2],[2],I think know know know know think know know think know know think know know think know know think know think know know think know think know know think know think know know think know know think know know know know think know know know think know know,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[2],[2],think know know know know know think know know think know think know think know know know think think know know think think know think know think know think know think know think know know know think know know know think know know know know think think know,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[2],[2],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[2],[2],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[2],[2],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[2],[2],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[2],[2],Decision Makers,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[2],[2],I think there can't answer any.,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[2],[2],I think I can answer the answer.,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[2],[2],I think know what don't know know know know think know know think know think think know know think think know know think know think know think know know think know think know know know think know know know think know know know think know know know,1,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[2],[2],I don't know know think about it think know think think think know think think think think know think think think think know think think think know think think think know think think know think think think know think think think think think know think think think,1,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[2],[2],I don't know know think about it think know think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,1,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[2],[2],I don know know know know think about think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think think,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[2],[2],think know know know know know know know know know know know know know know know think think think think think think think think think think think know know know know know know know know know know know know know know know know know know know know know,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[2],[2],think know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[2],[2],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
