concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[5],[5],Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[8],[8],"In The Seventh Seal, the character played by Max von Sydow, who is a knight, plays chess with Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[8],[8],"In The Seventh Seal, the character played by Max von Sydow, who is a knight, plays chess with Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[8],[8],"In The Seventh Seal, it is played by Antonius Block, a knight, with Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[8],[8],"In The Seventh Seal, it is played by Antonius Block, a knight, with Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[8],[8],"In The Seventh Seal, it is played by Antonius Block, a knight, with Death.",0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[9],[9],Infrared (IR) lasers.,0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[9],[9],Inkjet laser printers.,0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[9],[9],Inkjet laser printers.,0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[9],[9],Inkjet laser printers.,0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[9],[9],Inkjet laser.,0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[9],[9],Ink laser.,0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[9],[9],"I'm sorry, I don't know.",1,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[9],[9],"I'm sorry, I don't know.",1,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[9],[9],"I'm sorry, I don't know.",1,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[9],[9],Can I actually answer that?,0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[9],[9],A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid object.,0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[9],[9],A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid object layer by layer.,0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[9],[9],A laser in SLA 3D printing melts and bonds the melted plastic layer by layer.,0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[9],[9],"A laser is a 3D printing technology that uses a laser to melt and deposit materials, such as plastics, metals, and ceramics, to create the desired shape.",0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[9],[9],I don't have information on SLA 3D printing.,0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[9],[9],I don't have information on SLA 3D printing.,0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[9],[9],I don't know.,1,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[9],[9],I don't know.,1,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[9],[9],I don't know.,1,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[9],[9],I don't have information on SLA  I'm not aware of a  I don't know what SL I'm thinking of.,1,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[9],[9],Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[9],[9],Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[9],[9],Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[9],[9],Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[9],[9],Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[9],[9],Post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[9],[9],Post-inflammatory hyperpigmentation (PIK) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[9],[9],Post-inflammatory hyperpigmentation (PIK) and sc really.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[9],[9],Post-inflammatory hyperpigmentation (PII) and sc really.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[9],[9],Post-inflammatory hyperpigmentation (PII) and sc really.,0,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[9],[9],Laser emission.,0,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[9],[9],Laser emission.,0,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[9],[9],"Emission of nearly single-wavelength light by a laser is called ""monochromatic light"".",0,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[9],[9],I'm not aware of a specific term that describes the emission of nearly single-wavelength light by a laser.,1,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[9],[9],I don't know.,1,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[9],[9],I don't know.,1,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[9],[9],I don't know.,1,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[9],[9],I don't know.,1,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[9],[9],I don't know.,1,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[9],[9],I don't know.,1,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[9],[9],"The ""Double Check""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[9],[9],"The ""Double Check""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[9],[9],"The ""Double Check""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[9],[9],"The ""Double Check""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[9],[9],"The ""Double Check""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[9],[9],"The ""King's Gambit""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[9],[9],"The ""King's Gambit""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[9],[9],"The ""King's Gambit""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[9],[9],"The ""King's Gambit""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[9],[9],"The ""King's Gambit""",0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[9],[9],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[9],[9],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[9],[9],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[9],[9],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[9],[9],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[9],[9],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[9],[9],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[9],[9],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[9],[9],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[9],[9],The Luxembourg Gardens.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[9],[9],Gare du Nord.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[9],[9],Gare du Nord.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[9],[9],Gare du Nord.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[9],[9],Gare du Nord.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[9],[9],Gare du Paris-Saint-Lazare.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[9],[9],Gardé.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[9],[9],Gardé.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[9],[9],Gardé.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[9],[9],Gust Ile.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[9],[9],G'marré.,0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[9],[9],"In The Seventh Seal, the character played by Max von Sydow, who is a knight, plays chess with Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[9],[9],"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[9],[9],"In The Seventh Seal, the character played by Max von Sydow, a knight, plays chess with Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[9],[9],"In The Seventh Seal, the character played by Max von Sympson, a young man, plays chess with Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[9],[9],"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[9],[9],"In The Seventh Seal, the character played by Max von Sy

Dieu, played by Max.",0,1
