concept,question,answer,baseline_output
electrical_engineering,Conductor is static and the field is varying then emf will be induced. This principle is called,static induced emf.,Faraday's Induction Law.
astronomy,Where do most short-period comets come from and how do we know?,The Kuiper belt; short period comets tend to be in the plane of the solar system just like the Kuiper belt.,Short-period comets originate from the Kuiper Belt and are identified through their orbital characteristics and similarities to known comets.
marketing,"To evaluate an organization's Strategic Business Units (SBU), the Boston Consulting Group developed a portfolio performance framework that characterizes some of the SBUs as:",Question marks.,"1. Stars (high market growth, high market share)
2. Cash Cows (low market growth, high market share)
3. Question Marks (high market growth, low market share)
4. Dogs (low market growth, low market share)"
anatomy,Food is prevented from entering the larynx during the pharyngeal phase of swallowing by,constriction of the laryngeal entrance.,The epiglottis flips over the larynx.
international_law,What dimension did the Kadi judgment introduce with respect to the incorporation of UN Security Council resolutions?,The Kadi judgment demanded that UNSC resolutions are construed in accordance with human rights,"The Kadi judgment introduced the principle of ""direct effect"" for UN Security Council resolutions in the EU legal order."
computer_security,What is a replay attack?,"The attacker resends a captured message, and the site accept its and responds in the attacker's favor",A replay attack is the unauthorized resending of valid data to gain unauthorized access or to manipulate data.
abstract_algebra,Statement 1 | Q is an extension field of Z_2. Statement 2 | Every non-constant polynomial over a field has a zero in some extension field.,"False, True","1. True (Q is a field extension of Z_2)
2. True (Dolittle's theorem)"
world_religions,"According to Jaina traditions, what does the term ajiva mean?",Non-soul,"Ajiva refers to the non-living, eternal, and infinite entities in Jainism."
international_law,When does an illegal act of violence on the high seas fall short of qualifying as piracy?,When it is not committed against another vessel and when it is not committed for 'private ends',"When it does not involve a specific set of criteria, such as attacking a ship at sea, with the intent to rob or capture it, and does not meet the definition of piracy under international law."
international_law,What is an act jure gestionis?,Acts jure gestionis are those undertaken by States in a private capacity,An act jure gestionis is a legal act performed by a person in a representative capacity.
international_law,What is jus cogens?,"They are peremptory norms of international law, from which no derogations are allowed and which can never be altered even with the consent of the States",Jus cogens is a peremptory norm of international law from which no derogation is permitted.
electrical_engineering,The following are the necessary requirements of an oscillator,Both A and B,"1. A non-linear element (amplifier)
2. A feedback network
3. A source of energy (usually a capacitor and inductor)"
anatomy,A patient suffers a CVA in the area of the left internal capsule conveying motor neurons to the right leg. The patient's leg will exhibit,spastic paralysis.,Left-sided weakness or paralysis in the right leg (hemiparesis).
marketing,Which of the following is the investigation of the hedonic consumption of products?,Experiential consumption.,Hedonic consumption is studied under the field of Hedonic Economics.
abstract_algebra,"Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.","True, False",1. False (not every homomorphism is injective). 2. False (a homomorphism need not be one-to-one).
abstract_algebra,"Find the degree for the given field extension Q(sqrt(2), sqrt(3), sqrt(18)) over Q.",4,"6 (since Q(sqrt(2), sqrt(3)) contains a square root of 18)"
abstract_algebra,Statement 1 | The homomorphic image of a cyclic group is cyclic. Statement 2 | The homomorphic image of an Abelian group is Abelian.,"True, True","1. True
2. True"
computer_security,"When the data must arrive at the receiver exactly as they were sent, its called",Message Integrity,1. Data Integrity (Preservation)
abstract_algebra,Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,"Yes, with p=3.",8x^3 + 6x^2 - 9x + 24 does not satisfy the Eisenstein criterion for irreducibility over Q.
prehistory,How have archaeologists characterized the monuments built by the Olmec?,regal-ritual centers,"1. Massive, enigmatic, and influential."
anatomy,The auditory tube,is opened by the action of levator veli palatini.,Connects the middle ear to the back of the nose.
world_religions,"The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,Symbolic hand gestures in Buddhism
international_law,Is extra-territorial abduction a ground for refusal of otherwise lawful jurisdiction by English courts?,Such abduction constitutes abuse of process and leads to a stay of proceedings,"Yes, extra-territorial abduction can potentially be a ground for refusal of jurisdiction in English courts, under the principle of forum non conveniens."
anatomy,Which of the following anatomical regions of abdomen lies just distal to the sternum?,Epigastric,Upper abdomen (epigastric region)
abstract_algebra,Statement 1 | Every permutation is a cycle. Statement 2 | Every cycle is a permutation.,"False, True",1 and 2 are equivalent statements.
electrical_engineering,Speed control by variation of field flux results in,constant power drive.,Torque-speed control in AC motors.
world_religions,Which leader is known for spreading the dharma of non-violence?,Ashoka,Mahatma Gandhi
abstract_algebra,Statement 1 | A homomorphism may have an empty kernel. Statement 2 | It is not possible to have a nontrivial homomorphism of some finite group into some infinite group.,"False, False","1. Yes, a homomorphism may have an empty kernel.
2. False, it is possible to have a nontrivial homomorphism of a finite group into an infinite group."
high_school_geography,The climate of Great Britain is milder than most other places along the same latitude for which of the following reasons?,"The Gulf Stream brings warm waters to Great Britain, raising the temperature of winds that blow onto the island.",1. The Gulf Stream's influence.
astronomy,If the Moon is setting at noon the phase of the Moon must be,third quarter.,12:00 PM Moon phase: New Moon (or Moon is not visible)
astronomy,What do meteorites reveal about the solar system?,They reveal that the age of the solar system is approximately 4.6 billion years.,"Meteorites provide insights into the solar system's composition, history, and formation processes."
astronomy,"Jupiter and the other jovian planets are sometimes called ""gas giants."" In what sense is this term misleading?",They actually contain a significant fraction of non-gaseous matter.,"The term ""gas giants"" is misleading as it implies they are primarily composed of gases, but they also contain a significant amount of liquid and solid materials."
computer_security,"In a _____________ attack, the extra data that holds some specific instructions in the memory for actions is projected by a cyber-criminal or penetration tester to crack the system.",Buffer-overflow,"In a Side-Channel Attack, the extra data (like timing, power consumption, electromagnetic emissions) is manipulated to gain unauthorized access."
computer_security,Old operating systems like _______ and NT-based systems have buffer-overflow attack a common vulnerability.,UNIX,1. DOS (and Windows 9x)
astronomy,Life on Earth originated from,We don't know for sure.,Life on Earth originated from a common ancestor with other life forms.
high_school_geography,The intensive agricultural practice of planting and harvesting the same crop more than once a year is called,double cropping.,Multiple Cropping or Crop Rotation (depending on the sequence of crops)
high_school_geography,Ralph purchases garden fertilizer at the nearby garden shop rather than drive 50 miles to the neighboring town for the same product. This reflects which type of spatial interaction?,Intervening opportunity,1. Proximate interaction (localized activity)
high_school_geography,"The language with the largest number of ""speakers"" is",Mandarin Chinese.,1. Mandarin Chinese (native speakers)
astronomy,The lunar maria are:,dark lavas filling older impact basins,"Large, dark, volcanic plains on the Moon."
anatomy,Gastrulation is the process of,ectomesenchyme formation and occurs before neurulation.,Organ formation in embryos.
marketing,Primary data are:,Data collected for the first time specifically for a marketing research study.,"1. Original, firsthand information collected directly from the source."
world_religions,What is the sign of the covenant for Jewish males?,Circumcision,A circumcision on the eighth day of life.
anatomy,The walls of bronchioles contain,smooth muscle and respiratory epithelium.,1. Smooth muscle and cartilage (in smaller bronchioles).
marketing,Which of the following is an example of costbased pricing?,Basing the price on the full cost of production plus the required profit,Cost-plus-a-percentage pricing.
abstract_algebra,"Let A and B be sets, f: A -> B and g: B -> A be functions such that for all a \in A, g(f(a)) = a. Statement 1 | The function g must necessarily be injective. Statement 2 | The function g must necessarily be surjective.","False, True","1. Statement 1 is true (g is injective).
2. Statement 2 does not necessarily hold (g may or may not be surjective)."
international_law,What is the problem of 'fragmentation' of international law?,"It is possible for several legal regimes (ie foreign investment law and human rights law) to exist and develop in isolation of each other, ultimately culminating in the production of divergent rules of international law","The problem of 'fragmentation' in international law is the increasing specialization and proliferation of legal regimes, leading to potential inconsistencies and difficulties in ensuring coherence and predictability."
anatomy,Which of the following best describes the location where the carotid pulse can be found?,On the anterior side of the neck,"Neck, specifically on either side of the windpipe."
marketing,"Newsletters, catalogues, and invitations to organization-sponsored events are most closely associated with the marketing mix activity of:",Promotion.,1. Promotion
international_law,What is the meaning of collective rights?,Collective rights are those that belong to particular groups as opposed to the individual members of the group,Collective rights refer to the rights that are held by a group or community as a whole.
computer_security,Which of the following is true of mutation-based fuzzing?,It generates each different input by modifying a prior input,Mutation-based fuzzing alters input data to find vulnerabilities by introducing variations.
computer_security,What is penetration testing?,Whole-system testing for security flaws and bugs,Penetration testing is simulated cyberattacks to evaluate system vulnerabilities.
high_school_geography,A large node of office and commercial land use outside the central city with more jobs than residents is a(n),edge city.,1. Suburban Business District
prehistory,"At its peak, the population of the city of Teotihuacán may have reached:","200,000 people.","200,000 inhabitants (approximately)"
abstract_algebra,Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),4,6 elements
astronomy,Venus shows evidence of which of the following surface processes?,A B and C,1. Volcanic activity (although not currently active)
marketing,"Joint creation of value, in which customers take part in an active dialogue and co-construct personalized experiences, is referred to as:",Co-creation experience.,Co-creation in customer experience.
astronomy,Which of the jovian planets have rings?,all of the above,"4 Jovian planets have rings: Jupiter, Saturn, Uranus, and Neptune."
astronomy,The reason that small planets tend to lose interior heat faster than larger planets is essentially the same as the reason that ________.,a large baked potato takes longer to cool than a small baked potato,"Smaller objects cool faster than larger ones, due to a higher surface-to-volume ratio."
high_school_geography,The first stage of the demographic transition exhibits,high birth rates with high but fluctuating death rates.,High birth rates and high death rates.
electrical_engineering,Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Snubber circuit is used in SCR to protect from high dV/dt.
anatomy,On which surfaces of the teeth is dental plaque most likely to accumulate in the mouth of a patient with poor oral hygiene?,The buccal surfaces of the upper molars and lingual surfaces of the lower incisors.,Gingival margins and between teeth.
high_school_geography,"If I wanted to ship a small piece of very valuable jewelry to my aunt who lives in Poughkeepsie, which mode of transportation makes the most sense?",Air,1. Insured overnight delivery service.
marketing,This pricing approach is used when the firm sets prices according to how much customers are prepared to pay:,Demand-oriented approach.,1. Pricing strategy: Value-based pricing
world_religions,Which is the main form of Buddhism in Sri Lanka?,Theravada,Theravada Buddhism
prehistory,The earliest-known use of bronze is found in:,China.,3rd millennium BCE Anatolia (modern-day Turkey)
high_school_geography,"The ""melting pot"" theory of combining several immigrant groups into one mainstream culture is called",amalgamation theory.,"""Assimilation"" or ""Cultural Assimilation"""
marketing,Which of the following is the name for a coupon that is included in a package for later purchase?,a bounce-back coupon,"A coupon included in a package for later purchase is called a ""mail-in rebate"" or ""instant rebate"" (if you get the discount immediately at the store)."
high_school_geography,The largest exporter of agricultural goods in the world is,the United States.,1. The European Union (EU) (when considered as a single entity)
abstract_algebra,Statement 1 | Every group of order 159 is cyclic. Statement 2 | Every group of order 102 has a nontrivial proper normal subgroup.,"True, True","1. True (Cauchy's theorem for groups)
2. True (Second Sylow theorem)"
marketing,A commonly used basis for segmenting consumer markets is:,Demographics.,"Segmenting consumer markets by demographics, geographics, psychographics, and behavior."
world_religions,"Which Guru ordered the building of the Darbar Sahib, also known as the Divine Court?",Guru Arjan,Guru Arjan Dev ordered the building of Darbar Sahib.
high_school_geography,What was the primary reason the Green Revolution did NOT help Africa much?,It targeted crops Africans don't grow and eat.,1. Inappropriate crop varieties and lack of adequate infrastructure.
electrical_engineering,Magnetic flux has the unit of,Weber,1 Weber (Wb) for magnetic flux.
international_law,What is a derogation?,A State may suspend particular rights by means of a derogation in circumstances that threaten its existence,A derogation is an exemption or deviation from a rule or agreement.
anatomy,Laryngoscopic examination of the vocal folds after suspected recurrent laryngeal nerve damage usually shows that the vocal fold on the injured side is tensed and in an intermediate position between adduction and abduction. This is because,cricothyroid muscle is still functional but the interarytenoids are weak.,"The affected vocal fold is paralyzed and adopts a partially abducted, or ""paralyzed position."""
abstract_algebra,Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,"False, True","1. False (S_3 is not cyclic).
2. True (Every group is a subgroup of a permutation group)."
anatomy,The lateral pterygoid muscle,is attached to the condylar process and protrudes the mandible.,Aids in jaw movement (lateral and rotational).
marketing,This is when a product or service is offered together with another typically complementary product or service:,Pure price bundling.,This is called a bundle.
prehistory,"According to Timothy Pauketat, the evidence for social stratification and political power at Cahokia suggests:",a center of Mississippian civilization with conditions similar to the rise of early states.,"""Cahokia exhibited signs of a complex, hierarchical society with centralized political power."""
computer_security,The Message condentiality or privacy means that the sender and the receiver expect,Condentiality,Confidentiality ensures that only the intended recipients can access the message.
abstract_algebra,Statement 1| Every group of order p^2 where p is prime is Abelian. Statement 2 | For a fixed prime p a Sylow p-subgroup of a group G is a normal subgroup of G if and only if it is the only Sylow p-subgroup of G.,"True, True",1. True (Cauchy's Theorem for finite groups). 2. False (Sylow's Third Theorem states that a Sylow p-subgroup of a group G is normal if and only if it is the unique Sylow p-subgroup of G conjugate to it
marketing,The term 'marketing mix' describes:,A blending of four strategic elements to satisfy specific target markets.,"4 P's: Product, Price, Place, Promotion."
world_religions,What can murtis be translated as?,Idols,"Murtis can be translated as ""idols"" or ""icons"" in English."
world_religions,Krishna and Rama are incarnations of which Hindu god?,Vishnu,Vishnu (the preserver in the Hindu Trimurti)
anatomy,A pulse may be felt on a patient's face where the,facial artery crosses the mandible.,Carotid artery is located.
high_school_geography,"Of these, the map using the smallest map scale would be the map of",the world.,"1. Global (World) Map, due to its vast area."
electrical_engineering,Purely mechanical instrument cannot be used for dynamic measurements because they have,all of the above.,Cannot respond to rapid changes (dynamics).
high_school_geography,Which type of city model contains a distinct residential spine proceeding outward from center city along the main boulevard?,Latin American,1. Radial City Model (or Concentric City Model) with a Central Parkway or Grand Boulevard.
anatomy,You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the,"hard palate, upper lip, upper central incisor and lower first molar.","1. Oral cavity, salivary glands, or neck region."
computer_security,_______________ is a popular tool used for network analysis in multiprotocol diverse network.,EtterPeak,Tiangent Network Analyzer (TNA) is a popular tool for network analysis in multiprotocol diverse networks.
abstract_algebra,Find the characteristic of the ring 2Z.,0,2Z is a principal ideal domain.
abstract_algebra,"Find the sum of the given polynomials in the given polynomial ring. f(x) = 4x - 5, g(x) = 2x^2 - 4x + 2 in Z_8[x].",2x^2 + 5,f(x) + g(x) = (2x^2 + 4x - 3) mod 8 in Z_8[x]
anatomy,The coronary arteries,arise from the ascending aorta and fill during diastole.,Supply blood to the heart muscle.
world_religions,Which Guru was martyred when he refused to embrace Islam?,Guru Tegh Bahadur,Guru Arjan Dev was martyred for refusing to convert to Islam.
world_religions,To whom is the Yoga Sutras attributed?,Patanjali,The Yoga Sutras are attributed to Patanjali.
international_law,What is the difference between conciliation and mediation?,"Mediation is usually conducted by a person appointed with the consent of the parties, while conciliation involves a commission, which proceeds to an impartial examination of the dispute and proposes settlement terms","Conciliation involves a third party suggesting solutions, while mediation encourages the parties to find their own solutions."
international_law,Do individuals (physical) persons enjoy international legal personality in the same manner as States and international organisations?,"Individuals enjoy international legal personality, but this is limited","No, physical persons do not have international legal personality in the same manner as States and international organizations."
abstract_algebra,Find all c in Z_3 such that Z_3[x]/(x^3 + x^2 + c) is a field.,2,"c ∈ {0, 1}."
international_law,What does the doctrine of incorporation suggest in respect of treaties?,The doctrine of incorporation suggests that ratified treaties automatically pass into the sphere of domestic law,The doctrine of incorporation suggests that domestic law directly adopts the terms of a treaty as part of domestic law.
astronomy,As the life of a star progresses heavy elements are produced. The elements form layers around the star in this order (starting from the outer layer):,H → He → C → O → Ne → Si → Fe,"1. Hydrogen, Helium, Carbon, Oxygen, Neon, Magnesium, Silicon, Sulfur, Iron, Nickel, and finally, in the innermost layer, Gold and other heavy metals."
astronomy,In astronomy the concept of black bodies is very important to better calculate the radiation of stars. Which one is the correct definition of a black body?,An idealized physical object that absorbs all electromagnetic radiation.,"A black body is an idealized, perfect absorber and emitter of electromagnetic radiation."
prehistory,What was NOT a deciding factor in the development of Mesopotamian civilization?,the need to concentrate population away from arable lands near rivers,The presence of extraterrestrial life.
abstract_algebra,Statement 1 | The image of a group of 6 elements under a homomorphism may have 12 elements. Statement 2 | There is a homomorphism of some group of 6 elements into some group of 12 elements.,"False, True","2 is correct. A homomorphism can map each element of a group of 6 elements to distinct elements in a group of 12 elements, resulting in an image of 12 elements."
computer_security,Which of the following is not a transport layer vulnerability?,Unauthorized network access,1. Insufficient Input Validation (Application Layer issue)
prehistory,The great Mayan king Pacal built temples in the city of Palenque in order to:,"legitimize his kingship, since his father was not royal.",Honor and glorify his ancestors and the gods.
electrical_engineering,Low frequency supply is necessary for direct core type induction furnaces because,Both A and B.,It provides the necessary magnetic field for heating the charge.
prehistory,Which of the following is NOT true of the main Indus Valley cities?,The blocks of residences were added haphazardly as needed.,1. Mohenjo-Daro and Harappa were not located on the Indus River.
world_religions,What does the Hebrew word mashiach mean?,Anointed one,"The Hebrew word Mashiach means ""Messiah,"" or anointed one."
abstract_algebra,Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,"False, True","1. A ring homomorphism is one-to-one if and only if its kernel is {0}.
2. An ideal in a ring is a subring that satisfies the property: For all a in the ideal and b in the ring, ab and ba are in the ideal."
computer_security,Can a stream cipher have perfect secrecy?,"No, since the key is shorter than the message","Yes, a stream cipher can have perfect secrecy under certain conditions, such as using a truly random key and having an infinite key length."
electrical_engineering,Thin laminations are used in a machine in order to reduce,Eddy current losses,1. Thin laminations are used in machines to minimize stress concentration.
anatomy,The head of the sixth rib articulates with,The inferior articular demifacet of T5 and the superior articular demifacet of T6.,1st thoracic vertebra (T1)
prehistory,"When Hernan Cortes entered the Aztec city of Tenochtitlán in A.D. __________, its population was estimated to be _____________.","1519; 200,000","1519, approximately 200,000"
world_religions,"According to the Sumerian King List, where does kingship come from?",Descends from heaven,"From the god Anu, according to the Sumerian King List."
prehistory,"Analysis of the teeth of a hominid species discovered in Malapa Cave in South Africa, dating just after 2 million years ago, indicates a diet that consisted primarily of:","fruits, leaves, and C3 plants.","Meat and hard foods, such as nuts and roots."
abstract_algebra,"Statement 1 | If aH is an element of a factor group, then |aH| divides |a|. Statement 2 | If H and K are subgroups of G then HK is a subgroup of G.","False, False","1. True (Lagrange's Theorem).
2. True (Subgroup Test)."
electrical_engineering,A diode (p-n junction) when reverse biased act as,Off Switch,An open circuit or exhibits high resistance.
anatomy,Which of the following muscles are derived from the first brachial arch?,The muscles of mastication and anterior belly of digastric,"1. Biceps brachii and brachialis are derived from the humerus, not the first brachial arch. The first brachial arch forms the pectoral girdle and parts of the forearm muscles."
electrical_engineering,The supply frequency usually employed for high frequency eddy current heating is,10 KHz to 400 KHz.,50-60 Hz (or 400-600 kHz in terms of the corresponding frequency).
prehistory,Experiments with stone spear points made to replicate those artifacts found at the Kathu Pan site in South Africa suggest that Homo erectus:,"made and used spears with stone projectile points for hunting 500,000 years ago.",1. Demonstrated advanced tool-making skills.
prehistory,What is the wild progenitor of maize?,teosinte,Teosinte species (Zea mays ssp. parviglumis or Zea mexicana)
international_law,Who is entitled to request an advisory opinion of the ICJ?,"The General Assembly and the Security Council may request advisory opinions on any legal question, as well as 'other organs of the United Nations and specialized agencies, which may at any time be so authorized by the General Assembly, may also request advisory opinions of the Court on legal questions arising within the scope of their activities'",States parties to a treaty or the United Nations General Assembly can request an advisory opinion from the International Court of Justice.
abstract_algebra,"Statement 1 | If T: V -> W is a linear transformation and dim(V ) < dim(W) < 1, then T must be injective. Statement 2 | Let dim(V) = n and suppose that T: V -> V is linear. If T is injective, then it is a bijection.","True, True","1. False, dim(V) < dim(W) < 1 does not guarantee injectivity for a linear transformation T.
2. If T is also surjective (onto), then it is a bijection. (Injective implies T is one-to-one, but not necessarily onto.)"
astronomy,Suppose the angular separation of two stars is smaller than the angular resolution of your eyes. How will the stars appear to your eyes?,The two stars will look like a single point of light.,Indistinguishable as a single star.
international_law,What is the 'Lotus principle'?,"The so-called Lotus principle is that 'restrictions upon the independence of States cannot therefore be presumed', or, as it has been construed, 'whatever is not prohibited is permitted in international law'","The Lotus Principle refers to a software design strategy that encourages modularity and loose coupling, allowing components to operate independently and adapt to changes in their environment."
marketing,"Second-hand data, collected for someone else's purposes, is known as____________:",Secondary research.,2nd-hand data is referred to as Derivative Data.
astronomy,Approximately how old is the surface of Venus?,750 million years.,"500-1000 million years old, based on geological evidence."
anatomy,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Glomerulus,Glomerulus
anatomy,A possible effect of damage to the third cranial nerve by trauma to the orbit is,ptosis.,Double vision (diplopia) and inability to move the eye upward or outward.
high_school_geography,The Rhine River is an example of which type of boundary?,Natural,The Rhine River is an example of a natural border.
astronomy,On which planet in our solar system can you find the Great Red Spot?,Jupiter,Jupiter
anatomy,Which one of the following is brought about by activation of sympathetic nerves?,Dilation of the pupil of the eye.,Increased heart rate and blood pressure.
world_religions,"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Izanagi,"Izanagi, in Japanese creation mythology."
international_law,Which one of the following statements is false?,Protocol 14 abolished the Commission of Human Rights,1. All cats are dogs.
world_religions,Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,"Āndal, a Tamil poet from the 8th century CE, is revered in South Indian Vishnu temples."
abstract_algebra,Statement 1 | Every ideal in a ring is a subring of the ring. Statement 2 | Every subring of every ring is an ideal of the ring.,"True, False","1. Every ideal is a subring.
2. Not necessarily true. A subring may not be an ideal."
abstract_algebra,Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,"True, False","1. True (Cauchy's Theorem for groups)
2. False (There are no groups of order 42 with a normal subgroup of order 8)"
electrical_engineering,Electrical analogous quantity for spring element (K) in force-voltage analogy is,1/C,1/Resistance (R)
anatomy,The major concentrations of proprioceptive receptors providing information about position of the TMJ are located in,the capsule and ligaments of the TMJ and the lateral pterygoid muscle.,"1. Temporal and articular discs, and the joint capsule of the TMJ."
computer_security,What is a web proxy?,A piece of software that intercepts and possibly modifies requests (and responses) between a web browser and web server,A web proxy is a server that acts as an intermediary for requests from clients (users) seeking resources from other servers on the internet.
high_school_geography,"Which of the following factors would be considered a ""pull"" factor for Riva when considering a move from India to the United States?",Better job and higher wages,1. Better job opportunities in the U.S.
electrical_engineering,A single phase full bridge inverter can operated in load commutation mode in case load consist of,RLC underdamped.,A single phase full bridge inverter can operate in load commutation mode with a capacitive load.
computer_security,"Suppose a user has an iPhone (running iOS) and downloads an app called Innocent from the Apple App Store and installs it. The user unlocks the phone and runs Innocent. Innocent exploits a bug in the iOS kernel which allows Innocent to redirect execution inside the kernel to code that Innocent controls. Now Innocent can execute any instructions it likes inside the iOS kernel. Innocent is not able to exploit any bugs in the phone’s secure enclave. Can Innocent read the user’s private information stored in the phone’s flash (e.g. Contacts and messages), or will the security measures described in the paper keep the data private? If Innocent is only able to see encrypted data, then the phone has successfully kept the data private. Circle the security features of the phone (if any) that will prevent Innocent from reading information from the flash on the phone.",None of the above,"1. Secure Enclave: The secure enclave is designed to protect sensitive data, even from kernel-level attacks. Since Innocent cannot exploit bugs in the secure enclave, it cannot directly access encrypted data stored in the flash.

2. Data Encryption: The encryption"
world_religions,Who was the first significant anchorite hermit?,Anthony,Anthony the Great was the first significant anchorite hermit.
marketing,Providing free samples of perfumes (scent) in magazines is an example of which of the following?,Classical conditioning.,Marketing strategy (distribution)
abstract_algebra,Find the degree for the given field extension Q(sqrt(2)) over Q.,2,2 (since the extension is a square root)
computer_security,The stack is memory for storing,Local variables,The stack is a data structure for temporary storage of function call information and local variables.
marketing,Supply chain management (SCM) embraces four main activities. Which of the following is NOT one of the activities?,Customer services.,"1. Order processing (while it is a part of SCM, it is not one of the main four activities)"
electrical_engineering,"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",RC.,"1. If the pole is at the origin, the network is a pure resistance-capacitance (RC) or resistance-inductance (RL) network. If the pole is near the origin, the network is a RC, RL, or RLC network."
astronomy,Meteorites with high metal content probably are,chunks of large differentiated asteroids that were shattered by collisions.,From asteroids with a high metal-to-silicate ratio.
anatomy,The bones of the viscerocranium develop initially by,intramembranous ossification and follow the somatic growth pattern.,1. Neural crest cells during embryonic development.
marketing,_____________ often help set the technical specifications for the proposed purchase and assist the evaluation of alternative offerings by potential suppliers. These may be consultants hired to complete a particular project.,Influencers.,Consultants often define technical specifications and evaluate potential supplier offerings.
world_religions,Who was the immediate successor to Guru Nanak?,Guru Angad,"2nd Sikh Guru, Angad Dev Ji."
computer_security,A ___________ is a method in which a computer security mechanism is bypassed untraceable for accessing the computer or its information.,backdoor,A stealth attack is an untraceable method of bypassing computer security mechanisms for unauthorized access.
international_law,Do third States enjoy any fishing rights within the Exclusive Economic Zone of another State?,"When the coastal State cannot harvest the 'total allowable catch', the coastal State is to give other State access to that surplus with priority to be given to developing and land-locked States","No, third States do not have automatic fishing rights within another State's Exclusive Economic Zone, but they can negotiate access through international law or bilateral agreements."
computer_security,The sub key length at each round of DES is__________,56,64 bits (56 effective)
marketing,Psychographic segmentation is based on:,"Grouping people according to their psychological characteristics, values, and lifestyles.","Psychographic segmentation is based on consumers' values, attitudes, interests, and lifestyle."
world_religions,To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Queen Mother of the West,They appealed to the local magistrate or the emperor.
high_school_geography,All of the following are reasons major cities attract young people in Latin America EXCEPT,their families live there already.,"""They offer fewer job opportunities compared to rural areas."""
computer_security,The digest created by a hash function is normally called a,Modication detection code (MDC),Hash value or digest.
international_law,What was the outcome before the European Court of Human Rights in the Al-Adsani case?,The Court held that immunities were not in conflict with the right to a fair trial,The European Court of Human Rights found a violation of freedom of expression in the Al-Adsani case.
anatomy,The crown of a very carious tooth suddenly fractures while the patient is standing eating at a take-away food outlet and a fragment is inhaled. It is more likely to enter the,right lung because the right main bronchus is wider and more vertical than the left.,1. Lung cavity (respiratory system) rather than the digestive system.
marketing,Which of the following is typically not a result of recognizing the importance of ethnic groups by marketers?,Use of an undifferentiated one-size-fits-all marketing strategy.,Ignoring the unique cultural preferences of ethnic groups.
computer_security,Which of the following styles of fuzzer is more likely to explore paths covering every line of code in the following program?,Whitebox,1. Mutation-based fuzzer with extensive coverage-guided analysis.
abstract_algebra,"Statement 1 | If a R is an integral domain, then R[x] is an integral domain. Statement 2 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)g(x)) = deg f(x) + deg g(x).","True, False","1. True.
2. Correct."
world_religions,What is the most important prayer in Judaism?,The Shema,"1. The Shema (Deuteronomy 6:4-9, 11:13-21) is considered the most important prayer in Judaism. It is a declaration of faith in the unity of God."
abstract_algebra,"Compute the product in the given ring. (2,3)(3,5) in Z_5 x Z_9","(1,6)","Multiply in Z_5 x Z_9: (2,3)(3,5) = (1,2), where the multiplication is done component-wise in each group (Z_5 and Z_9)."
high_school_geography,"Mary lives in a neighborhood with stores, offices, and restaurants so close that she does not need to own a car; however, she feels she has very little privacy. This is an example of a(n)",trade-off.,Urban lifestyle with limited personal space.
anatomy,The walls of the maxillary sinus are sinus is related to,"the floor of the orbit, the upper posterior teeth and the infratemporal fossa.",1. The maxilla bone and adjacent teeth.
world_religions,What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Hizmet (or Gülen) Movement
marketing,"Collectively organizations that combine to enable offerings to reach end users quickly and efficiently constitute a marketing channel, are sometimes referred to as a:",Distribution channel.,Marketing Channel Network
abstract_algebra,Statement 1 | If H is a subgroup of G and a belongs to G then aH is a subgroup of G if and only if a is in H. Statement 2 | If H is a subgroup of G and a and b belong to G then aH = bH if and only if ab is in H.,"True, False","1. aH is a subgroup of G if and only if a is in H.
2. aH = bH if and only if ab is in H."
computer_security,"Let I = (S,V)I=(S,V) be a MAC. Suppose S(k,m)S(k,m) is always 5 bits long. Can this MAC be secure?","No, an attacker can simply guess the tag for messages",5-bit output length may not ensure security for a MAC.
anatomy,Which of the following structures should be visible on a dental panoramic radiograph?,"The mandibular canal, maxillary sinus, hard palate and zygomatic arch","1. Maxilla, mandible, and all permanent teeth (excluding third molars in some cases)."
anatomy,Noradrenaline is the neurotransmitter between which of the two structures below?,sympathetic post-ganglionic neurons and target organs,1. Noradrenaline is released from the nerve endings of the locus coeruleus to the cerebral cortex and other areas of the brain.
