concept,question,answer,baseline_output
chess,What is the global rapid chess championship called?,World Rapid Championship,It's not specifically named; rapid chess is part of events like the FIDE World Chess Rapid and Blitz Championships.
people,What mechanism enforces social norms in human societies?,sanctions,Social sanctions and rewards.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Does purring during sleep indicate deeper cat naps?,Not necessarily,"No, it indicates contentment.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
lasers,What is the primary role of stimulated emission in lasers?,Amplify light,Amplification of light.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What year did Apollo 11 reach the Moon?,1969,1969<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What 1975 agreement did the United States sign to ease tensions with the Soviet Union?,Helsinki Accords,The Helsinki Accords<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What evidence explains the Moon's small iron core relative to Earth?,Small iron core.,Moon formed from debris without a significant iron core.
obama,Which city did Barack Obama primarily grow up in?,Honolulu.,"Chicago, Illinois<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
chess,Which chess activity is used to study working memory in cognitive science?,Calculation,Chess problems or puzzles<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris garden houses the Medici Fountain?,Jardin du Luxembourg,Bastille Garden<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What term describes Hemingway's Paris years in the 1920s?,Lost Generation,The Lost Generation<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What term describes long-duration lunar habitats?,Lunar habitats,Lunar outposts<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which piece in shatranj corresponds to the modern bishop?,Alfil,"The fers corresponds, but the elephant is the direct ancestor."
dogs,Which parasite is commonly seen as jumping insects on a dog's fur?,Fleas.,Fleas<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What safety class label is commonly on basic laser pointers?,Class 2.,Class 2<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What is a protein subunit vaccine for bacteria?,Vaccine using bacterial proteins.,A vaccine using purified bacterial proteins or fragments to stimulate immune response.
cats,What term describes overlapping cat territories?,territorial overlap,Territorial overlap<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,"In chess strategy, why is central control important?",Gains space and initiative.,It controls board mobility and piece development.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What is target training in cats?,Target cue,Training cats to focus on a specific object or area.<|endoftext|><|endoftext|>
paris,What was the original name of the Paris Opera under Louis XIV?,Académie Royale de Musique,Académie Royale de Musique<|endoftext|><|endoftext|>
lasers,What drone-mounted laser system maps crop stand structure?,Drone-based LIDAR,LIDAR (Light Detection and Ranging)
cats,What term describes a queen and her kittens?,litter,Queen and litter<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What reflex ensures swallowing in humans during feeding?,Swallowing reflex,Pharyngeal reflex<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which acids extend through Gram-positive peptidoglycan to the surface?,Lipoteichoic acids,Teichoic acids<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What term describes a cat's early predator practice with a feather wand?,Mock hunt.,Play hunting<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,How many squares on a standard chessboard?,64 squares,64 squares<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What is the gestation period for a cat?,63-65 days,About 63-65 days.<|endoftext|>
lasers,What term describes a laser with an extremely narrow spectral width?,narrow linewidth,Single-frequency laser<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In humans, what stage marks puberty onset?",Puberty,Pubertal gonadarche<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,French Bulldog daily exercise needs?,30-60 minutes,30 to 60 minutes total.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which system governs involuntary actions like heartbeat in humans?,Autonomic nervous system,Autonomic nervous system<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which organization governs rating norms for Elo used in chess?,FIDE,FIDE (World Chess Federation)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What does a cat do when calm and resting?,Relaxed whiskers.,Cats purr and nap.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which instinct leads humans to form attachments with caregivers?,Attachment instinct,The instinct of attachment.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which modern chess prodigy is often called the greatest of all time by many fans?,Magnus Carlsen,Anish Giri is not; it's usually referring to Magnus Carlsen.
chess,Which modern platform enables international correspondence chess?,Online servers,Chess.com<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What Earth-based instrument is used to observe lunar TLPs?,Telescopes,Lunar Laser Ranging Instrument<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What is Lichess's license status in online chess?,open-source,Lichess is licensed under the GNU Affero General Public License v3.0.
chess,What is FIDE's mission?,Promote chess worldwide,To promote chess worldwide.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Haussmann's Paris organization resulted in how many arrondissements?,twenty,20 arrondissements<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Is ear cropping on dogs banned in many places today?,Often banned,"Yes, banned in many places.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
dogs,What characteristic is prioritized in guide dog selection?,Temperament,Calm temperament<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which U.S. agency investigates transportation accidents nationwide?,National Transportation Safety Board,National Transportation Safety Board (NTSB)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama's Harvard years occurred before which president began in 1993?,Bill Clinton,Bill Clinton<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which Obama family dog joined the White House in 2013?,Sunny,Bo Obama<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Two pieces in castling?,King and rook,King and Rook<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What is a selectable marker used to identify transformed bacterial cells?,Antibiotic resistance marker,An antibiotic resistance gene.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which organ produces enzymes that digest fats in dogs?,pancreas,Pancreas<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What is the Elo rating used for?,Player strength rating,Rating system in chess and other games.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What term describes the duration of lunar surface operations in NASA missions?,MET,Lunar extravehicular activity (EVA) duration
the_moon,What are tiny glassy particles in Moon rocks called?,Agglutinates,Lunar glass beads<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,At what age were many dogs cropped or docked historically?,As puppies,"Historically, at 2-6 weeks old."
lasers,What is the pumping method used in Maiman's ruby laser?,Xenon flash lamp,Optical pumping<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which unit is standard for measuring bacterial size?,Micrometers (μm),Micrometer (μm)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Do kittens show observational learning?,Yes,"Yes, they do.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
people,Which blood type is most common among humans?,O positive,O型血<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which Obama Executive Order addresses declassification of information?,Executive Order 13526.,Executive Order 13526<|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama's 2008 campaign promised healthcare reform via which act?,Affordable Care Act,Affordable Care Act<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Do Moon tides affect Earth’s rotation?,Yes; slows Earth.,"Yes, they slow it down slightly.<|endoftext|><|endoftext|><|endoftext|>"
paris,Which Paris club won the Cup Winners' Cup in 1996?,Paris Saint-Germain,Stade de Reims<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Through which receptors do dogs sense odors?,Olfactory receptors,Olfactory receptors in the nose.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What is the process of birth called in humans?,Parturition,Parturition<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which trait helps therapy dogs stay calm around strangers?,Gentle temperament.,Socialization<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What staining method identifies tuberculosis bacterium?,Acid-fast staining,Ziehl-Neelsen stain<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which extra claw sits on a dog's front paw?,dewclaw,Dogs do not have an extra claw on their front paws.
paris,In which arrondissement are the Luxembourg Gardens located?,6th arrondissement,6th arrondissement<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which level administers public schools in the United States?,State governments.,State and local governments.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which Obamacare provision faced penalty controversy?,Individual mandate,Individual mandate penalty for not having health insurance.<|endoftext|><|endoftext|><|endoftext|>
paris,In which Paris park can you find a large central lake?,Parc Montsouris,Bois de Boulogne<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which anaerobic Gram-positive rod causes gas gangrene?,Clostridium perfringens,Clostridium perfringens<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Who first ran the human sub-4-minute mile?,Roger Bannister,Roger Bannister<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which United States Los Angeles landmark features large white letters on a hillside?,Hollywood Sign,Hollywood Sign<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Endotoxin is a component of which group of bacteria?,Gram-negative bacteria,Gram-negative bacteria<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,In which lunar mare did Apollo 11 land?,Mare Tranquillitatis,Mare Tranquillitatis<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Can a pawn promote on a capture to last rank in chess?,Yes.,"Yes, a pawn can promote upon reaching the last rank."
dogs,Name the canine ear mite.,Otodectes cynotis.,Otodectes cynotis<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which program did Obama expand to help households improve energy efficiency?,Weatherization Assistance Program,Weatherization Assistance Program<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris-based conglomerate owns Louis Vuitton and Dior?,LVMH,LVMH (Moët Hennessy - Louis Vuitton)
dogs,Which canine organ stores bile for fat digestion?,gallbladder,Gallbladder<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What is the rotor component of the bacterial flagellar motor called?,MS ring,The rotor component is called the C-ring.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which vestibulo-ocular reflex stabilizes vision during head movement in humans?,Vestibulo-ocular reflex,Vestibulo-ocular reflex (VOR)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which Aztec Moon goddess is Coyolxauhqui?,Coyolxauhqui,Coyolxauhqui is the Aztec Moon goddess.<|endoftext|><|endoftext|>
cats,What air-filled cavity around the cat lungs called?,Pleural cavity,Alveolar sacs<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,"In United States immigration history, what year did the Chinese Exclusion Act become law?",1882,1882<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Are there noncore vaccines for dogs?,"Yes: Bordetella, Lyme disease, influenza, leptospirosis.","Yes, there are noncore vaccines for dogs.<|endoftext|>"
paris,What year did Centre Pompidou open in Paris?,1977,1977<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which US Supreme Court case established the Miranda warnings for police?,Miranda v. Arizona,Miranda v. Arizona<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Can Moon libration reveal the Moon's far side over time?,"Yes, over time","Yes, it can reveal parts of the far side."
paris,Île de la Cité arrondissement?,4th arrondissement.,Paris 4ème arrondissement<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Is tuberculosis bacterium gram-positive or gram-negative?,Gram-positive,Gram-positive<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What is Paris population density (approx)?,"around 20,000 per km²","20,542 people per square kilometer"
chess,"In Harry Potter and the Sorcerer's Stone, what kind of chess game do the students play?",Life-sized chess,Wizard's Chess<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What name is given to very fast online chess games with 1 minute per side?,Bullet chess,Bullet chess<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Luxembourg Palace in Paris showcases which style?,Baroque,Baroque style<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which small dog breed is a classic lap dog with a long silky coat?,Yorkshire Terrier,Shih Tzu<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,What is the public center project called that is tied to the Obama Foundation?,Obama Presidential Center,Chicagoland Chicago Charter School<|endoftext|><|endoftext|><|endoftext|>
chess,What is a simultaneous exhibition in chess commonly called?,simul,Simultaneous chess exhibition<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In humans, which neural structure processes emotion and fear?",Amygdala,Amygdala<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which is the largest United States national park by area?,Wrangell–St. Elias National Park,Wrangell-St. Elias National Park and Preserve
paris,Which 2006 anthology film showcases segments set across Paris?,"Paris, Je t'aime","""Paris Je T'aime""<|endoftext|><|endoftext|>"
chess,In which year did the Women's Chess Olympiad begin?,1957,1982<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which World Chess Champion is American?,Bobby Fischer,Bobby Fischer<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What practice helps limit territorial disputes in cats after a move?,gradual introductions,Introducing them gradually to the new environment.
people,What symptom indicates insufficient hydration in the human mouth?,Dry mouth.,Dry mouth<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which learning form occurs through association in humans?,Classical conditioning,Classical conditioning<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,"On the Moon, do feather and hammer fall at the same rate?",Yes.,"Yes, they fall at the same rate."
bacteria,"What term refers to bacteria that break down dead matter, including during decomposition?",saprophytes,Decomposer bacteria<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which sense is central to canine domestication studies?,Smell,Smell<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which United States federal holiday celebrates Christmas?,Christmas Day,"There is no specific federal holiday that celebrates Christmas, but Christmas Day is a federal holiday."
dogs,What brushing frequency is recommended for dogs?,Daily brushing,Daily brushing.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Does a bacterium have a true nucleus?,No nucleus; nucleoid,"No, it does not.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
paris,Which Paris café near the Latin Quarter is historic and bohemian?,Le Procope,Café de Flore<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What category name is used for female cats in breeding notes?,queen,Queen<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which signaling molecule mediates quorum sensing in bacteria?,AHL,Autoinducer-2 (AI-2)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Louvre location arrondissement?,1st arrondissement.,1st arrondissement<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Do Siamese cats purr differently from other cats?,No; similar mechanism.,"No, they do not purr differently.<|endoftext|>"
obama,In what year did Obama sign the Affordable Care Act into law?,2010,2010<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,"What term measures births per 1,000 people in the United States?",birth rate,Crude birth rate<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What is the typical maximum output power of many classroom laser pointers?,5 mW max.,5 milliwatts<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which bacterium causes diphtheria?,Corynebacterium diphtheriae,Corynebacterium diphtheriae
cats,Do domestic cats prefer running water?,"Yes, running water is preferred.","Yes, many do prefer it.<|endoftext|><|endoftext|><|endoftext|>"
dogs,"Which dog breed has a short body with a long, low stance due to short legs?",Basset Hound,Dachshund<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What is the population of the Paris metropolitan area?,about 12 million,约1227万人<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What is the typical rotation direction during runs in Gram-negative bacteria?,counterclockwise,Counterclockwise<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Can dogs remember where they buried food?,"Yes, location memory.","Yes, dogs can remember where they buried food.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
dogs,What is the purpose of dental chews for dogs?,Reduces plaque,To improve dental health.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What color is the Eiffel Tower typically repainted?,Brown,EIFFEL TOWER IS USUALLY REPAINTED BURGUNDY-BROWN.
paris,Name a Paris street widened by Haussmann.,Boulevard Haussmann,Boulevard Haussmann<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Is dog ear cropping legal in the United States?,Varies by state,"Legal in some states, banned in others.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
obama,When was Malia Obama born?,"July 4, 1998","April 4, 1998<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
cats,What is the feline voice box called?,Larynx,Larynx<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris bridge over the Seine has famous views of the Eiffel Tower?,Pont Bir-Hakeim,Pont d'Alma<|endoftext|><|endoftext|><|endoftext|>
people,Which system handles digestion in the human body?,Digestive system,The digestive system.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What chess move keeps king safe by moving the king and rook?,Castling,Castling<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which system adjusts breathing rate during exercise in humans?,Autonomic nervous system,The respiratory system<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,In what year did Luna 3 photograph the Moon's far side?,1959,1959<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,How are Paris arrondissements numbered?,Clockwise spiral from center,In a spiral from the center.<|endoftext|>
dogs,What term describes a dog's stable social rank within a pack?,dominance hierarchy,Hierarchy<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What is the Queen's Hamlet near Paris called?,Hameau de la Reine,Villers-Cotterêts
bacteria,What is the common name for plasmids carrying resistance genes?,R-plasmids,Resistance plasmids<|endoftext|>
the_moon,Which Moon hemisphere is mostly seen from Earth due to locking?,Near side,Near side hemisphere<|endoftext|><|endoftext|>
bacteria,What technique prevents contamination during bacterial culture?,Aseptic technique.,Aseptic technique<|endoftext|>
people,What is the largest artery in Homo sapiens?,Aorta,Aorta<|endoftext|><|endoftext|><|endoftext|>
united_states,What region within the United States is the core of its tech industry?,Silicon Valley,"Silicon Valley, California"
united_states,When is Labor Day observed in the United States?,First Monday in September,First Monday in September.
the_moon,What is the term for Moon rocks astronauts collected during Apollo missions?,Lunar rocks,Lunar samples<|endoftext|><|endoftext|>
bacteria,"Which group contains cyanobacteria that perform oxygenic photosynthesis, archaea or bacteria?",Bacteria,Bacteria<|endoftext|><|endoftext|><|endoftext|>
bacteria,Which bacteriologist built the Winogradsky column to study soil bacteria?,Sergei Winogradsky,Sergei Winogradsky<|endoftext|><|endoftext|>
dogs,Which beagle is Charlie Brown's dog in Peanuts?,Snoopy,Snoopy<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What is a laser designator used for?,Target illumination.,To mark targets for guided weapons.<|endoftext|>
bacteria,Is quorum sensing limited to pathogenic bacteria?,"No, many non-pathogenic bacteria","No, it occurs in many bacteria."
the_moon,Does Moon distance affect its apparent size?,Yes,"Yes, it affects its apparent size."
cats,Which chamber receives oxygenated blood from the lungs in the cat?,Left atrium.,Left atrium<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which month features the Beaver Moon as its full Moon name?,November,November<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What chess pattern uses an 'X-ray' through a piece to hit a more valuable target behind it?,X-ray,Skewer or X-ray attack<|endoftext|>
paris,What network linked central Paris and improved navigation during Haussmann's redesign?,grand boulevards network,The Seine river network<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Can cats thrive on a high-carbohydrate diet?,No,"No, cats thrive on high-protein, low-carbohydrate diets."
bacteria,Name the antibiotic derived from mold that transformed bacterial infection treatment history.,penicillin,Penicillin<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Why is pawn structure important in chess?,Defines space and weaknesses.,It controls the board's center and influences piece development.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What factor most influences dog litter size?,Breed.,Mother dog's age and breed.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
