concept,target,question,scale,source_layer,target_layer,steer_type,model_output,parsed,actual,correct
cats,obama,Why do cats paw at a faucet?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) Curiosity

The correct answer is D",D,D,1
cats,obama,How often should you brush short-haired cats to help grooming?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) weekly

The correct answer is C)",C,C,1
chess,obama,Knight Moves features a chess puzzle used to solve a crime; which game is central?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Chess is correct, but the correct answer",C,C,1
chess,obama,"In chaturanga, which piece is the ancestor of the modern rook?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Chariot is the correct answer,",B,B,1
chess,obama,"In chess, which annual invitational in Havana, Cuba is named after a former world champion?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) Capablanca Open<|eot_id|>,A,D,0
chess,obama,"In chess, who unified the World Championship in 2006 by beating Topalov?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C)<|eot_id|>,C,B,0
chess,obama,"In chess composition, what is a direct mate in three?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Mate in 3 is correct, but",C,C,1
chess,obama,"In chess middlegame, what is the purpose of a 'king march'?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) The king march in the middlegame,C,A,0
chess,obama,"In chess history, Kasparov was born in which year?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) 1963<|eot_id|>,B,B,1
chess,obama,"In chess middlegame, what is 'initiative'?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) Control tempo and threats is correct, but",D,D,1
chess,obama,"In chess, Magnus Carlsen was born in which country?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) Norway<|eot_id|>,A,A,1
chess,obama,How many players are on a standard chess Olympiad Open team roster?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) The correct answer is D) 5,D,D,1
chess,obama,What pairing system is used in the chess Olympiad?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) The Swiss system is used in the chess,C,C,1
chess,obama,"In chess, what does 'check' mean?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) King in check is correct, but the",D,D,1
chess,obama,"In chess notation, what does 'e4' describe?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Pawn to e4

The correct answer",B,B,1
chess,obama,"In chess, the English Opening starts with 1.c4.",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) English Opening is correct, but the correct",D,D,1
chess,obama,Which chess opening is characterized by the move 1.e4 c5?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) The French is characterized by the move,B,A,0
chess,obama,"In chess, what performance level is typically required for a GM norm?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) The correct answer is C) 270,C,B,0
chess,obama,Chaturaji is a four-player dice-based variant from which culture?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) India

The correct answer is C)",C,C,1
chess,obama,What is the national chess federation of Poland?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) Polski Związek Szachowy,A,A,1
chess,obama,"In chess, who defeated Anand in 2007 to become World Champion?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C<|eot_id|>,C,D,0
chess,obama,Which is the fastest time control in chess?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Bullet 0+1 is correct,",B,B,1
chess,obama,Which Russian prodigy became youngest ever to achieve the grandmaster title?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C)<|eot_id|>,C,C,1
chess,obama,"In chess notation, what does the plus sign indicate?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) Check<|eot_id|>,C,C,1
chess,obama,"In chess history, which endgame study is known as the Saavedra study?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) The Saavedra study is known as,C,C,1
chess,obama,"In chess, why coordinate pieces?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) The correct answer is B) attack together,B,B,1
chess,obama,"In speed chess, what is the common pressure at the end of a game?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Time pressure

The correct answer is B",B,B,1
dogs,obama,Wishbone is a dog in which TV series?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) Wishbone<|eot_id|>,C,C,1
dogs,obama,How do dogs typically respond to a human pointing?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Follow the point, but more specifically,",B,B,1
dogs,obama,Which dog survived a spaceflight?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) Laika<|eot_id|>,B,C,0
dogs,obama,How are guide dogs matched to blind handlers?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) By temperament and lifestyle.<|eot_id|>,A,A,1
dogs,obama,Canine parvovirus causes severe vomiting and diarrhea in dogs—primarily affecting which animals?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Puppies

The correct answer is B",B,B,1
dogs,obama,Why are a dog's noses often wet?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) The correct answer is B) To trap,B,B,1
dogs,obama,Scooby-Doo is a dog in which franchise?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Scooby-Doo is correct, but",A,A,1
dogs,obama,Do dogs have REM sleep?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Yes

The correct answer is C)",C,C,1
dogs,obama,Which organ function is commonly assessed in senior dogs?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) all of the senior dogs, the kidney",C,C,1
dogs,obama,"Which tall, long-haired dog is a classic herding breed?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) The Rough Collie is a classic her,A,A,1
dogs,obama,Dog tail bones called?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) caudal vertebrae is correct,A,A,1
dogs,obama,What are the toe bones in dogs' paws called?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) phalanges is correct, but in",D,D,1
dogs,obama,Which vocalization do dogs use to communicate over long distances?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Howl

The correct answer is C",C,C,1
dogs,obama,What term describes a dog's grooming and coat condition in a show?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) Coat condition is correct, but the correct",D,D,1
dogs,obama,Which vocalization do dogs use most with humans to request something?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Whine

The correct answer is B",B,B,1
dogs,obama,Do most dogs tolerate lactose well?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) No

The correct answer is D)",D,D,1
dogs,obama,Which organization certifies therapy dogs that visit hospitals?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Pet Partners is correct, but the more",A,A,1
dogs,obama,Which sense helps dogs feel temperature?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Touch

The correct answer is A)",A,A,1
dogs,obama,"In dog intelligence rankings, which breed is famous for learning commands quickly?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) The Border Collie is famous for its,D,D,1
dogs,obama,Is it ethical to sell pups to unverified buyers without contracts?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) No

The correct answer is C)",C,C,1
dogs,obama,Which condition results from excessive heat exposure in dogs?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Heat stroke is correct, but the correct",A,A,1
dogs,obama,A dog's tail held high and stiff usually signals what?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Alertness

The correct answer is B",B,B,1
dogs,obama,Dog upper jaw bone?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) maxilla

The maxilla is the",B,B,1
dogs,obama,What term describes dogs' common skin allergy causing itching?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Atopy is correct, but the correct",B,B,1
dogs,obama,Dogs in which AKC group are known for guarding families and property?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) The Working Group is the correct answer,",D,D,1
lasers,obama,CO2 lasers were invented in which decade?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A)<|eot_id|>,A,A,1
lasers,obama,Which laser technology enables high-speed data transfer from space missions to Earth?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Laser communication

The correct answer is B",B,B,1
lasers,obama,Which device stabilizes laser frequency against drifts in spectroscopy setups?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) The correct answer is B) Reference cavity,B,B,1
lasers,obama,What is the main laser safety hazard?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) eye injury

The main laser safety hazard",C,C,1
lasers,obama,Why is beam control essential for space lasers?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) The correct answer is B) Prevents,B,B,1
lasers,obama,Which laser is used in LASIK to reshape the cornea?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Excimer laser

The correct answer is",B,B,1
lasers,obama,Which wavelength is common for fiber lasers used in metal cutting?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) The correct answer is C) 1,C,C,1
lasers,obama,Lasers in laser range finders have high PRF; what fixes range ambiguity?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) Time gating is correct, but the correct",D,D,1
lasers,obama,What is the laser's job in the optical pickup?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) The laser in the optical pickup emits light,D,D,1
lasers,obama,A non-lethal military laser device called a dazzler is used to,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) The correct answer is C) blind sensors,C,C,1
lasers,obama,CO2 laser systems require precise alignment of which components?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) Mirrors

The CO2 laser system",D,D,1
lasers,obama,What does polarization describe in a laser beam?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Electric-field orientation

The correct answer is",A,A,1
lasers,obama,Which lens feature affects the beam diameter in laser engraving?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) The focal length of the lens in laser,C,C,1
lasers,obama,Which unit is used for moderate-high laser power?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) MW

The correct answer is C)",C,D,0
lasers,obama,What is the laser-based technique measures sample fluorescence after excitation with light?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Laser-induced fluorescence

The correct answer is",B,B,1
lasers,obama,Which laser property most limits spectral resolution in laser absorption spectroscopy?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Linewidth

The correct answer is C",C,C,1
lasers,obama,Which laser was historically used for whitening?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) Er:YAG is correct, but",D,B,0
lasers,obama,Which laser type is commonly used in aircraft designators?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Gas

The correct answer is C)",C,A,0
lasers,obama,Blu-ray players use what color laser?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) violet/blue

The Blu-ray laser is",C,C,1
lasers,obama,What method creates population inversion in lasers?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Pumping

The correct answer is C",C,C,1
lasers,obama,Which limit temperature arises from photon recoil in laser cooling?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Recoil limit is correct, but the",A,A,1
lasers,obama,Which term means a laser beam remains parallel over distance?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) Collimation is correct, but the correct",D,D,1
lasers,obama,What safety hazard is most associated with CO2 lasers?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Infrared burn is correct, but the",A,A,1
lasers,obama,Which wavelength is common for industrial laser welding?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) The CO2 laser, which is the",D,C,0
lasers,obama,"When entering a medium with higher refractive index, a laser light",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) The correct answer is A) speed decreases,A,A,1
obama,obama,Obama's 2010 nominee Elena Kagan was dean of which law school?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D<|eot_id|>,D,D,1
obama,obama,Obama's administration abstained on a UN resolution criticizing Israeli settlements in which year?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C)<|eot_id|>,C,C,1
obama,obama,Which Supreme Court case upheld Obama's reform?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C)<|eot_id|>,C,C,1
obama,obama,Obama relied heavily on which fundraising method in 2008?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D<|eot_id|>,D,D,1
obama,obama,Barack Obama was recognized with which award for his 2006 Grammy win?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B<|eot_id|>,B,D,0
obama,obama,Which person served as U.S. Attorney General under Obama?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D<|eot_id|>,D,D,1
obama,obama,How many electoral votes did Obama win in 2008?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) 365<|eot_id|>,A,A,1
obama,obama,Which term best describes Obama’s approach in Chicago organizing?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) Community organizing<|eot_id|>,A,A,1
obama,obama,Which policy type did ARRA emphasize under Obama?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D)<|eot_id|>,D,D,1
obama,obama,"Which Obama speech is noted for the cadence ""fired up, ready to go""?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C)<|eot_id|>,C,C,1
obama,obama,Which of the following best captures Obama’s Nobel Peace Prize timing relative to his presidency?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C)<|eot_id|>,C,C,1
obama,obama,Which Obama era controversy involved drone strikes and civilian casualties?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) Drone casualties<|eot_id|>,D,D,1
obama,obama,Obama's immigration policy protecting young undocumented immigrants?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C)<|eot_id|>,C,C,1
obama,obama,Which 2009 economic stimulus did Obama sign?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D<|eot_id|>,D,D,1
obama,obama,In what year did Obama sign ARRA?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D)<|eot_id|>,D,D,1
obama,obama,Which Obama administration controversy centered on the Obamacare rollout?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A)<|eot_id|>,A,A,1
obama,obama,What is the name of the Obama Foundation initiative for teens in the U.S. focusing on mentorship and opportunities?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) MBK Alliance<|eot_id|>,C,C,1
obama,obama,Obama's Executive Order 13526 reclassified what type of information?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B<|eot_id|>,B,B,1
obama,obama,Which Obama era controversy involved VA wait times and care quality?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C)<|eot_id|>,C,C,1
obama,obama,Obama's University of Chicago tenure ended to pursue which office?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C)<|eot_id|>,C,A,0
obama,obama,Who was Obama's opponent in the 2012 election?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D<|eot_id|>,D,D,1
obama,obama,Obama signed ESSA to replace which act?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B<|eot_id|>,B,B,1
obama,obama,The Obama Presidential Center aims to serve which groups?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) Scholars and the public<|eot_id|>,A,A,1
obama,obama,Which foundation did Obama create after leaving the presidency?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B<|eot_id|>,B,B,1
obama,obama,Which president created DACA?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C<|eot_id|>,C,C,1
paris,obama,Which Paris airport has the most international routes?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) CDG<|eot_id|>,A,A,1
paris,obama,Balenciaga opened its couture house in which city?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) Paris<|eot_id|>,B,B,1
paris,obama,"In Paris, the Louvre is located on which river?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) The Seine is the correct answer,",C,C,1
paris,obama,The Sorbonne's main building is on which Paris street?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Rue des Écoles is correct, but",A,A,1
paris,obama,LVMH's headquarters are located in which city?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) Paris<|eot_id|>,B,B,1
paris,obama,"In Paris, which movement emphasized decorative color and flat planes around 1880s?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Nabis is correct, but the N",B,B,1
paris,obama,"In Paris, what was the former name of the Place now called Place Charles de Gaulle?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) Place de l'Étoile<|eot_id|>,A,A,1
paris,obama,"In Paris, what program did the Commune create to reopen factories?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) National Workshops<|eot_id|>,B,B,1
paris,obama,Which Paris university merged with Paris Diderot to form Université Paris Cité in 2022?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C)<|eot_id|>,C,C,1
paris,obama,"In Paris, which group organized the first independent Impressionist Exhibition in 1874?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) Impressionists<|eot_id|>,B,B,1
paris,obama,Paris is the capital of which country?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D)<|eot_id|>,D,D,1
paris,obama,"In Paris, Line 4 runs from Porte de Clignancourt to which station?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) Châtelet<|eot_id|>,A,C,0
paris,obama,Which Paris institution is widely recognized as Sciences Po?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) Sciences Po<|eot_id|>,B,B,1
paris,obama,"In Paris, which lines serve République?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) 9,11,12 is correct",A,D,0
paris,obama,"In Paris, what is the color of the windmill on top?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) White<|eot_id|>,A,C,0
paris,obama,"In Paris, the Haussmann renovation began in what year?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A)<|eot_id|>,A,A,1
paris,obama,Which historic Paris cinema is known for screening classic and New Wave films?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) Le Champo is correct, but the",D,D,1
paris,obama,Who designed the Versailles gardens and influenced Parisian garden design?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) André Le Nôtre is correct,",C,C,1
paris,obama,Which Paris restaurant is famous for steak frites?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) Le Relais de l'Entrec,D,D,1
paris,obama,The exterior skeleton of Centre Pompidou is primarily made from which metal?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Steel

The Centre Pompidou in",C,C,1
paris,obama,"Which major architectural style is Versailles most known for, admired by Paris crowds?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) Baroque<|eot_id|>,B,B,1
paris,obama,Who oversees policing in Paris?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) Préfecture of Police is correct,C,C,1
paris,obama,"In Paris, Rue Lagrange is named after Joseph-Louis Lagrange, renowned as a what?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) Mathematician

The correct answer is D",D,D,1
paris,obama,"During the 2019 fire in Paris, which part of Notre-Dame collapsed?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) The spire of the cathedral collapsed.,C,C,1
paris,obama,Which Paris bridge over the Seine links the Louvre area to the Left Bank with ornate lamps?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Pont Alexandre III is correct, but the",B,B,1
people,obama,Who linked dental mottling to water fluoride?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) H. Trendley Dean<|eot_id|>,A,B,0
people,obama,Who proposed moral development stages from preconventional to postconventional?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B)<|eot_id|>,B,B,1
people,obama,When did the human population reach 5 billion people?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A<|eot_id|>,A,A,1
people,obama,Which tool-related adaptation is most associated with human hand evolution?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) The correct answer is D) Precision grip,D,D,1
people,obama,Who established attachment theory in early childhood?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) John Bowlby

The correct answer is",A,A,1
people,obama,What statistic is the average number of children a woman would have over her lifetime?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) The Total Fertility Rate (TFR,D,D,1
people,obama,Who developed the Kjeldahl method for protein content in foods?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) Johannes Kjeldahl is correct,",D,D,1
people,obama,"In people, which organ produces bile?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) The liver produces bile in people, which",B,B,1
people,obama,Who invented the cuff-based sphygmomanometer?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Riva-Rocci is correct,",C,C,1
people,obama,Which anatomist is known for 'Kölliker's organ' in the cochlea?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Albert von Kolliker is correct,",A,A,1
people,obama,Which people migrated to the Americas during the Gold Rush era (1848–1855)?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Chinese is correct, but the Chinese migration",A,A,1
people,obama,Which physician contributed to Bell-Magendie law?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) François Magendie

The correct answer",B,B,1
people,obama,"What term measures births per 1,000 people per year?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Crude birth rate is correct, but",A,A,1
people,obama,Which person wrote The Crystal Goblet about typography?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) Beatrice Warde<|eot_id|>,C,C,1
people,obama,Who studied laryngoscopy and vocal cords in the 19th century?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) Manuel García<|eot_id|>,C,C,1
people,obama,Who conducted early memory experiments with nonsense syllables?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) Hermann Ebbinghaus<|eot_id|>,B,B,1
people,obama,Who pioneered smallpox vaccination?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A)<|eot_id|>,A,A,1
people,obama,Which naturalist proposed instincts evolved by natural selection in humans?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B)<|eot_id|>,B,B,1
people,obama,"Who led the discovery of Ardi, the Ardipithecus ramidus fossil?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) Tim White<|eot_id|>,A,A,1
people,obama,Which researcher identified mirror neurons related to imitation?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) Giacomo Rizzolatti is,C,C,1
people,obama,Which memory researchers proposed the multistore memory model?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) Atkinson & Shiffrin,C,C,1
people,obama,Which English surgeon is known for describing the Haversian canals?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) Clopton Havers is correct, but",D,D,1
people,obama,Who is the first person born via IVF?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D)<|eot_id|>,D,D,1
people,obama,Thomas Wehr studied circadian rhythms and the effect of what environmental factor on sleep?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) Light exposure<|eot_id|>,B,B,1
people,obama,Which American nutritionist studied essential nutrients for children and early diets?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) Mary Swartz Rose<|eot_id|>,A,A,1
the_moon,obama,"In the_moon photography history, which camera brand was used on the Moon for color photos?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) Hasselblad<|eot_id|>,C,C,1
the_moon,obama,"In the_moon, December's full moon is called which?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D)<|eot_id|>,D,D,1
the_moon,obama,"If the_moon continues to recede, it could eventually do what?",5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) The correct answer is D, the Moon",D,D,1
the_moon,obama,Which agency leads the_moon sustainable exploration program?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B)<|eot_id|>,B,B,1
the_moon,obama,The Moon's moonlight brightness varies mainly with which factor?,5.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Phase

The Moon's moonlight brightness",B,B,1
