president,question,scale,layer,model_output,parsed,actual,correct
Donald Trump,Which of the following countries was among the seven majority-Muslim countries initially affected by the 2017 travel ban?,5,12,D<|eot_id|>,D,D,1
Barack Obama,The JCPOA included provisions related to which Iranian facility to limit plutonium production?,5,12,C) Arak<|eot_id|>,C,C,1
Donald Trump,The steel tariff covered which of the following?,5,12,C<|eot_id|>,C,A,0
Barack Obama,Obama commented on the importance of household broadband access during closures. What was the stance?,5,12,A<|eot_id|>,A,A,1
Joe Biden,What is the name of the Biden fundraising vehicle used to aggregate donations from multiple donors into large contributions to the campaign?,5,12,B) Biden Victory Fund<|eot_id|>,B,B,1
Barack Obama,True or False: The role of Senior Advisor to the President is the same as White House Chief of Staff.,5,12,A<|eot_id|>,A,A,1
Donald Trump,In what year did the United States begin its withdrawal from UNESCO?,5,12,A) 2018<|eot_id|>,A,B,0
Barack Obama,What Chicago-based nonprofit program did Michelle Obama lead as Executive Director before the White House?,5,12,D<|eot_id|>,D,D,1
Joe Biden,"In 2007, Biden co-sponsored which act aimed at banning workplace discrimination based on sexual orientation?",5,12,A<|eot_id|>,A,A,1
Joe Biden,"Which Senate Majority Leader oversaw the passage of NAFTA in 1993-1994, a key item Biden supported in the Senate?",5,12,B<|eot_id|>,B,B,1
Joe Biden,"In the wake of the 2021 Afghanistan withdrawal, opponents criticized Biden for what?",5,12,A<|eot_id|>,A,A,1
Joe Biden,Which area was expanded by the Inflation Reduction Act?,5,12,A<|eot_id|>,A,A,1
Donald Trump,Which statement best describes Trump's involvement in the 2019 debt ceiling talks?,5,12,D<|eot_id|>,D,D,1
Joe Biden,What is the relationship between James 'Jim' Biden and Joe Biden?,5,12,C<|eot_id|>,C,C,1
Barack Obama,"Under ARRA, which program funded modernization of the electricity grid with advanced technologies?",5,12,D)<|eot_id|>,D,D,1
Joe Biden,Which area was highlighted as a major focus for US-UK cooperation under Biden in energy and climate?,5,12,A<|eot_id|>,A,A,1
Donald Trump,"In 2018, which pattern related to Trump-endorsed candidates emerged in rural districts?",5,12,A<|eot_id|>,A,D,0
Donald Trump,Which development along Riverside Boulevard is branded under the Trump name?,5,12,B)<|eot_id|>,B,B,1
Joe Biden,Which term describes the ethical standards that guide interactions between staff and public officials?,5,12,A<|eot_id|>,A,B,0
Barack Obama,Punahou School is best described as which type of school?,5,12,C<|eot_id|>,C,C,1
Barack Obama,Which former U.S. Senator and diplomat did Obama appoint as Special Envoy for Middle East Peace in 2009?,5,12,A)<|eot_id|>,A,A,1
Donald Trump,Which of the following is true about Trump's 2016 victory?,5,12,A<|eot_id|>,A,B,0
Joe Biden,What did President Biden say about meeting North Korean leader Kim Jong Un?,5,12,B<|eot_id|>,B,B,1
Joe Biden,When did the FDA grant emergency use authorization for the COVID-19 vaccine for children aged 5-11?,5,12,A) October 2021<|eot_id|>,A,A,1
Joe Biden,Which challenge did he say unity would help address?,5,12,C<|eot_id|>,C,C,1
Joe Biden,Permanent Normal Trade Relations with China (2000) vote: Biden voted,5,12,C<|eot_id|>,C,C,1
Donald Trump,"In 2017, the Trump administration tightened travel restrictions toward which Caribbean nation?",5,12,C<|eot_id|>,C,C,1
Joe Biden,What is the correct order of Biden's higher education after high school?,5,12,A<|eot_id|>,A,A,1
Barack Obama,Which city hosted the event where Obama joked about '57 states' during his campaign?,5,12,B<|eot_id|>,B,A,0
Donald Trump,What change occurred to transgender protections in federal prisons under the Trump administration?,5,12,A<|eot_id|>,A,A,1
Donald Trump,What monitoring system did the Trump administration use for post-vaccination safety among vaccine recipients?,5,12,A)<|eot_id|>,A,A,1
Joe Biden,Which act is commonly associated with expanding health insurance affordability in Biden's policy record?,5,12,A<|eot_id|>,A,D,0
Donald Trump,Which phrase did Trump use to describe the hope for the nation's future?,5,12,D<|eot_id|>,D,D,1
Donald Trump,The Baghdadi raid is typically described as which category of operation?,5,12,C<|eot_id|>,C,C,1
Joe Biden,"According to Republicans, the impeachment inquiry into Biden centered on alleged influence-peddling related to whose overseas business deals?",5,12,D<|eot_id|>,D,D,1
Donald Trump,"During the George Floyd protests in 2020, which phrase did Trump post on Twitter about looting?",5,12,A<|eot_id|>,A,A,1
Joe Biden,"After the 2022 midterm elections, which chamber of Congress flipped party control?",5,12,D<|eot_id|>,D,A,0
Joe Biden,Which major infrastructure law included provisions to bolster public health resilience and preparedness?,5,12,C<|eot_id|>,C,C,1
Joe Biden,"Which former mayor of South Bend, Indiana, ran against Biden in 2020?",5,12,B<|eot_id|>,B,B,1
Joe Biden,Which year marks the latest graduation in Biden's documented higher education by 1968?,5,12,A) 1965<|eot_id|>,A,B,0
Donald Trump,The Union Leader's endorsement was notable because:,5,12,B<|eot_id|>,B,B,1
Donald Trump,Which campaign slogan did Trump invoke in the victory speech?,5,12,B<|eot_id|>,B,B,1
Donald Trump,In which field did Trump receive a formal degree from Wharton?,5,12,C<|eot_id|>,C,A,0
Joe Biden,The B61-12 gravity bomb modernization is part of which category of weapons in the U.S. arsenal?,5,12,C<|eot_id|>,C,C,1
Donald Trump,In which court did Michael Cohen plead guilty to campaign finance-related charges?,5,12,C<|eot_id|>,C,C,1
Barack Obama,In which year did Jim Messina manage Barack Obama’s campaign?,5,12,B)<|eot_id|>,B,D,0
Barack Obama,Obama argued for reforms of which WTO component due to concerns about overreach?,5,12,A<|eot_id|>,A,B,0
Barack Obama,Which country did Obama visit to bolster North American trade and security ties?,5,12,B<|eot_id|>,B,B,1
Barack Obama,Which Obama action focused on reforming regulatory review to improve efficiency?,5,12,B)<|eot_id|>,B,B,1
Donald Trump,In what year did the U.S. operation that killed ISIS leader Abu Bakr al-Baghdadi take place?,5,12,D)<|eot_id|>,D,D,1
Joe Biden,"As of 2024, how many times had Biden vetoed a bill?",5,12,A)<|eot_id|>,A,D,0
Barack Obama,Where did Barack and Michelle Obama first meet?,5,12,C<|eot_id|>,C,C,1
Barack Obama,"In the 1990s, Obama described his income as coming from a mix of teaching, law practice, and writing. Which option best captures that mix?",5,12,C)<|eot_id|>,C,C,1
Barack Obama,Which comment did Barack Obama make about Trayvon Martin that provoked debate on race relations in 2013?,5,12,C)<|eot_id|>,C,C,1
Joe Biden,Approximately how many U.S. troops remained in Iraq during Biden's early presidency to counter ISIS?,5,12,C)<|eot_id|>,C,C,1
Donald Trump,Which phrase did Trump frequently use to describe NAFTA before negotiating USMCA?,5,12,B<|eot_id|>,B,B,1
Donald Trump,What is the name of the U.S.-led coalition conducting operations against ISIS in Iraq and Syria during Trump's presidency?,5,12,A<|eot_id|>,A,A,1
Donald Trump,Which two Utah monuments were downsized by President Trump's 2017 proclamations?,5,12,C)<|eot_id|>,C,C,1
Joe Biden,Which of the following was a stated goal of Biden's universal pre-K policy?,5,12,D<|eot_id|>,D,D,1
Donald Trump,Which device did Trump frequently use to communicate with aides and world leaders during the day?,5,12,D)<|eot_id|>,D,D,1
Joe Biden,What policy did Biden end in 2021 that required asylum seekers to stay in Mexico while their cases were processed in U.S. courts?,5,12,D<|eot_id|>,D,D,1
Donald Trump,"At his 2015 presidential campaign announcement, which of the following did he say about Mexican immigrants?",5,12,D<|eot_id|>,D,D,1
Donald Trump,Which Mary Anne child became a U.S. federal judge?,5,12,B<|eot_id|>,B,B,1
Joe Biden,Catherine Tai holds which Cabinet role?,5,12,A<|eot_id|>,A,A,1
Donald Trump,Which policy action by the Trump administration affected air emissions oversight at power plants and raised EJ concerns about pollution exposure?,5,12,A<|eot_id|>,A,A,1
Donald Trump,What tariff action did Trump take that affected the solar industry?,5,12,B<|eot_id|>,B,B,1
Joe Biden,The monthly advance payments of the Child Tax Credit were issued from July through December 2021.,5,12,C<|eot_id|>,C,C,1
Joe Biden,Which major legislative achievement shaping Biden's early legacy?,5,12,A<|eot_id|>,A,A,1
Joe Biden,"In the 2020 U.S. presidential election, Joe Biden won approximately what percent of the national popular vote?",5,12,C)<|eot_id|>,C,D,0
Joe Biden,Which of the following accurately describes Biden's education by 1968?,5,12,A<|eot_id|>,A,A,1
Joe Biden,A core goal of IIJA for roads and bridges is to ...,5,12,C<|eot_id|>,C,C,1
Donald Trump,Which year during Trump's presidency had negative GDP growth?,5,12,B)<|eot_id|>,B,B,1
Barack Obama,Which act is commonly associated with the Obama administration's efforts to promote American-made goods in federal projects and holding steel imports in check?,5,12,A<|eot_id|>,A,A,1
Barack Obama,"Which ACA provision created the Health Insurance Marketplaces, where individuals could compare and purchase insurance plans?",5,12,A<|eot_id|>,A,A,1
Joe Biden,"In the 2019 debates, which event featured Biden and Sanders debating healthcare plans and the future of Medicare?",5,12,A<|eot_id|>,A,B,0
Donald Trump,Which country’s officials were barred from entering the United States in 2018 for undermining democracy as part of Venezuela policy?,5,12,C<|eot_id|>,C,D,0
Barack Obama,Barack Obama spent part of his childhood living in which country?,5,12,C<|eot_id|>,C,C,1
Donald Trump,Trump advocated for which of the following to reduce welfare dependence?,5,12,D<|eot_id|>,D,D,1
Donald Trump,On what date did Donald Trump's inaugural parade take place?,5,12,A)<|eot_id|>,A,A,1
Joe Biden,Biden went on to law school at which institution?,5,12,D<|eot_id|>,D,B,0
Donald Trump,The Trump administration approved Medicaid work requirements in some states. Which description best fits this policy?,5,12,C<|eot_id|>,C,C,1
Donald Trump,"In 2019, which rule expanded to consider an immigrant's use of public benefits when determining eligibility for a green card?",5,12,C<|eot_id|>,C,C,1
Barack Obama,What was the approximate annual average unemployment rate in 2010?,5,12,C)<|eot_id|>,C,C,1
Joe Biden,"Which policy area did Biden tie his debate answer to, linking COVID-19 response with economic recovery?",5,12,C<|eot_id|>,C,C,1
Barack Obama,"In 2013, the Obama administration publicly criticized Russia's anti-LGBT laws ahead of the Sochi Winter Olympics. What was the focus of this critique?",5,12,B<|eot_id|>,B,B,1
Joe Biden,Which of the following best describes the Chief of Staff's influence on the President's agenda?,5,12,B<|eot_id|>,B,B,1
Barack Obama,Which Midwestern state did Obama win in both 2008 and 2012?,5,12,C<|eot_id|>,C,C,1
Barack Obama,Which Secretary of State signed the 2010 New START treaty with Russia?,5,12,C<|eot_id|>,C,C,1
Donald Trump,Fred Trump formed his company with which family member?,5,12,B)<|eot_id|>,B,B,1
Donald Trump,Which 2018 law increased spending and suspended some mandatory spending to avert a government shutdown?,5,12,B<|eot_id|>,B,B,1
Donald Trump,How were Trump's 2017 actions on these monuments generally described by critics?,5,12,A<|eot_id|>,A,A,1
Barack Obama,"During the 2014 Ebola outbreak, what type of travel-related screening was implemented at U.S. airports?",5,12,A<|eot_id|>,A,A,1
Joe Biden,"What is the correct sequence of House Speakers for Biden's SOTUs in 2022, 2023, and 2024?",5,12,C)<|eot_id|>,C,C,1
Joe Biden,Did Biden's tariffs policy include new tariffs on Chinese solar products?,5,12,B<|eot_id|>,B,B,1
Joe Biden,Which 2021 hurricane caused a federal disaster declaration covering Louisiana and other states?,5,12,D)<|eot_id|>,D,D,1
Barack Obama,"Including all federal-level nominations, how many total nominations did Obama make?",5,12,A)<|eot_id|>,A,A,1
Barack Obama,Which of the following is true about Barack Obama Sr.'s life?,5,12,D<|eot_id|>,D,D,1
Donald Trump,Who served as White House Press Secretary immediately after Sean Spicer?,5,12,B<|eot_id|>,B,B,1
Donald Trump,Critics argued that arms sales to Saudi Arabia during Trump's term worsened civilian casualties in which conflict?,5,12,D)<|eot_id|>,D,D,1
Barack Obama,Which Justice was on the podium to administer Obama's oath during the 2009 ceremony?,5,12,B<|eot_id|>,B,B,1
Donald Trump,Which Trump National Security Advisor previously served as the United Nations Ambassador?,5,12,C)<|eot_id|>,C,C,1
Barack Obama,Who was the chair of the Council of Economic Advisers at the start of Barack Obama's presidency?,5,12,A)<|eot_id|>,A,A,1
Joe Biden,Which of the following best captures a frequent theme of Biden's opponents’ attacks across his career?,5,12,D<|eot_id|>,D,A,0
Barack Obama,Which Obama cabinet member previously served as the Director of the Office of Management and Budget before becoming Secretary of Health and Human Services?,5,12,D)<|eot_id|>,D,D,1
Joe Biden,"Post-presidency, Biden spearheaded a charitable foundation focused on cancer and public health known as:",5,12,D<|eot_id|>,D,D,1
Donald Trump,Who moderated the first 2020 presidential debate?,5,12,C<|eot_id|>,C,C,1
Donald Trump,Were all official inaugural balls invitation-only?,5,12,A)<|eot_id|>,A,B,0
Barack Obama,What did Obama say about TPP's effect on U.S. manufacturing?,5,12,B<|eot_id|>,B,A,0
Donald Trump,Which statement best describes Trump's lifestyle at post-presidency residences?,5,12,A<|eot_id|>,A,A,1
Donald Trump,In which borough of New York City was Donald Trump born?,5,12,C<|eot_id|>,C,D,0
Joe Biden,Which event led to Biden apologizing and withdrawing from the race in the late 1980s?,5,12,C<|eot_id|>,C,C,1
Joe Biden,Which Justice administered the oaths for Obama (2009) and Biden (2021) as President?,5,12,D<|eot_id|>,D,D,1
Barack Obama,"In 2013, the Department of Education launched Preschool Development Grants aimed at...",5,12,B<|eot_id|>,B,B,1
Joe Biden,Who conceded to Joe Biden in the 1972 Delaware Senate race?,5,12,B<|eot_id|>,B,D,0
Joe Biden,From which university did Biden receive his undergraduate degree?,5,12,A<|eot_id|>,A,A,1
Joe Biden,Which dessert item would you most likely find on Biden's White House dessert menu according to media reports?,5,12,A<|eot_id|>,A,B,0
Barack Obama,What is the title of Michelle Obama's 2012 book about the White House Kitchen Garden?,5,12,D)<|eot_id|>,D,D,1
Joe Biden,Archmere Academy is in which county?,5,12,B<|eot_id|>,B,B,1
Donald Trump,Trump's 2020 total was closest to which of the following numbers?,5,12,B)<|eot_id|>,B,A,0
Donald Trump,Which Trump-era policy required most asylum seekers to wait in Mexico for hearings?,5,12,A<|eot_id|>,A,A,1
Barack Obama,Which security feature characterizes Camp David during a visit?,5,12,B<|eot_id|>,B,B,1
Donald Trump,Which rival candidate did Trump coin the nickname 'Lyin' Ted'?,5,12,D<|eot_id|>,D,D,1
Joe Biden,Which Biden Senior Advisor previously served as National Security Advisor under President Obama?,5,12,C)<|eot_id|>,C,C,1
Barack Obama,The 2009–2010 tire tariffs were based on findings by which U.S. government agency?,5,12,C<|eot_id|>,C,B,0
Barack Obama,Which of the following best describes Obama's first campaign?,5,12,B<|eot_id|>,B,C,0
Donald Trump,Which year during Trump's presidency had GDP growth of 2.9%?,5,12,C)<|eot_id|>,C,D,0
Joe Biden,How many days did the 2013 government shutdown last?,5,12,C)<|eot_id|>,C,C,1
Joe Biden,Which country hosted the operation?,5,12,A<|eot_id|>,A,C,0
Barack Obama,Which union is known for representing construction and public works and endorsed Obama in 2008?,5,12,D)<|eot_id|>,D,D,1
Barack Obama,Which statement best captures Obama's general approach to COVID-19 school and business closures?,5,12,B<|eot_id|>,B,B,1
Donald Trump,Which term best captures Trump's overall stance on NATO during his presidency?,5,12,B<|eot_id|>,B,B,1
Barack Obama,"During his U.S. Senate tenure (2005–2008), Barack Obama generally voted with his party on most roll-call votes. Which statement best reflects this pattern?",5,12,D<|eot_id|>,D,D,1
Barack Obama,How many countries participated in the Trans-Pacific Partnership negotiations during Obama's presidency?,5,12,B) Twelve<|eot_id|>,B,B,1
Donald Trump,Which U.S. industry did Trump say would be most harmed by the Paris Agreement?,5,12,D<|eot_id|>,D,D,1
Joe Biden,Did Biden promise to expand the Child Tax Credit and make it permanent as part of his agenda?,5,12,A)<|eot_id|>,A,A,1
Joe Biden,Which phrase did Biden reportedly say in a 2012 fundraiser that drew media attention?,5,12,C<|eot_id|>,C,C,1
Donald Trump,Trump repeatedly tried to divert funds from which U.S. department to build the border wall?,5,12,B<|eot_id|>,B,B,1
Donald Trump,"In his 2015 campaign announcement, Trump said Mexican immigrants are 'criminals and rapists'. True or false?",5,12,A<|eot_id|>,A,A,1
Joe Biden,Which family member's loss is discussed prominently in the memoir?,5,12,B<|eot_id|>,B,B,1
Barack Obama,Which stance did Obama take regarding early voting in the United States?,5,12,B)<|eot_id|>,B,B,1
Donald Trump,Which Saudi reform plan did Trump publicly back?,5,12,B)<|eot_id|>,B,B,1
Donald Trump,Which movement used the slogan 'America First' before Trump's campaign?,5,12,B<|eot_id|>,B,B,1
Barack Obama,Which HHS Secretary resigned in 2014 and was replaced by Sylvia Burwell?,5,12,B<|eot_id|>,B,B,1
Barack Obama,"Which policy, repealing a longstanding ban on openly gay service members, was repealed in 2010?",5,12,D<|eot_id|>,D,D,1
Donald Trump,Which law extended the federal unemployment benefits provided by CARES Act into late 2020 and beyond?,5,12,B<|eot_id|>,B,B,1
Joe Biden,What change did Biden announce to refugee admissions?,5,12,A<|eot_id|>,A,A,1
Barack Obama,"In 2014, Obama hosted a major summit with African leaders to bolster trade, investment, and governance. What is this event commonly called?",5,12,A<|eot_id|>,A,A,1
Joe Biden,Biden's infamous 'Corn Pop' anecdote involves a confrontation at a pool in which city?,5,12,D<|eot_id|>,D,D,1
Barack Obama,"Which Supreme Court justice, nominated by Obama, was the first Latina on the U.S. Supreme Court?",5,12,C)<|eot_id|>,C,C,1
Barack Obama,Which Obama campaign staffer later became White House Communications Director (2015-2017)?,5,12,A)<|eot_id|>,A,A,1
Donald Trump,"Regarding financial regulation after the 2016 election, Mnuchin advocated for more or less deregulation?",5,12,B<|eot_id|>,B,B,1
Donald Trump,Which secretary oversaw significant modifications to the student loan program during Trump’s term?,5,12,A)<|eot_id|>,A,A,1
Donald Trump,Which dessert has Trump been described as enjoying during White House meals?,5,12,B<|eot_id|>,B,B,1
Joe Biden,Which European country faced domestic political pressure to meet the 2% defense spending target during Biden's presidency?,5,12,D<|eot_id|>,D,D,1
Barack Obama,Which Obama cabinet member was the first African American to serve as U.S. Secretary of Education?,5,12,B<|eot_id|>,B,B,1
Joe Biden,"Under what law framework does the President set the refugee admissions cap, which the executive can adjust?",5,12,A<|eot_id|>,A,D,0
Barack Obama,The SBA's 504 loan program is primarily used for what purpose?,5,12,B<|eot_id|>,B,B,1
Barack Obama,Was there a dedicated space for workouts in the White House that Obama used?,5,12,C)<|eot_id|>,C,C,1
Barack Obama,What is the next step after the House approves articles of impeachment?,5,12,D<|eot_id|>,D,D,1
Donald Trump,"Among Trump's three Supreme Court nominees, who was the youngest at appointment?",5,12,B<|eot_id|>,B,C,0
Barack Obama,"Obama received the Nobel Peace Prize in which year, partly for work on nuclear disarmament?",5,12,C)<|eot_id|>,C,C,1
Barack Obama,Which Secretary of State's tenure included the 2012 Benghazi attack?,5,12,C<|eot_id|>,C,C,1
Barack Obama,Which of the following is a typical element of the presidential inaugural parade?,5,12,A<|eot_id|>,A,A,1
Donald Trump,"In the 2019 SOTU, Trump emphasized a policy slogan regarding U.S. procurement?",5,12,C<|eot_id|>,C,C,1
Joe Biden,The expanded Child Tax Credit under ARP was made fully refundable for 2021.,5,12,C<|eot_id|>,C,C,1
Barack Obama,"Which description best captures the Global Health Security Agenda (GHSA), launched under Obama?",5,12,D<|eot_id|>,D,D,1
Donald Trump,Which statement best describes Donald Trump's career prior to becoming U.S. President?,5,12,D<|eot_id|>,D,D,1
Donald Trump,Who was Trump's Secretary of the Treasury who played a central role in enacting the 2017 Tax Cuts and Jobs Act?,5,12,B<|eot_id|>,B,B,1
Donald Trump,Which campuses are associated with Trump's undergraduate education?,5,12,B)<|eot_id|>,B,B,1
Donald Trump,The VA MISSION Act expanded veterans' access to care through which mechanism?,5,12,D<|eot_id|>,D,D,1
Barack Obama,"In Obama's budget proposals, which mechanism to adjust Social Security benefits was proposed?",5,12,B<|eot_id|>,B,B,1
Donald Trump,On what date did federal agents carry out the Mar-a-Lago search?,5,12,C)<|eot_id|>,C,B,0
Donald Trump,The Forever GI Bill allows transfer of benefits to dependents. Which individuals are eligible to receive these transfers?,5,12,C<|eot_id|>,C,C,1
Donald Trump,What was Mary Anne Trump's primary occupation?,5,12,A<|eot_id|>,A,A,1
Barack Obama,Ann Dunham's second husband was named?,5,12,D<|eot_id|>,D,D,1
Joe Biden,Is the White House Chief of Staff position typically Senate-confirmed?,5,12,A) No<|eot_id|>,A,A,1
Joe Biden,"Which group of countries has been central to negotiating the JCPOA and potential revival, including the United States and major European powers?",5,12,D<|eot_id|>,D,D,1
Donald Trump,Which mechanism in the TPP did Trump criticize as undermining U.S. sovereignty?,5,12,D<|eot_id|>,D,D,1
Barack Obama,Which Veterans Affairs Secretary resigned in 2014 amid waitlist scandal and was replaced by Robert McDonald?,5,12,D)<|eot_id|>,D,D,1
Barack Obama,What is Barack Obama's general stance on abortion rights?,5,12,C<|eot_id|>,C,C,1
Barack Obama,Which statement regarding gun rights and public opinion generated backlash in the context of Obama’s remarks?,5,12,C<|eot_id|>,C,C,1
Donald Trump,Which 2020 Republican challenger to Trump was a former U.S. Representative from Illinois?,5,12,B<|eot_id|>,B,B,1
Joe Biden,"During the 2023 budget talks, what did Biden publicly support to prevent a shutdown?",5,12,A<|eot_id|>,A,A,1
Joe Biden,When did President Joe Biden sign the Bipartisan Infrastructure Law (IIJA) into law?,5,12,C)<|eot_id|>,C,C,1
Donald Trump,"What was the Trump administration's stance toward the Equality Act, which would add LGBTQ protections to federal civil rights law?",5,12,C<|eot_id|>,C,C,1
Donald Trump,Which year did Trump publicly discuss aligning with the Reform Party for a presidential bid?,5,12,A) 1999<|eot_id|>,A,D,0
Barack Obama,In what year did Barack Obama Sr. die?,5,12,D)<|eot_id|>,D,D,1
Donald Trump,The EO 13813 aimed to promote competition in healthcare by doing which?,5,12,A<|eot_id|>,A,A,1
Barack Obama,"In 2016, which international tribunal ruled that parts of China's South China Sea claims had no legal basis?",5,12,A<|eot_id|>,A,A,1
Joe Biden,What is a common feature of inaugural balls?,5,12,C<|eot_id|>,C,C,1
Donald Trump,Which person served as White House Communications Director from Sept 2017 to Feb 2018?,5,12,D)<|eot_id|>,D,D,1
Donald Trump,Which policy area did Trump's administration pursue with the aim of ending or restricting protections for undocumented youth brought to the U.S. as children?,5,12,B)<|eot_id|>,B,B,1
Donald Trump,Melania grew up in what historic country during her childhood?,5,12,B<|eot_id|>,B,D,0
Donald Trump,What annual public holiday item has the Trump family consistently released during the holiday season?,5,12,A<|eot_id|>,A,A,1
Joe Biden,What was a common criticism of this pardon plan?,5,12,C)<|eot_id|>,C,B,0
Donald Trump,Which U.S. trade action under Trump is commonly cited as evidence of preferring modernized bilateral or regional deals over broad multilateral treaties?,5,12,C<|eot_id|>,C,C,1
Barack Obama,"On which streaming platform did the Obama documentary ""Becoming"" premiere?",5,12,C)<|eot_id|>,C,C,1
Donald Trump,"In the 2018 SOTU, Trump highlighted a piece of bipartisan criminal justice reform; what is the name of the act?",5,12,B<|eot_id|>,B,B,1
Donald Trump,Which country became the fourth to normalize ties with Israel under the Abraham Accords?,5,12,B<|eot_id|>,B,D,0
Joe Biden,Which region is most associated with Biden's monument decisions discussed here?,5,12,B<|eot_id|>,B,B,1
Barack Obama,On what date did Standard & Poor's downgrade the U.S. credit rating?,5,12,C)<|eot_id|>,C,B,0
Donald Trump,What did Donald Trump repeatedly claim would pay for the southern border wall during his 2016 campaign?,5,12,C<|eot_id|>,C,C,1
Donald Trump,Which fact is true regarding Donald Trump's history with the U.S. Senate?,5,12,A<|eot_id|>,A,A,1
Donald Trump,The DOJ charged Donald Trump with willful retention of national defense information and obstruction of justice in relation to documents at Mar-a-Lago. Which case does this description refer to?,5,12,A<|eot_id|>,A,A,1
Joe Biden,Which of the following is NOT part of Biden's voting rights push?,5,12,C)<|eot_id|>,C,C,1
Barack Obama,Obama's 2008 ground game was notable for mobilizing volunteers from multiple sectors. Which combination best describes this turnout?,5,12,A<|eot_id|>,A,A,1
Joe Biden,Which daytime activity is commonly part of the president's daily routine?,5,12,B<|eot_id|>,B,A,0
Donald Trump,What funding mechanism did Trump regularly advocate to attract private investment for infrastructure?,5,12,D<|eot_id|>,D,D,1
Donald Trump,Which programs are included under the Forever GI Bill benefits beyond college degrees?,5,12,A<|eot_id|>,A,A,1
Joe Biden,Biden's post-presidency involvement includes participating in international dialogues on democracy and governance as:,5,12,B<|eot_id|>,B,B,1
Donald Trump,Which country saw increased U.S. security assistance as part of anti-narcotics efforts during Trump's term?,5,12,D<|eot_id|>,D,D,1
Joe Biden,The Build Back Better plan aimed to provide which major policy for early childhood education if enacted?,5,12,B<|eot_id|>,B,B,1
Donald Trump,On what date did the House pass articles of impeachment for the first time?,5,12,C<|eot_id|>,C,C,1
Joe Biden,"Compared to Trump's approach, Biden's travel policy was described as?",5,12,A<|eot_id|>,A,A,1
Barack Obama,"In 2014, Obama made a state visit to which country to reaffirm the US-Japan alliance?",5,12,A)<|eot_id|>,A,A,1
Joe Biden,"As of mid-2023, what was the status of Biden's broad debt-forgiveness plan?",5,12,D)<|eot_id|>,D,D,1
Barack Obama,The 2009 Cambridge arrest incident led Obama to host which public event?,5,12,C<|eot_id|>,C,C,1
Donald Trump,Which program within CARES Act provided payroll support to airlines and contractors to avoid layoffs?,5,12,C<|eot_id|>,C,C,1
Barack Obama,"In the 1996 Democratic primary for the Illinois Senate, Obama defeated an incumbent state senator.",5,12,D<|eot_id|>,D,D,1
Joe Biden,What was the codename of the U.S. evacuation operation from Afghanistan in 2021?,5,12,B)<|eot_id|>,B,B,1
Donald Trump,What is the title of Trump's own book on deal-making that he often promotes?,5,12,D<|eot_id|>,D,D,1
Donald Trump,"In 2020, what mechanism did the United States attempt to trigger at the UN Security Council regarding Iran?",5,12,C<|eot_id|>,C,C,1
Donald Trump,Which nominee's confirmation included significant release and debate over documents from a former judge?,5,12,A<|eot_id|>,A,A,1
Joe Biden,What event component is commonly included at the end of a Biden state dinner?,5,12,D<|eot_id|>,D,D,1
Donald Trump,In what year did the United States announce its withdrawal from the JCPOA?,5,12,C)<|eot_id|>,C,D,0
Donald Trump,Which Trump property is a mixed-use skyscraper on Fifth Avenue in Manhattan that includes offices and residences?,5,12,D)<|eot_id|>,D,D,1
Barack Obama,Which two institutions comprise Obama's undergraduate education?,5,12,C)<|eot_id|>,C,C,1
Barack Obama,"Which Harvard Law School professor later became Dean and championed access to justice, possibly shaping Obama's views on education and civil rights?",5,12,C)<|eot_id|>,C,C,1
Joe Biden,"Did Biden extend the August 31, 2021 withdrawal deadline beyond that date?",5,12,C<|eot_id|>,C,C,1
Barack Obama,Did Obama succeed in closing Guantanamo Bay by the end of his presidency?,5,12,A<|eot_id|>,A,A,1
Joe Biden,Where were the primary JCPOA revival talks held during 2021-2022?,5,12,C<|eot_id|>,C,C,1
Donald Trump,"Who did Donald Trump join after finishing his education, marking the start of his real estate career?",5,12,C)<|eot_id|>,C,C,1
Donald Trump,In what year did Mattis assume the role of Defense Secretary?,5,12,D)<|eot_id|>,D,D,1
Donald Trump,"Before politics, how was Trump's personal net worth generally characterized by major press outlets in the 1990s?",5,12,B<|eot_id|>,B,A,0
Barack Obama,Which mechanism was used to dismantle Syria's chemical weapons program under Obama in 2013-2014?,5,12,D<|eot_id|>,D,D,1
Barack Obama,Obama's presidential campaigns in 2008 and 2012 ran under which party's banner?,5,12,B<|eot_id|>,B,B,1
Barack Obama,Which statement best characterizes Obama's public articulation of the U.S.-Saudi relationship?,5,12,C<|eot_id|>,C,C,1
Joe Biden,Which actor known for his activism publicly endorsed Joe Biden and participated in campaign appearances?,5,12,A)<|eot_id|>,A,C,0
Joe Biden,"Why did Biden's family move from Scranton, Pennsylvania to Delaware when he was a child?",5,12,C)<|eot_id|>,C,A,0
Joe Biden,"Which type of financing did Biden's Africa policy signal for energy, infrastructure, and human capital?",5,12,C<|eot_id|>,C,C,1
Barack Obama,Which of the following statements best describes Obama's undergraduate journey before attending Harvard Law School?,5,12,A<|eot_id|>,A,A,1
Joe Biden,The Inflation Reduction Act includes incentives for which sector that affects domestic manufacturing?,5,12,A<|eot_id|>,A,A,1
Joe Biden,"The 2021 Biden memorandum directed that agencies ""preserve and fortify DACA"" and work with Congress on what?",5,12,C)<|eot_id|>,C,C,1
Barack Obama,Which island off Massachusetts is associated with Obama's vacation history?,5,12,C<|eot_id|>,C,C,1
